day,role,feature,heat_flux,q_ratio,threshold_db,median_db,n,kept
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,21242.86319,0.0564489169071138,-75.56192417815441,-90.70246224093981,60,0
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,58389.85471,0.1551600661013926,-75.56192417815441,-90.5016387674981,60,0
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,113188.2901,0.3007766102697946,-75.56192417815441,-85.46878738431488,60,0
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,146381.6505,0.3889817277404722,-75.56192417815441,-85.39242996392353,60,0
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,184190.9699,0.4894528888092794,-75.56192417815441,-86.82821412337269,60,0
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,225704.9618,0.5997685208540621,-75.56192417815441,-90.13662964897415,60,0
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,271677.6816,0.7219323843960477,-75.56192417815441,-89.65559057445833,60,2
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,322114.2428,0.8559580676005423,-75.56192417815441,-88.63699957407862,60,4
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,376320.1201,1.0,-75.56192417815441,-76.93454818084619,60,14
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,434018.0833,1.153321494435822,-75.56192417815441,-65.4664047065659,60,60
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,496023.3525,1.3180888451252384,-75.56192417815441,-60.223150852356525,60,60
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,562158.7854,1.493831329695093,-75.56192417815441,-55.7948973263192,60,60
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,633482.536,1.6833607935490238,-75.56192417815441,-52.17430216788644,60,60
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,709792.7143,1.8861407519517848,-75.56192417815441,-49.17991392784304,60,60
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,789500.1968,2.0979484078348114,-75.56192417815441,-47.00193557404542,60,60
2025.06.18_0.3_3,test_descriptive_only,band_3000_5000_db,873637.0359,2.3215262465048303,-75.56192417815441,-45.41419190217263,60,60
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,-1.42e-06,-3.773383149491613e-12,-68.19599171470556,-92.60939465295378,60,0
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,2380.025286,0.0063244699363072,-68.19599171470556,-93.09119833743075,60,0
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,21242.86319,0.0564489169071138,-68.19599171470556,-92.34231538832387,60,0
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,58389.85471,0.1551600661013926,-68.19599171470556,-91.99322524737865,60,0
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,113188.2901,0.3007766102697946,-68.19599171470556,-87.73995543018776,60,0
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,146381.6505,0.3889817277404722,-68.19599171470556,-87.73935113046157,60,0
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,184190.9699,0.4894528888092794,-68.19599171470556,-87.9976970059404,60,0
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,225704.9618,0.5997685208540621,-68.19599171470556,-90.64134891485878,60,1
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,271677.6816,0.7219323843960477,-68.19599171470556,-89.54300001297452,60,0
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,322114.2428,0.8559580676005423,-68.19599171470556,-85.27307692991977,60,5
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,376320.1201,1.0,-68.19599171470556,-72.8189146367573,60,12
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,434018.0833,1.153321494435822,-68.19599171470556,-58.15543072944969,60,60
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,496023.3525,1.3180888451252384,-68.19599171470556,-52.15533721838929,60,60
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,562158.7854,1.493831329695093,-68.19599171470556,-47.793632102620926,60,60
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,633482.536,1.6833607935490238,-68.19599171470556,-44.533190593820095,60,60
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,709792.7143,1.8861407519517848,-68.19599171470556,-41.862327714919005,60,60
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,789500.1968,2.0979484078348114,-68.19599171470556,-39.73864544701701,60,60
2025.06.18_0.3_3,test_descriptive_only,band_5000_10000_db,873637.0359,2.3215262465048303,-68.19599171470556,-38.13433171203572,60,60
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,-1.42e-06,-3.773383149491613e-12,-77.80611230590964,-95.19713865313807,60,0
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,2380.025286,0.0063244699363072,-77.80611230590964,-95.34787375305486,60,0
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,21242.86319,0.0564489169071138,-77.80611230590964,-94.5423064774464,60,0
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,58389.85471,0.1551600661013926,-77.80611230590964,-94.14327837415739,60,0
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,113188.2901,0.3007766102697946,-77.80611230590964,-90.74865608856588,60,0
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,146381.6505,0.3889817277404722,-77.80611230590964,-90.57644906388906,60,0
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,184190.9699,0.4894528888092794,-77.80611230590964,-90.82290073907313,60,0
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,225704.9618,0.5997685208540621,-77.80611230590964,-93.16899090293502,60,1
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,271677.6816,0.7219323843960477,-77.80611230590964,-92.80565082647573,60,0
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,322114.2428,0.8559580676005423,-77.80611230590964,-91.85721607755342,60,5
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,376320.1201,1.0,-77.80611230590964,-81.09240803678117,60,11
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,434018.0833,1.153321494435822,-77.80611230590964,-69.02276173102652,60,60
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,496023.3525,1.3180888451252384,-77.80611230590964,-62.74801525329464,60,60
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,562158.7854,1.493831329695093,-77.80611230590964,-58.371960388380046,60,60
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,633482.536,1.6833607935490238,-77.80611230590964,-55.16653828812602,60,60
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,709792.7143,1.8861407519517848,-77.80611230590964,-52.6445895304748,60,60
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,789500.1968,2.0979484078348114,-77.80611230590964,-50.51254294795513,60,60
2025.06.18_0.3_3,test_descriptive_only,band_10000_15000_db,873637.0359,2.3215262465048303,-77.80611230590964,-49.137251947181866,60,60
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,-1.42e-06,-3.773383149491613e-12,-79.98459844946888,-89.92647738367504,60,0
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,2380.025286,0.0063244699363072,-79.98459844946888,-90.18730145634042,60,0
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,21242.86319,0.0564489169071138,-79.98459844946888,-89.52551554486799,60,0
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,58389.85471,0.1551600661013926,-79.98459844946888,-89.45626677394398,60,0
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,113188.2901,0.3007766102697946,-79.98459844946888,-85.5885822237728,60,0
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,146381.6505,0.3889817277404722,-79.98459844946888,-85.61142524993323,60,0
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,184190.9699,0.4894528888092794,-79.98459844946888,-85.74148123448569,60,0
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,225704.9618,0.5997685208540621,-79.98459844946888,-88.74118772184282,60,1
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,271677.6816,0.7219323843960477,-79.98459844946888,-88.71281531069101,60,1
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,322114.2428,0.8559580676005423,-79.98459844946888,-89.01492221153109,60,4
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,376320.1201,1.0,-79.98459844946888,-82.1105129805772,60,14
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,434018.0833,1.153321494435822,-79.98459844946888,-72.08988567615039,60,60
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,496023.3525,1.3180888451252384,-79.98459844946888,-66.20625165982473,60,60
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,562158.7854,1.493831329695093,-79.98459844946888,-61.89323483551167,60,60
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,633482.536,1.6833607935490238,-79.98459844946888,-58.70454637730562,60,60
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,709792.7143,1.8861407519517848,-79.98459844946888,-56.328300663009266,60,60
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,789500.1968,2.0979484078348114,-79.98459844946888,-54.26699568741796,60,60
2025.06.18_0.3_3,test_descriptive_only,band_15000_22050_db,873637.0359,2.3215262465048303,-79.98459844946888,-52.94571388804369,60,60
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,-1.42e-06,-3.773383149491613e-12,-55.84877798104382,-83.02796573922782,60,0
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,2380.025286,0.0063244699363072,-55.84877798104382,-81.73208276219857,60,0
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,21242.86319,0.0564489169071138,-55.84877798104382,-81.86946804189667,60,0
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,58389.85471,0.1551600661013926,-55.84877798104382,-81.78072817177059,60,0
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,113188.2901,0.3007766102697946,-55.84877798104382,-76.52013965125933,60,0
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,146381.6505,0.3889817277404722,-55.84877798104382,-76.7819902713357,60,0
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,184190.9699,0.4894528888092794,-55.84877798104382,-78.43816883429989,60,0
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,225704.9618,0.5997685208540621,-55.84877798104382,-82.01120991803062,60,0
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,271677.6816,0.7219323843960477,-55.84877798104382,-81.66570596002656,60,2
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,322114.2428,0.8559580676005423,-55.84877798104382,-79.41155280248736,60,4
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,376320.1201,1.0,-55.84877798104382,-55.915007182535604,60,29
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,434018.0833,1.153321494435822,-55.84877798104382,-46.23319309439692,60,60
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,496023.3525,1.3180888451252384,-55.84877798104382,-41.170637939120574,60,60
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,562158.7854,1.493831329695093,-55.84877798104382,-37.56882597892999,60,60
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,633482.536,1.6833607935490238,-55.84877798104382,-35.03325245794531,60,60
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,709792.7143,1.8861407519517848,-55.84877798104382,-33.34063287808365,60,60
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,789500.1968,2.0979484078348114,-55.84877798104382,-32.50472818108916,60,60
2025.06.18_0.3_3,test_descriptive_only,band_1000_5000_db,873637.0359,2.3215262465048303,-55.84877798104382,-31.761949509428362,60,60
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,-1.42e-06,-3.773383149491613e-12,-57.42640386540473,-86.59534422927871,60,0
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,2380.025286,0.0063244699363072,-57.42640386540473,-85.59101120726517,60,0
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,21242.86319,0.0564489169071138,-57.42640386540473,-85.62488566308059,60,0
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,58389.85471,0.1551600661013926,-57.42640386540473,-85.48917972584954,60,0
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,113188.2901,0.3007766102697946,-57.42640386540473,-80.52295006312617,60,0
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,146381.6505,0.3889817277404722,-57.42640386540473,-80.56649696971817,60,0
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,184190.9699,0.4894528888092794,-57.42640386540473,-82.03421658855615,60,0
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,225704.9618,0.5997685208540621,-57.42640386540473,-85.12695302005814,60,0
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,271677.6816,0.7219323843960477,-57.42640386540473,-84.26722709301998,60,1
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,322114.2428,0.8559580676005423,-57.42640386540473,-80.98747750452446,60,5
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,376320.1201,1.0,-57.42640386540473,-56.77612807162803,60,34
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,434018.0833,1.153321494435822,-57.42640386540473,-47.78966840456687,60,60
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,496023.3525,1.3180888451252384,-57.42640386540473,-42.78439282342151,60,60
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,562158.7854,1.493831329695093,-57.42640386540473,-38.8613895397653,60,60
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,633482.536,1.6833607935490238,-57.42640386540473,-36.21405938951606,60,60
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,709792.7143,1.8861407519517848,-57.42640386540473,-34.46113940552936,60,60
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,789500.1968,2.0979484078348114,-57.42640386540473,-33.47872206777369,60,60
2025.06.18_0.3_3,test_descriptive_only,band_2000_5000_db,873637.0359,2.3215262465048303,-57.42640386540473,-32.741248385657606,60,60
2025.07.09_0.3_1,training,band_500_1000_db,6.98060403920294e-05,1.5787175090356064e-10,-73.75466510104789,-76.28812679187095,60,3
2025.07.09_0.3_1,training,band_500_1000_db,2424.7546537583808,0.0054837698937025,-73.75466510104789,-76.14507741608818,60,0
2025.07.09_0.3_1,training,band_500_1000_db,59375.42091405184,0.1342820994815738,-73.75466510104789,-74.35478061789954,60,1
2025.07.09_0.3_1,training,band_500_1000_db,187171.7169773235,0.4233032917049646,-73.75466510104789,-74.57772131907244,60,0
2025.07.09_0.3_1,training,band_500_1000_db,275174.6640882674,0.6223287523535608,-73.75466510104789,-76.05108797223306,60,0
2025.07.09_0.3_1,training,band_500_1000_db,383287.3545598079,0.8668339505252887,-73.75466510104789,-76.49501832475849,60,0
2025.07.09_0.3_1,training,band_500_1000_db,442169.29243200656,1.0,-73.75466510104789,-76.51723376987803,60,0
2025.07.09_0.3_1,training,band_500_1000_db,505101.268930616,1.1423255245801285,-73.75466510104789,-76.59198973808154,60,0
2025.07.09_0.3_1,training,band_500_1000_db,571694.2524911674,1.2929306993408598,-73.75466510104789,-76.47346040518357,60,12
2025.07.09_0.3_1,training,band_500_1000_db,643516.9402884921,1.4553632540808954,-73.75466510104789,-76.5401249870149,60,5
2025.07.09_0.3_1,training,band_500_1000_db,720690.9057380507,1.6298981364674323,-73.75466510104789,-58.218262764723775,60,60
2025.07.09_0.3_1,training,band_500_1000_db,802409.6877461649,1.8147114724606372,-73.75466510104789,-51.969642118378175,60,60
2025.07.09_0.3_1,training,band_500_1000_db,887789.2369537686,2.007803916166988,-73.75466510104789,-47.95659243340985,60,60
2025.07.09_0.3_1,training,band_1000_2000_db,6.98060403920294e-05,1.5787175090356064e-10,-72.86688648258408,-76.63985409222863,60,2
2025.07.09_0.3_1,training,band_1000_2000_db,2424.7546537583808,0.0054837698937025,-72.86688648258408,-76.42451290841768,60,0
2025.07.09_0.3_1,training,band_1000_2000_db,59375.42091405184,0.1342820994815738,-72.86688648258408,-73.47432899069307,60,1
2025.07.09_0.3_1,training,band_1000_2000_db,187171.7169773235,0.4233032917049646,-72.86688648258408,-73.68082129990704,60,1
2025.07.09_0.3_1,training,band_1000_2000_db,275174.6640882674,0.6223287523535608,-72.86688648258408,-75.70166912182006,60,0
2025.07.09_0.3_1,training,band_1000_2000_db,383287.3545598079,0.8668339505252887,-72.86688648258408,-76.58388820846332,60,0
2025.07.09_0.3_1,training,band_1000_2000_db,442169.29243200656,1.0,-72.86688648258408,-76.5100123272741,60,0
2025.07.09_0.3_1,training,band_1000_2000_db,505101.268930616,1.1423255245801285,-72.86688648258408,-76.55422413583386,60,0
2025.07.09_0.3_1,training,band_1000_2000_db,571694.2524911674,1.2929306993408598,-72.86688648258408,-76.4799679260772,60,15
2025.07.09_0.3_1,training,band_1000_2000_db,643516.9402884921,1.4553632540808954,-72.86688648258408,-76.45527883714392,60,7
2025.07.09_0.3_1,training,band_1000_2000_db,720690.9057380507,1.6298981364674323,-72.86688648258408,-53.53045589271838,60,60
2025.07.09_0.3_1,training,band_1000_2000_db,802409.6877461649,1.8147114724606372,-72.86688648258408,-47.107107413648684,60,60
2025.07.09_0.3_1,training,band_1000_2000_db,887789.2369537686,2.007803916166988,-72.86688648258408,-43.58080689231984,60,60
2025.07.09_0.3_1,training,band_2000_3000_db,6.98060403920294e-05,1.5787175090356064e-10,-76.82896270989632,-81.3115286930556,60,1
2025.07.09_0.3_1,training,band_2000_3000_db,2424.7546537583808,0.0054837698937025,-76.82896270989632,-81.17296815905897,60,0
2025.07.09_0.3_1,training,band_2000_3000_db,59375.42091405184,0.1342820994815738,-76.82896270989632,-77.42318591758746,60,3
2025.07.09_0.3_1,training,band_2000_3000_db,187171.7169773235,0.4233032917049646,-76.82896270989632,-77.51318351884673,60,0
2025.07.09_0.3_1,training,band_2000_3000_db,275174.6640882674,0.6223287523535608,-76.82896270989632,-80.00363701463117,60,0
2025.07.09_0.3_1,training,band_2000_3000_db,383287.3545598079,0.8668339505252887,-76.82896270989632,-81.53420696694835,60,0
2025.07.09_0.3_1,training,band_2000_3000_db,442169.29243200656,1.0,-76.82896270989632,-81.30866032811252,60,0
2025.07.09_0.3_1,training,band_2000_3000_db,505101.268930616,1.1423255245801285,-76.82896270989632,-81.13760559529067,60,0
2025.07.09_0.3_1,training,band_2000_3000_db,571694.2524911674,1.2929306993408598,-76.82896270989632,-81.08209468522085,60,17
2025.07.09_0.3_1,training,band_2000_3000_db,643516.9402884921,1.4553632540808954,-76.82896270989632,-81.38392570853037,60,19
2025.07.09_0.3_1,training,band_2000_3000_db,720690.9057380507,1.6298981364674323,-76.82896270989632,-46.18435476881687,60,60
2025.07.09_0.3_1,training,band_2000_3000_db,802409.6877461649,1.8147114724606372,-76.82896270989632,-40.19950526471646,60,60
2025.07.09_0.3_1,training,band_2000_3000_db,887789.2369537686,2.007803916166988,-76.82896270989632,-35.8751809173827,60,60
2025.07.09_0.3_1,training,band_3000_5000_db,6.98060403920294e-05,1.5787175090356064e-10,-80.57671008762381,-85.25771606193243,60,1
2025.07.09_0.3_1,training,band_3000_5000_db,2424.7546537583808,0.0054837698937025,-80.57671008762381,-84.67998849099448,60,0
2025.07.09_0.3_1,training,band_3000_5000_db,59375.42091405184,0.1342820994815738,-80.57671008762381,-80.99609990916584,60,3
2025.07.09_0.3_1,training,band_3000_5000_db,187171.7169773235,0.4233032917049646,-80.57671008762381,-81.06007086412512,60,0
2025.07.09_0.3_1,training,band_3000_5000_db,275174.6640882674,0.6223287523535608,-80.57671008762381,-83.15686373810493,60,0
2025.07.09_0.3_1,training,band_3000_5000_db,383287.3545598079,0.8668339505252887,-80.57671008762381,-85.32451917429756,60,0
2025.07.09_0.3_1,training,band_3000_5000_db,442169.29243200656,1.0,-80.57671008762381,-85.30080237799427,60,0
2025.07.09_0.3_1,training,band_3000_5000_db,505101.268930616,1.1423255245801285,-80.57671008762381,-85.25541372836676,60,0
2025.07.09_0.3_1,training,band_3000_5000_db,571694.2524911674,1.2929306993408598,-80.57671008762381,-85.11010855225629,60,13
2025.07.09_0.3_1,training,band_3000_5000_db,643516.9402884921,1.4553632540808954,-80.57671008762381,-84.96807762693416,60,11
2025.07.09_0.3_1,training,band_3000_5000_db,720690.9057380507,1.6298981364674323,-80.57671008762381,-69.05688838620317,60,60
2025.07.09_0.3_1,training,band_3000_5000_db,802409.6877461649,1.8147114724606372,-80.57671008762381,-64.80881682676124,60,60
2025.07.09_0.3_1,training,band_3000_5000_db,887789.2369537686,2.007803916166988,-80.57671008762381,-57.15547455825066,60,60
2025.07.09_0.3_1,training,band_5000_10000_db,6.98060403920294e-05,1.5787175090356064e-10,-84.31712351127481,-89.79312831815783,60,1
2025.07.09_0.3_1,training,band_5000_10000_db,2424.7546537583808,0.0054837698937025,-84.31712351127481,-88.22886480104559,60,0
2025.07.09_0.3_1,training,band_5000_10000_db,59375.42091405184,0.1342820994815738,-84.31712351127481,-84.87810689271168,60,1
2025.07.09_0.3_1,training,band_5000_10000_db,187171.7169773235,0.4233032917049646,-84.31712351127481,-84.57218956852603,60,2
2025.07.09_0.3_1,training,band_5000_10000_db,275174.6640882674,0.6223287523535608,-84.31712351127481,-86.78047309609735,60,0
2025.07.09_0.3_1,training,band_5000_10000_db,383287.3545598079,0.8668339505252887,-84.31712351127481,-89.60922093271193,60,0
2025.07.09_0.3_1,training,band_5000_10000_db,442169.29243200656,1.0,-84.31712351127481,-89.18470589904234,60,0
2025.07.09_0.3_1,training,band_5000_10000_db,505101.268930616,1.1423255245801285,-84.31712351127481,-89.10551584554528,60,0
2025.07.09_0.3_1,training,band_5000_10000_db,571694.2524911674,1.2929306993408598,-84.31712351127481,-88.77636195675582,60,16
2025.07.09_0.3_1,training,band_5000_10000_db,643516.9402884921,1.4553632540808954,-84.31712351127481,-88.8034717668643,60,21
2025.07.09_0.3_1,training,band_5000_10000_db,720690.9057380507,1.6298981364674323,-84.31712351127481,-60.27304528260025,60,60
2025.07.09_0.3_1,training,band_5000_10000_db,802409.6877461649,1.8147114724606372,-84.31712351127481,-52.6260921449003,60,60
2025.07.09_0.3_1,training,band_5000_10000_db,887789.2369537686,2.007803916166988,-84.31712351127481,-47.0309629724222,60,60
2025.07.09_0.3_1,training,band_10000_15000_db,6.98060403920294e-05,1.5787175090356064e-10,-87.59091219708839,-92.83355741406879,60,1
2025.07.09_0.3_1,training,band_10000_15000_db,2424.7546537583808,0.0054837698937025,-87.59091219708839,-90.6184236657939,60,0
2025.07.09_0.3_1,training,band_10000_15000_db,59375.42091405184,0.1342820994815738,-87.59091219708839,-88.29805991311233,60,2
2025.07.09_0.3_1,training,band_10000_15000_db,187171.7169773235,0.4233032917049646,-87.59091219708839,-87.98064357065059,60,1
2025.07.09_0.3_1,training,band_10000_15000_db,275174.6640882674,0.6223287523535608,-87.59091219708839,-89.23214453768092,60,0
2025.07.09_0.3_1,training,band_10000_15000_db,383287.3545598079,0.8668339505252887,-87.59091219708839,-93.04096914465302,60,0
2025.07.09_0.3_1,training,band_10000_15000_db,442169.29243200656,1.0,-87.59091219708839,-93.01313861364137,60,0
2025.07.09_0.3_1,training,band_10000_15000_db,505101.268930616,1.1423255245801285,-87.59091219708839,-93.03916571583747,60,0
2025.07.09_0.3_1,training,band_10000_15000_db,571694.2524911674,1.2929306993408598,-87.59091219708839,-92.86720896655157,60,13
2025.07.09_0.3_1,training,band_10000_15000_db,643516.9402884921,1.4553632540808954,-87.59091219708839,-92.92269714433968,60,16
2025.07.09_0.3_1,training,band_10000_15000_db,720690.9057380507,1.6298981364674323,-87.59091219708839,-69.00235052001594,60,60
2025.07.09_0.3_1,training,band_10000_15000_db,802409.6877461649,1.8147114724606372,-87.59091219708839,-62.022582631085555,60,60
2025.07.09_0.3_1,training,band_10000_15000_db,887789.2369537686,2.007803916166988,-87.59091219708839,-56.90041934709807,60,60
2025.07.09_0.3_1,training,band_15000_22050_db,6.98060403920294e-05,1.5787175090356064e-10,-88.80467093437144,-93.40846165799073,60,2
2025.07.09_0.3_1,training,band_15000_22050_db,2424.7546537583808,0.0054837698937025,-88.80467093437144,-91.11409449994815,60,0
2025.07.09_0.3_1,training,band_15000_22050_db,59375.42091405184,0.1342820994815738,-88.80467093437144,-89.1318437710014,60,2
2025.07.09_0.3_1,training,band_15000_22050_db,187171.7169773235,0.4233032917049646,-88.80467093437144,-89.21566806656654,60,0
2025.07.09_0.3_1,training,band_15000_22050_db,275174.6640882674,0.6223287523535608,-88.80467093437144,-89.64065434416058,60,0
2025.07.09_0.3_1,training,band_15000_22050_db,383287.3545598079,0.8668339505252887,-88.80467093437144,-93.48115022023592,60,0
2025.07.09_0.3_1,training,band_15000_22050_db,442169.29243200656,1.0,-88.80467093437144,-93.50984870554652,60,0
2025.07.09_0.3_1,training,band_15000_22050_db,505101.268930616,1.1423255245801285,-88.80467093437144,-93.5049997361977,60,0
2025.07.09_0.3_1,training,band_15000_22050_db,571694.2524911674,1.2929306993408598,-88.80467093437144,-93.52130332821662,60,12
2025.07.09_0.3_1,training,band_15000_22050_db,643516.9402884921,1.4553632540808954,-88.80467093437144,-93.44300367997724,60,11
2025.07.09_0.3_1,training,band_15000_22050_db,720690.9057380507,1.6298981364674323,-88.80467093437144,-72.7345628634317,60,60
2025.07.09_0.3_1,training,band_15000_22050_db,802409.6877461649,1.8147114724606372,-88.80467093437144,-66.31837731612993,60,60
2025.07.09_0.3_1,training,band_15000_22050_db,887789.2369537686,2.007803916166988,-88.80467093437144,-60.97194657831048,60,60
2025.07.09_0.3_1,training,band_1000_5000_db,6.98060403920294e-05,1.5787175090356064e-10,-70.99954070556491,-74.9840266178473,60,1
2025.07.09_0.3_1,training,band_1000_5000_db,2424.7546537583808,0.0054837698937025,-70.99954070556491,-74.77601076589113,60,0
2025.07.09_0.3_1,training,band_1000_5000_db,59375.42091405184,0.1342820994815738,-70.99954070556491,-71.4633521651361,60,1
2025.07.09_0.3_1,training,band_1000_5000_db,187171.7169773235,0.4233032917049646,-70.99954070556491,-71.65209707369037,60,2
2025.07.09_0.3_1,training,band_1000_5000_db,275174.6640882674,0.6223287523535608,-70.99954070556491,-73.78611220864136,60,0
2025.07.09_0.3_1,training,band_1000_5000_db,383287.3545598079,0.8668339505252887,-70.99954070556491,-74.95536911386827,60,0
2025.07.09_0.3_1,training,band_1000_5000_db,442169.29243200656,1.0,-70.99954070556491,-74.85524026876016,60,0
2025.07.09_0.3_1,training,band_1000_5000_db,505101.268930616,1.1423255245801285,-70.99954070556491,-74.83098754487105,60,0
2025.07.09_0.3_1,training,band_1000_5000_db,571694.2524911674,1.2929306993408598,-70.99954070556491,-74.7742896049673,60,16
2025.07.09_0.3_1,training,band_1000_5000_db,643516.9402884921,1.4553632540808954,-70.99954070556491,-74.82407138412935,60,16
2025.07.09_0.3_1,training,band_1000_5000_db,720690.9057380507,1.6298981364674323,-70.99954070556491,-45.47328464600892,60,60
2025.07.09_0.3_1,training,band_1000_5000_db,802409.6877461649,1.8147114724606372,-70.99954070556491,-39.33199803525005,60,60
2025.07.09_0.3_1,training,band_1000_5000_db,887789.2369537686,2.007803916166988,-70.99954070556491,-35.1693680243889,60,60
