experiment_name,source_wav_id,chunk_index,chunk_start_seconds,chunk_duration_seconds,heat_flux,sample_filename,onb_threshold,q_over_onb,signal_power,band_500_1000_db,band_1000_2000_db,band_2000_3000_db,band_3000_5000_db,band_5000_10000_db,band_10000_15000_db,band_15000_22050_db,band_1000_5000_db,band_2000_5000_db
2025.07.09_0.3_1,index=1.0,39,39.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0039.npy,442169.29243200656,1.5787175090356064e-10,6.089878742509361e-08,-76.2330260061017,-76.48709035156875,-81.37152130742413,-85.1009965070595,-90.08224541414087,-93.2842008708542,-93.57445063953067,-74.83656837306306,-79.83735426552846
2025.07.09_0.3_1,index=1.0,40,40.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0040.npy,442169.29243200656,1.5787175090356064e-10,5.732234607811759e-08,-76.7886543835298,-76.76104661768355,-81.5440745944686,-85.20413990153264,-89.98431769996154,-93.26703824567343,-93.54396304728873,-75.0715234540158,-79.98913483984077
2025.07.09_0.3_1,index=1.0,41,41.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0041.npy,442169.29243200656,1.5787175090356064e-10,5.717106528409378e-08,-76.60705211454179,-76.97386338311475,-81.31822965520035,-85.69659969749225,-90.19808001989645,-93.41871737894515,-93.78432261535889,-75.20730581490153,-79.96725037131002
2025.07.09_0.3_1,index=1.0,42,42.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0042.npy,442169.29243200656,1.5787175090356064e-10,5.781913651150588e-08,-76.5527511714198,-76.81465847215334,-81.70167918643679,-85.63854788902084,-89.86525977092542,-93.40049482138213,-93.60902561438009,-75.1840449132836,-80.22820444430118
2025.07.09_0.3_1,index=1.0,43,43.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0043.npy,442169.29243200656,1.5787175090356064e-10,5.506601810334971e-08,-76.78084193304063,-76.99247737455342,-81.58713062371044,-85.76762515473018,-90.23058430882134,-93.25413559751246,-93.54422528352436,-75.29060506017711,-80.18236199989252
2025.07.09_0.3_1,index=1.0,44,44.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0044.npy,442169.29243200656,1.5787175090356064e-10,5.817972546240563e-08,-76.58061569263404,-76.64673638293895,-81.53409299404623,-85.36667759239671,-90.20414400620963,-93.12807465702461,-93.58691359191623,-75.00673297586836,-80.0303564738399
2025.07.09_0.3_1,index=1.0,45,45.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0045.npy,442169.29243200656,1.5787175090356064e-10,5.981244414687827e-08,-76.1648361840406,-76.73540646264583,-81.51652142501771,-85.70111484196192,-89.81572130259543,-93.17376012842865,-93.68897440857867,-75.0934705812237,-80.11288517863251
2025.07.09_0.3_1,index=1.0,46,46.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0046.npy,442169.29243200656,1.5787175090356064e-10,5.837492462843919e-08,-76.42424169937325,-76.80216391526221,-81.5192455440567,-85.49633088897004,-89.90597901240147,-93.32428184351271,-93.60617159238691,-75.12134065377155,-80.05730370657173
2025.07.09_0.3_1,index=1.0,47,47.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0047.npy,442169.29243200656,1.5787175090356064e-10,5.5698182378891475e-08,-76.76862118176813,-76.98121548701396,-81.38260237261346,-85.56412570955897,-90.12408936415723,-93.24832827166686,-93.65240753209491,-75.21583250295318,-79.9781180442507
2025.07.09_0.3_1,index=1.0,48,48.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0048.npy,442169.29243200656,1.5787175090356064e-10,5.727272691837463e-08,-76.693572344556,-76.76398534045275,-81.42956285388794,-85.51227944917478,-90.22294025128764,-93.42992131914295,-93.595231986605,-75.07622689163485,-79.99755155364062
2025.07.09_0.3_1,index=1.0,49,49.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0049.npy,442169.29243200656,1.5787175090356064e-10,5.8697169436809574e-08,-76.51366332866813,-76.65340637568582,-81.4982325218537,-85.34334993331751,-89.98168175135385,-93.14583010823904,-93.46283875039916,-75.00114149772978,-79.99816015090677
2025.07.09_0.3_1,index=1.0,50,50.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0050.npy,442169.29243200656,1.5787175090356064e-10,5.7831048651554385e-08,-76.58150986649265,-76.76106099280824,-81.53808920386905,-85.28358684795455,-89.79874710186648,-93.30966320666727,-93.60013296608517,-75.07782408423776,-80.00868429759409
2025.07.09_0.3_1,index=1.0,51,51.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0051.npy,442169.29243200656,1.5787175090356064e-10,5.469174182223912e-08,-76.5426776462337,-77.21531574883417,-82.06870997603806,-85.72926223227141,-90.15203719749253,-93.36518313994048,-93.87230460239415,-75.54839294959699,-80.51391676475609
2025.07.09_0.3_1,index=1.0,52,52.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0052.npy,442169.29243200656,1.5787175090356064e-10,5.7994739080015765e-08,-76.42973435933588,-76.813816408387,-81.59019555972328,-85.4135319227579,-90.04005841267585,-93.23786942922297,-93.71617529775725,-75.13773548275987,-80.08375038376207
2025.07.09_0.3_1,index=1.0,53,53.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0053.npy,442169.29243200656,1.5787175090356064e-10,5.820887842166137e-08,-76.28568741273297,-76.75439421712821,-81.83708722715704,-85.58675953532948,-89.87904484040718,-93.22459896686755,-93.48005730008197,-75.16742164108737,-80.30892107325803
2025.07.09_0.3_1,index=1.0,54,54.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0054.npy,442169.29243200656,1.5787175090356064e-10,5.810132187914468e-08,-76.43991033041252,-76.86870002660717,-81.87997301490397,-85.46897974549488,-90.0100472745817,-93.21072866674544,-93.78884783285449,-75.24473631444444,-80.30352536410078
2025.07.09_0.3_1,index=1.0,55,55.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0055.npy,442169.29243200656,1.5787175090356064e-10,5.794293683519089e-08,-76.6102696274226,-76.88675339603355,-81.84071270362766,-85.63173673464493,-89.76075690026391,-93.12755394110361,-93.27527314088555,-75.26378556702228,-80.32477172042374
2025.07.09_0.3_1,index=1.0,56,56.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0056.npy,442169.29243200656,1.5787175090356064e-10,5.5404872880406804e-08,-76.62697031484099,-77.10196568051043,-82.00465246761966,-85.5447548546239,-89.92835450973546,-93.36302765686625,-93.62074565147141,-75.43908469601453,-80.41325960643918
2025.07.09_0.3_1,index=1.0,57,57.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0057.npy,442169.29243200656,1.5787175090356064e-10,5.970713725897266e-08,-76.29056617100895,-76.86538069182748,-81.59827818659645,-85.30605541032038,-89.78750953444917,-93.25085971454973,-93.4116126372455,-75.16427892037196,-80.05764244673016
2025.07.09_0.3_1,index=1.0,58,58.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0058.npy,442169.29243200656,1.5787175090356064e-10,5.4741372710010346e-08,-76.77539384336464,-76.97699532032692,-81.74737334839693,-85.70417271755974,-90.02926331783192,-93.5217483505403,-93.83877703640542,-75.3113558090009,-80.2796236333652
2025.07.09_0.3_1,index=1.0,59,59.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0059.npy,442169.29243200656,1.5787175090356064e-10,5.790973756016252e-08,-76.50885310113152,-76.87703565749945,-81.64507294448842,-85.39734664574152,-89.72474458809094,-93.24587256892762,-93.48674609495033,-75.19155461565302,-80.11767828120087
2025.07.09_0.3_1,index=10.383287,0,0.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0000.npy,442169.29243200656,0.8668339505252887,6.009413997804906e-08,-76.42965159536348,-76.61173921860362,-81.03009173307296,-85.30161224571438,-89.83999941830058,-93.33429982891661,-93.65457194001733,-74.86022276338797,-79.65028878881026
2025.07.09_0.3_1,index=10.383287,1,1.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0001.npy,442169.29243200656,0.8668339505252887,5.649783446750174e-08,-76.51978714992315,-76.85827516606008,-81.81071645377577,-85.92288801278983,-89.80473923386505,-93.49378820538507,-93.58876173049653,-75.26337576343033,-80.38695842984481
2025.07.09_0.3_1,index=10.383287,2,2.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0002.npy,442169.29243200656,0.8668339505252887,5.9456549317288556e-08,-76.64937159361371,-76.57750958341381,-81.5693768937347,-85.43222611136034,-89.78898760502298,-93.2766145041951,-93.44894591866276,-74.97283710707735,-80.07447590040542
2025.07.09_0.3_1,index=10.383287,3,3.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0003.npy,442169.29243200656,0.8668339505252887,5.9032886314108245e-08,-76.71431029862445,-76.54692165326635,-81.28601479819366,-85.32651918886035,-89.57375176379884,-93.07745702703082,-93.45874940645353,-74.8789092704713,-79.84210526363088
2025.07.09_0.3_1,index=10.383287,4,4.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0004.npy,442169.29243200656,0.8668339505252887,6.002805665806833e-08,-76.43828316580007,-76.49671253197528,-81.42852990313804,-85.20490113568343,-89.88041963082203,-93.19130035378745,-93.63860974635342,-74.86547527749411,-79.90826636247247
2025.07.09_0.3_1,index=10.383287,5,5.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0005.npy,442169.29243200656,0.8668339505252887,5.82988354705066e-08,-76.7320890742283,-76.55012795533794,-81.54963354285513,-85.37153048827417,-89.82787625738702,-93.29550149960968,-93.59021164690583,-74.94411808841011,-80.0427664183091
2025.07.09_0.3_1,index=10.383287,6,6.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0006.npy,442169.29243200656,0.8668339505252887,5.956650463516984e-08,-76.36478106680302,-76.74369641621298,-81.5907712239448,-85.43770714721515,-89.73924974717957,-93.41452748290595,-93.64392949791565,-75.0923109704459,-80.0912298997737
2025.07.09_0.3_1,index=10.383287,7,7.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0007.npy,442169.29243200656,0.8668339505252887,5.845075065996526e-08,-76.6691253218126,-76.54604874323465,-81.28330696315543,-85.53835570201949,-89.84805950657288,-93.37273888433279,-93.52688075026983,-74.89638080142193,-79.89901442174768
2025.07.09_0.3_1,index=10.383287,8,8.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0008.npy,442169.29243200656,0.8668339505252887,6.018486555688575e-08,-76.46752497782506,-76.4565563345826,-81.32977708632161,-85.3167484419398,-90.0311738841597,-93.21515006539542,-93.42989912701069,-74.82611690460674,-79.87065860268588
2025.07.09_0.3_1,index=10.383287,9,9.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0009.npy,442169.29243200656,0.8668339505252887,6.004530778962821e-08,-76.30768498086611,-76.87287736195599,-81.4108626655856,-85.38507222361686,-89.38989972929465,-92.94912929003787,-93.40584260070838,-75.13349756865435,-79.948098667485
2025.07.09_0.3_1,index=10.383287,10,10.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0010.npy,442169.29243200656,0.8668339505252887,6.083191112285699e-08,-76.40096361527982,-76.35174625277618,-81.61568009042298,-85.15423533515758,-89.8329562675269,-93.21846714970488,-93.66173891061302,-74.80041474062224,-80.02381251271711
2025.07.09_0.3_1,index=10.383287,11,11.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0011.npy,442169.29243200656,0.8668339505252887,5.884908271760065e-08,-76.69100713349506,-76.5274741013613,-81.50004840061945,-85.34455240461705,-89.87898616292613,-93.2659386337242,-93.605205732294,-74.91517397484297,-79.9997968652426
2025.07.09_0.3_1,index=10.383287,12,12.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0012.npy,442169.29243200656,0.8668339505252887,5.741566908910557e-08,-76.80667420066699,-76.76706168614473,-81.37582315485587,-85.4401200252886,-89.69557514221367,-93.31848735936813,-93.43177761163666,-75.05924265162243,-79.9386301512148
2025.07.09_0.3_1,index=10.383287,13,13.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0013.npy,442169.29243200656,0.8668339505252887,5.983645280575888e-08,-76.44073961878745,-76.62564279838537,-81.36547863601002,-85.16811067393233,-89.71635449278529,-93.225693511945,-93.62781153388926,-74.93586942570698,-79.85295470589878
2025.07.09_0.3_1,index=10.383287,14,14.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0014.npy,442169.29243200656,0.8668339505252887,6.017548348911289e-08,-76.40501325256443,-76.59348242264572,-81.2623580714712,-85.2185855697777,-89.37830778664485,-93.39152610523601,-93.6125582728623,-74.89519836838825,-79.79444434903725
2025.07.09_0.3_1,index=10.383287,15,15.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0015.npy,442169.29243200656,0.8668339505252887,5.980148088672121e-08,-76.30514754409128,-76.5610323793928,-81.47684176146149,-85.43051621832731,-89.75347503645463,-93.20837720692167,-93.63479307792993,-74.94091404869474,-80.00819566188562
2025.07.09_0.3_1,index=10.383287,16,16.0,1,383287.35455980786,383287.35455980786_src-index=10.383287_chunk-0016.npy,442169.29243200656,0.8668339505252887,5.965220677383087e-08,-76.51281399975514,-76.59720446199489,-81.70851600485194,-85.24074347750441,-89.981204085262,-93.08671819898754,-93.5386684565235,-74.99886510863823,-80.11470562833388
