experiment_name,source_wav_id,chunk_index,chunk_start_seconds,chunk_duration_seconds,heat_flux,sample_filename,onb_threshold,q_over_onb,signal_power,band_500_1000_db,band_1000_2000_db,band_2000_3000_db,band_3000_5000_db,band_5000_10000_db,band_10000_15000_db,band_15000_22050_db,band_1000_5000_db,band_2000_5000_db
2025.06.18_0.3_3,index=11.376320,46,46.0,1,376320.1201,376320.1201_src-index=11.376320_chunk-0046.npy,376320.1201,1.0,1.6296643107805457e-06,-69.94649269339209,-63.97817215809198,-59.422268613867324,-81.47190752253194,-78.27626261987146,-85.61814885155275,-85.06301387613816,-58.09802813743086,-59.39526204618854
2025.06.18_0.3_3,index=11.376320,47,47.0,1,376320.1201,376320.1201_src-index=11.376320_chunk-0047.npy,376320.1201,1.0,5.106480819404764e-06,-68.79802886565938,-60.98491977982669,-54.18556880388166,-75.63134657863398,-67.31264914630783,-77.43926133623313,-78.5909589781098,-53.335771503975565,-54.15454789164876
2025.06.18_0.3_3,index=11.376320,48,48.0,1,376320.1201,376320.1201_src-index=11.376320_chunk-0048.npy,376320.1201,1.0,3.016632248084253e-06,-70.34216147340645,-62.63211654887571,-56.42092641854816,-79.62727818640468,-72.09456309057386,-81.25539468060977,-81.27550413423316,-55.472564454360594,-56.4002195997915
2025.06.18_0.3_3,index=11.376320,49,49.0,1,376320.1201,376320.1201_src-index=11.376320_chunk-0049.npy,376320.1201,1.0,2.1557341874713327e-06,-72.05480838710574,-64.73549853641495,-57.513723593892706,-76.75120075345576,-73.61886363333903,-80.70424229733547,-82.22904022603743,-56.716440904181056,-57.46226462187171
2025.06.18_0.3_3,index=11.376320,50,50.0,1,376320.1201,376320.1201_src-index=11.376320_chunk-0050.npy,376320.1201,1.0,1.3554054460084682e-06,-69.48264306739794,-64.7987404815481,-60.599318805008345,-81.5571428370989,-76.40580050822005,-82.81948124944057,-83.28536151539888,-59.174608117570116,-60.56462387571553
2025.06.18_0.3_3,index=11.376320,51,51.0,1,376320.1201,376320.1201_src-index=11.376320_chunk-0051.npy,376320.1201,1.0,3.7728957603444034e-06,-70.40498294520016,-62.01166113788604,-55.59650739739084,-76.63816911576961,-66.96111857175673,-76.69197146813039,-77.65691881299294,-54.67577367961325,-55.5624732152263
2025.06.18_0.3_3,index=11.376320,52,52.0,1,376320.1201,376320.1201_src-index=11.376320_chunk-0052.npy,376320.1201,1.0,6.059473636584347e-06,-66.65700908069618,-58.967874390215265,-53.64581401859469,-77.7774240352903,-67.57491076486079,-78.5771679599466,-79.69753625939401,-52.51478095959388,-53.62907284183376
2025.06.18_0.3_3,index=11.376320,53,53.0,1,376320.1201,376320.1201_src-index=11.376320_chunk-0053.npy,376320.1201,1.0,4.35937424545662e-06,-65.49796349033576,-59.95366385639421,-55.69517732678307,-77.11789560823662,-73.71068900617982,-81.2843875096774,-81.51593030973962,-54.289122005648416,-55.66399185800976
2025.06.18_0.3_3,index=11.376320,54,54.0,1,376320.1201,376320.1201_src-index=11.376320_chunk-0054.npy,376320.1201,1.0,2.258536433807665e-06,-68.29263227649412,-62.57296240012627,-58.17786209715784,-78.88526263634682,-75.87742741225601,-82.90963682687617,-83.11594356162175,-56.80436910272988,-58.14111646861258
2025.06.18_0.3_3,index=11.376320,55,55.0,1,376320.1201,376320.1201_src-index=11.376320_chunk-0055.npy,376320.1201,1.0,7.000309859405849e-06,-65.80564148814997,-58.485324828066496,-52.600154009848765,-73.8038893785455,-65.36615219639039,-74.99031579400344,-77.53184695000581,-51.57753935888629,-52.56736184154249
2025.06.18_0.3_3,index=11.376320,56,56.0,1,376320.1201,376320.1201_src-index=11.376320_chunk-0056.npy,376320.1201,1.0,1.5463235732849864e-05,-59.145208084044825,-52.72177347860491,-50.25521474956487,-72.62365868266673,-64.54598027572983,-74.77965336581184,-76.65443746836095,-48.28935099444238,-50.23011413915552
2025.06.18_0.3_3,index=11.376320,57,57.0,1,376320.1201,376320.1201_src-index=11.376320_chunk-0057.npy,376320.1201,1.0,5.56004754847126e-06,-65.46511978301858,-58.912759356049506,-54.784790656345365,-75.47474212940236,-66.24359925630753,-76.22597774177962,-77.78563186982679,-53.338803175112744,-54.74789772094698
2025.06.18_0.3_3,index=11.376320,58,58.0,1,376320.1201,376320.1201_src-index=11.376320_chunk-0058.npy,376320.1201,1.0,3.005245432445493e-06,-68.5438963099707,-62.11411108231731,-56.42019951567639,-79.09069344136316,-71.30381254095144,-80.89972219800453,-81.57557028521845,-55.3653088485767,-56.3967807794105
2025.06.18_0.3_3,index=11.376320,59,59.0,1,376320.1201,376320.1201_src-index=11.376320_chunk-0059.npy,376320.1201,1.0,4.916716098956585e-06,-64.90073673307234,-59.31925335223993,-54.43026026931922,-76.18948697589717,-68.34555745979208,-77.67366919867052,-80.40661908652778,-53.18820537800402,-54.40139221999683
2025.06.18_0.3_3,index=12.434018,0,0.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0000.npy,376320.1201,1.1533214944358219,3.1441351312624824e-05,-57.35403824430978,-50.95933642248093,-46.563882094901025,-65.40428363732087,-57.98642404921487,-69.12038597845648,-72.45456165215802,-45.176060681369734,-46.50752826732731
2025.06.18_0.3_3,index=12.434018,1,1.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0001.npy,376320.1201,1.1533214944358219,5.078581656667318e-05,-51.85243987198838,-47.86358499320852,-45.09724860007374,-65.32658785461075,-56.352018359691996,-67.55525093923036,-70.86844426443277,-43.22662123676195,-45.05624719848248
2025.06.18_0.3_3,index=12.434018,2,2.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0002.npy,376320.1201,1.1533214944358219,1.3893531610744492e-05,-60.443934233671904,-54.57036978840367,-51.33751221527174,-67.74444471160655,-59.13622081961957,-70.16119925856097,-73.87442982256823,-49.58269936009485,-51.23929872774476
2025.06.18_0.3_3,index=12.434018,3,3.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0003.npy,376320.1201,1.1533214944358219,1.3433267538537094e-05,-60.05599952494502,-53.39133320580535,-51.4741002942019,-69.32901660842779,-60.96905762311928,-71.19987067776881,-74.34507086231005,-49.27436784621993,-51.40350784074039
2025.06.18_0.3_3,index=12.434018,4,4.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0004.npy,376320.1201,1.1533214944358219,6.393336040149829e-05,-53.74951152095575,-47.84841079528964,-44.74957867424142,-65.29760098466406,-58.399710218443595,-68.97273715010932,-71.45856348733653,-42.9923590196228,-44.711465508076714
2025.06.18_0.3_3,index=12.434018,5,5.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0005.npy,376320.1201,1.1533214944358219,1.7820066740689695e-05,-58.69810405826679,-53.308964181456105,-49.626161267272565,-67.2325199922347,-59.67641303996253,-70.5034357097376,-73.2329897448528,-48.02560593923022,-49.55144634704935
2025.06.18_0.3_3,index=12.434018,6,6.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0006.npy,376320.1201,1.1533214944358219,2.782287141313414e-05,-56.826919965873614,-51.323818897336594,-47.14887921256781,-66.25004049535347,-58.42820776728903,-69.15204383453352,-72.21884097459424,-45.70410557247284,-47.09578942476249
2025.06.18_0.3_3,index=12.434018,7,7.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0007.npy,376320.1201,1.1533214944358219,1.2464270495817549e-05,-61.762973333336106,-55.40000700921964,-50.957532784438826,-66.76712607800819,-60.4971662358923,-69.00684355795343,-73.01481690639362,-49.54056142624655,-50.845023753005506
2025.06.18_0.3_3,index=12.434018,8,8.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0008.npy,376320.1201,1.1533214944358219,2.5139391506456826e-05,-58.57909658509569,-52.641000942623,-47.892838776788,-66.86255984760044,-56.8283971636574,-66.98023576691449,-71.27065451788263,-46.59663403510723,-47.838127885749984
2025.06.18_0.3_3,index=12.434018,9,9.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0009.npy,376320.1201,1.1533214944358219,2.2864754745788e-05,-59.32913716276013,-52.831186451640725,-48.21386960206894,-66.40685206569663,-59.65375987769018,-69.79518110330244,-72.27948153467388,-46.876829458120774,-48.148524250233095
2025.06.18_0.3_3,index=12.434018,10,10.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0010.npy,376320.1201,1.1533214944358219,2.7236342228743708e-05,-58.581079683603136,-52.49946575036737,-46.993275188912094,-65.43264417842929,-58.58096835092189,-68.74742336055724,-71.73398795479451,-45.86802681990708,-46.93150834513786
2025.06.18_0.3_3,index=12.434018,11,11.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0011.npy,376320.1201,1.1533214944358219,1.6046190319366385e-05,-60.71265465452555,-54.35259224290018,-50.3704342461966,-67.91384255875771,-61.014867325930396,-71.49168990929238,-74.27287009802859,-48.85565701982734,-50.29463792074188
2025.06.18_0.3_3,index=12.434018,12,12.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0012.npy,376320.1201,1.1533214944358219,4.610738703328735e-05,-55.26741961083083,-49.327168490331545,-45.121665747056454,-65.66385138048574,-58.39708516061525,-69.19895895220769,-72.26053332550305,-43.69609950835351,-45.0835015490283
2025.06.18_0.3_3,index=12.434018,13,13.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0013.npy,376320.1201,1.1533214944358219,8.896544707146653e-05,-50.20315134290402,-45.26119565870392,-43.28388397425386,-63.01675671267294,-55.82495578009134,-66.76425128231908,-69.01925353822375,-41.12249795473025,-43.2379432353933
2025.06.18_0.3_3,index=12.434018,14,14.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0014.npy,376320.1201,1.1533214944358219,6.057810650191634e-05,-51.7263787965295,-47.39052236876874,-44.51112970203265,-64.3578013097499,-58.93337331441746,-69.82310521351087,-72.14354336494296,-42.6765519342592,-44.46637101952572
2025.06.18_0.3_3,index=12.434018,15,15.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0015.npy,376320.1201,1.1533214944358219,2.3456932524351223e-05,-55.92370670553544,-51.26686262067159,-49.20870075162622,-67.68605269082497,-61.52304158879232,-71.62709082984709,-74.00778532374432,-47.06884287583675,-49.14746798506053
2025.06.18_0.3_3,index=12.434018,16,16.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0016.npy,376320.1201,1.1533214944358219,3.444470769964728e-05,-53.289189281228204,-48.41720752354466,-48.271194015792354,-65.45381190405327,-56.78425884205912,-68.23782798061116,-71.24485890981492,-45.29125053391641,-48.18889379261048
2025.06.18_0.3_3,index=12.434018,17,17.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0017.npy,376320.1201,1.1533214944358219,1.615455428811337e-05,-60.32502806007818,-54.82311832271081,-49.57190315120531,-67.82389499041707,-59.69515756080995,-71.08541645124002,-73.91006485659007,-48.38789918061713,-49.50743315569948
2025.06.18_0.3_3,index=12.434018,18,18.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0018.npy,376320.1201,1.1533214944358219,2.3348866362568224e-05,-58.07768782616642,-52.26387455254109,-48.44901089551324,-68.22417392441292,-58.99954104694948,-69.75048005539142,-73.41275131806037,-46.907887408859324,-48.40351301890529
2025.06.18_0.3_3,index=12.434018,19,19.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0019.npy,376320.1201,1.1533214944358219,2.8711755731993746e-05,-56.398688920116165,-50.70660756608917,-48.01475877312807,-66.14431671849273,-58.47909984995839,-69.92022894696666,-72.94472671202675,-46.10185922118818,-47.94845941381244
2025.06.18_0.3_3,index=12.434018,20,20.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0020.npy,376320.1201,1.1533214944358219,3.1726204766350686e-05,-57.36907215158241,-51.232639823555424,-47.13667446043927,-65.36882203089522,-57.80156988531506,-69.45953515293377,-73.3416093040584,-45.66167123053073,-47.07191139797673
2025.06.18_0.3_3,index=12.434018,21,21.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0021.npy,376320.1201,1.1533214944358219,2.2179321293863865e-05,-59.91105064134282,-53.46025579561206,-48.5693237464199,-65.59814275792763,-57.32094753469162,-68.7939463802739,-72.1786490762245,-47.28503805939483,-48.48408569033721
2025.06.18_0.3_3,index=12.434018,22,22.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0022.npy,376320.1201,1.1533214944358219,1.1053007197013758e-05,-63.252988586749794,-56.823977160984576,-51.498562754839085,-67.87546686423548,-59.578904511241475,-69.82741317721617,-74.33539258898827,-50.30458576326437,-51.399675537131515
2025.06.18_0.3_3,index=12.434018,23,23.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0023.npy,376320.1201,1.1533214944358219,2.516182925185364e-05,-58.616343476732794,-53.196384803881415,-47.92079163565436,-64.8362888091978,-58.91274146224561,-70.11965158500607,-73.26726715461375,-46.724509211648694,-47.8333227069843
2025.06.18_0.3_3,index=12.434018,24,24.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0024.npy,376320.1201,1.1533214944358219,3.1509310128969054e-05,-55.69703679010826,-50.43023270049227,-47.75125462678151,-65.29581770729348,-59.0205538599257,-70.04027381184483,-72.44130270701898,-45.82770233968118,-47.67547827774032
2025.06.18_0.3_3,index=12.434018,25,25.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0025.npy,376320.1201,1.1533214944358219,2.7002344549929606e-05,-55.74916507439624,-50.65583315861965,-48.450368615762756,-66.12538937129982,-58.19775359367451,-69.03867990409962,-72.50314162361458,-46.35821591305108,-48.376815782968066
2025.06.18_0.3_3,index=12.434018,26,26.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0026.npy,376320.1201,1.1533214944358219,2.6117269831647404e-05,-58.39419027407202,-53.095272040867485,-47.66608280315066,-66.43815570522061,-59.08603181398408,-69.64487476815589,-71.52186462374979,-46.527521690745886,-47.60884119883403
2025.06.18_0.3_3,index=12.434018,27,27.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0027.npy,376320.1201,1.1533214944358219,2.556034085036116e-05,-57.043592290168775,-51.71839304878988,-48.2652775248726,-65.76177714194485,-59.1883848495617,-69.70642511959636,-71.66016234679934,-46.594086895465345,-48.188665294329226
2025.06.18_0.3_3,index=12.434018,28,28.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0028.npy,376320.1201,1.1533214944358219,2.001146312784174e-05,-60.62830418589239,-53.94226962009755,-49.22270558830864,-65.47899750907854,-56.70026381807217,-67.26813382366181,-70.82254394157997,-47.88412250050423,-49.121065923366956
2025.06.18_0.3_3,index=12.434018,29,29.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0029.npy,376320.1201,1.1533214944358219,3.419207339666908e-05,-56.91895756669517,-52.467790542552706,-47.036095146858194,-64.6030394763414,-57.10469829030207,-68.25605906707933,-71.42866097718817,-45.88392945193895,-46.96070494342604
2025.06.18_0.3_3,index=12.434018,30,30.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0030.npy,376320.1201,1.1533214944358219,5.4598131773843615e-05,-53.18595867830955,-47.546432385835686,-45.19117070012838,-64.73977349808831,-56.62264118127723,-66.62435997659259,-70.28506301738682,-43.17039342727877,-45.14324971043233
2025.06.18_0.3_3,index=12.434018,31,31.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0031.npy,376320.1201,1.1533214944358219,3.682029270029347e-05,-57.07465326300047,-50.787743403397,-46.411632264639636,-63.40928329520864,-55.124843660161424,-65.54393151193908,-68.34412447578867,-44.99699616203222,-46.32578630889963
2025.06.18_0.3_3,index=12.434018,32,32.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0032.npy,376320.1201,1.1533214944358219,3.56711088776523e-05,-54.97233405930683,-49.5071059777375,-46.404125045598086,-64.38655522717346,-56.3254286792592,-66.2180578830031,-70.45772819714314,-44.62773304505597,-46.3355590975513
2025.06.18_0.3_3,index=12.434018,33,33.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0033.npy,376320.1201,1.1533214944358219,2.0935684526086658e-05,-59.15229016323817,-53.34853069341016,-49.17342484228651,-65.60360759987026,-55.535131093446985,-65.94984705842845,-69.32871070138428,-47.696275386117634,-49.07572988867913
2025.06.18_0.3_3,index=12.434018,34,34.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0034.npy,376320.1201,1.1533214944358219,2.18738131228713e-05,-57.87079351914152,-52.102212019282746,-49.01211630830994,-67.29526313820156,-59.624403295804164,-69.8643504267612,-72.14663584845144,-47.23460013352373,-48.94810376687465
2025.06.18_0.3_3,index=12.434018,35,35.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0035.npy,376320.1201,1.1533214944358219,2.8913745844241032e-05,-57.20156999937144,-51.64580465824176,-47.78949998258423,-66.92525888450545,-58.02618965125758,-69.46519263096616,-72.25052991871935,-46.25531051124956,-47.736828904755754
2025.06.18_0.3_3,index=12.434018,36,36.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0036.npy,376320.1201,1.1533214944358219,2.8119417364240387e-05,-56.416283947647806,-50.517297215078266,-48.106423288044994,-66.71073142954481,-57.97377762197334,-68.68629840604862,-71.69023793411657,-46.09848965231129,-48.04694258846376
2025.06.18_0.3_3,index=12.434018,37,37.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0037.npy,376320.1201,1.1533214944358219,2.678852101326499e-05,-57.97062962693856,-52.33896708292726,-48.04943714448579,-66.64500186390923,-57.031953904043235,-67.58126253831705,-72.03622798735782,-46.63102167297285,-47.9898373936842
2025.06.18_0.3_3,index=12.434018,38,38.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0038.npy,376320.1201,1.1533214944358219,4.4471851307716095e-05,-51.95350951399994,-47.41117952825089,-46.95570629976214,-65.59059163192741,-56.182223311696724,-66.87806011708126,-70.80524359984824,-44.135994162342335,-46.896640087701094
2025.06.18_0.3_3,index=12.434018,39,39.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0039.npy,376320.1201,1.1533214944358219,7.470839409682742e-06,-65.75230982874845,-59.63659522746295,-53.19816714060326,-70.58041173254321,-59.49692308965751,-70.19975949415979,-73.32128164696678,-52.245287019225785,-53.11953101401258
2025.06.18_0.3_3,index=12.434018,40,40.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0040.npy,376320.1201,1.1533214944358219,3.211861180823173e-05,-57.233914979837195,-51.535904538900645,-47.37128471831558,-65.1309796455544,-55.69599129335714,-66.78928187730625,-70.5711882571109,-45.90984957506095,-47.299140321750926
2025.06.18_0.3_3,index=12.434018,41,41.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0041.npy,376320.1201,1.1533214944358219,3.399897458823741e-05,-55.36379982526821,-50.2811298853336,-47.51614460190438,-64.98831301530655,-56.03003126925393,-65.81280433103058,-69.81000385139117,-45.6213736633324,-47.43910574448993
2025.06.18_0.3_3,index=12.434018,42,42.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0042.npy,376320.1201,1.1533214944358219,1.2436736595755388e-05,-61.11898562223698,-55.725301805648606,-51.76000099554627,-67.67036214204256,-59.432581195782944,-69.29080108775597,-71.86674959547697,-50.21593349592476,-51.6500400292096
2025.06.18_0.3_3,index=12.434018,43,43.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0043.npy,376320.1201,1.1533214944358219,1.0504059680038626e-05,-63.49788741129323,-57.40189522270747,-51.53006303284879,-67.9348472504939,-59.40623235368109,-69.23959165338486,-72.40147945873818,-50.45255303099114,-51.43180149668864
2025.06.18_0.3_3,index=12.434018,44,44.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0044.npy,376320.1201,1.1533214944358219,1.2763136645667308e-05,-60.56262802417179,-55.56487174622681,-50.780681997553245,-66.1045492115741,-62.13758656255113,-71.81340661454719,-74.3346335407431,-49.43990228318059,-50.65504983398249
2025.06.18_0.3_3,index=12.434018,45,45.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0045.npy,376320.1201,1.1533214944358219,2.3353177704779346e-05,-57.67118938788214,-52.84204710242652,-48.27323803924457,-64.822466080784,-57.722946058930546,-68.56157316380431,-72.79420871637704,-46.90168857723718,-48.178155947156824
2025.06.18_0.3_3,index=12.434018,46,46.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0046.npy,376320.1201,1.1533214944358219,2.3997413941470637e-05,-57.22296774868337,-51.62374759388845,-48.49931970237536,-64.80734870181581,-59.82105981323186,-69.94870664249804,-72.16840004506525,-46.708311751086136,-48.3988698647854
2025.06.18_0.3_3,index=12.434018,47,47.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0047.npy,376320.1201,1.1533214944358219,3.8303123893750676e-05,-55.99279548203783,-50.52669707014993,-46.17586520719489,-64.51870339669357,-58.245186820352885,-68.93003030414016,-71.95195757760982,-44.77123147379926,-46.112720142337345
2025.06.18_0.3_3,index=12.434018,48,48.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0048.npy,376320.1201,1.1533214944358219,2.739188881091774e-05,-56.90321791498994,-51.8445567372717,-47.65341033535243,-62.937078014117134,-57.487934450742,-68.97952426900093,-72.2230420074235,-46.15940684423694,-47.52662677489565
2025.06.18_0.3_3,index=12.434018,49,49.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0049.npy,376320.1201,1.1533214944358219,3.536450885729178e-05,-55.560849662876166,-50.310025065185975,-46.64657682048074,-63.21340040624723,-58.17173324277384,-68.82442281734072,-71.28408880456097,-45.02622189413987,-46.55187501516994
2025.06.18_0.3_3,index=12.434018,50,50.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0050.npy,376320.1201,1.1533214944358219,4.119838497532525e-05,-56.461648567696514,-50.85597046618254,-45.67883241617915,-62.066613733973895,-56.924055651126764,-67.96023546727996,-71.42155596360102,-44.45155579695567,-45.58018977050719
2025.06.18_0.3_3,index=12.434018,51,51.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0051.npy,376320.1201,1.1533214944358219,2.6783517160947585e-05,-57.31148619061132,-52.05835555408743,-47.72858196587113,-63.942497742062834,-58.13912821612555,-70.29501788129289,-73.24337049897697,-46.28935631911606,-47.62595738408186
2025.06.18_0.3_3,index=12.434018,52,52.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0052.npy,376320.1201,1.1533214944358219,2.8594140364927287e-05,-56.48649809006788,-51.43548408115351,-47.844870725445176,-64.99579222009474,-57.93833164635653,-68.72273050806795,-71.27553401817404,-46.21107567754427,-47.76197336528435
2025.06.18_0.3_3,index=12.434018,53,53.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0053.npy,376320.1201,1.1533214944358219,2.7011681273375986e-05,-57.486280877809115,-51.989942563412235,-47.8575818648003,-68.17105009470876,-59.706156325349994,-69.74257530224854,-72.59727524583762,-46.41040588153669,-47.81736344384939
2025.06.18_0.3_3,index=12.434018,54,54.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0054.npy,376320.1201,1.1533214944358219,3.914897030588328e-05,-55.32498674787927,-50.473484558613684,-46.18886555169088,-63.32121169164338,-56.940253581074025,-67.72344718909368,-70.20276869970998,-44.75182693968347,-46.105616253068206
2025.06.18_0.3_3,index=12.434018,55,55.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0055.npy,376320.1201,1.1533214944358219,3.678851603336898e-05,-56.544241401861875,-51.207694024597615,-46.693363193903245,-63.66894656258425,-57.612993425226556,-68.46153540418999,-71.45917073253156,-45.31441378977175,-46.60708423723966
2025.06.18_0.3_3,index=12.434018,56,56.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0056.npy,376320.1201,1.1533214944358219,3.5355608988460425e-05,-57.350928212042376,-51.587152814733244,-46.15223434318328,-63.14503253695011,-57.360926317699274,-68.44218980605076,-71.42624760003515,-44.99253873189241,-46.06629335237293
2025.06.18_0.3_3,index=12.434018,57,57.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0057.npy,376320.1201,1.1533214944358219,2.743059628646089e-05,-57.538362369909926,-52.078143450433174,-48.00149988025706,-64.83261455640921,-57.55306033948436,-69.1856350916037,-71.59572303005672,-46.503500845871066,-47.91233232942206
2025.06.18_0.3_3,index=12.434018,58,58.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0058.npy,376320.1201,1.1533214944358219,4.272446126896334e-05,-55.54282558053214,-49.922843576679206,-45.72843166733411,-62.547820508464,-55.29988026794534,-66.43414206407095,-69.80406294846753,-44.26256635143301,-45.639025505724874
2025.06.18_0.3_3,index=12.434018,59,59.0,1,434018.0833,434018.0833_src-index=12.434018_chunk-0059.npy,376320.1201,1.1533214944358219,2.9580666597711296e-05,-57.37169021947777,-51.54611837883374,-47.42999017835927,-65.31623535496927,-56.45848272749447,-67.39529156337062,-70.6010508045438,-45.956713223271,-47.35990105558927
2025.06.18_0.3_3,index=13.496023,0,0.0,1,496023.3525,496023.3525_src-index=13.496023_chunk-0000.npy,376320.1201,1.3180888451252384,0.0001485173074295522,-49.68377519788448,-44.23396840948609,-40.93852643315017,-58.39570572328704,-49.901751384796455,-61.15812825158132,-64.79806539856837,-39.21779683483471,-40.861223583000324
2025.06.18_0.3_3,index=13.496023,1,1.0,1,496023.3525,496023.3525_src-index=13.496023_chunk-0001.npy,376320.1201,1.3180888451252384,0.0001298445557357488,-49.681816160314355,-44.75847164514229,-41.219603789934006,-59.40609677523203,-49.60826368455561,-60.956994112910785,-64.95605918907928,-39.5823665769594,-41.15416145486233
2025.06.18_0.3_3,index=13.496023,2,2.0,1,496023.3525,496023.3525_src-index=13.496023_chunk-0002.npy,376320.1201,1.3180888451252384,9.183826025079635e-05,-52.8225598091294,-46.769835654184234,-42.549525399064265,-59.92143867085839,-52.047425229522034,-62.821821764085655,-66.2348430261683,-41.0983988454946,-42.47070367368544
2025.06.18_0.3_3,index=13.496023,3,3.0,1,496023.3525,496023.3525_src-index=13.496023_chunk-0003.npy,376320.1201,1.3180888451252384,0.00010086215919202303,-51.81801904523596,-45.50583161137804,-41.88411145068883,-59.315414629283474,-52.11742890322981,-62.89897392274092,-66.18156618041905,-40.26323566407456,-41.80635075144845
2025.06.18_0.3_3,index=13.496023,4,4.0,1,496023.3525,496023.3525_src-index=13.496023_chunk-0004.npy,376320.1201,1.3180888451252384,4.6538849731749124e-05,-55.048411494502446,-49.25898415995142,-45.91498735913162,-62.4119656283576,-53.823245725513985,-64.29776815452605,-67.74214529763182,-44.196484747140055,-45.818767085375825
2025.06.18_0.3_3,index=13.496023,5,5.0,1,496023.3525,496023.3525_src-index=13.496023_chunk-0005.npy,376320.1201,1.3180888451252384,0.00010512458920836688,-52.12601496355209,-45.691283394162554,-41.62329081654945,-59.998869656895636,-51.01332783669669,-62.30737435060484,-67.1176028782344,-40.142020364903345,-41.5606165951285
2025.06.18_0.3_3,index=13.496023,6,6.0,1,496023.3525,496023.3525_src-index=13.496023_chunk-0006.npy,376320.1201,1.3180888451252384,0.00011998815186935614,-50.689728476628204,-45.01864894263289,-41.47869838730322,-60.2137978200625,-51.26419029497426,-61.78593900207457,-65.82284484824007,-39.84716082744114,-41.420970617158915
2025.06.18_0.3_3,index=13.496023,7,7.0,1,496023.3525,496023.3525_src-index=13.496023_chunk-0007.npy,376320.1201,1.3180888451252384,0.00013927265294806393,-49.885593178019775,-45.133063889176064,-40.34268458012122,-59.77936662841743,-51.654166869057235,-62.470586137182735,-66.01553342258401,-39.06111466854342,-40.293519637092984
2025.06.18_0.3_3,index=13.496023,8,8.0,1,496023.3525,496023.3525_src-index=13.496023_chunk-0008.npy,376320.1201,1.3180888451252384,0.00010479286421854456,-51.79860583012725,-46.30398028413958,-41.8052357655107,-60.103255361684404,-51.636466161711105,-62.321392555163015,-66.2309371392304,-40.438937434299625,-41.74144046580514
