snr,model,axis,group,low,high,mean_r2_drop,min_r2_drop,max_r2_drop,mean_rmse_increase
-20,rf,frequency,freq_512_1000Hz,512.0,1000.0,0.010140888809394068,-0.0434222420867993,0.0590442913028512,5181.4937076031465
-20,rf,time,time_1,0.0,0.25,0.0072126258486417,-0.0283933940887834,0.0256427775098436,3751.846831175264
-20,rf,time,time_2,0.25,0.5,0.0083074200621589,-0.017806808407433,0.0338408178561721,4958.904356310145
-20,rf,time,time_3,0.5,0.75,0.0040412206272327335,-0.0239460275470329,0.0224937722841781,2666.8420967605157
-20,rf,time,time_4,0.75,1.0,0.004525042980512734,-0.0316266326475359,0.0314482748575983,2963.9019807957716
-4,alexnet,frequency,freq_0_256Hz,0.0,256.0,0.07690195571397293,0.0565224534934308,0.1098198576676566,29926.3989372215
-4,alexnet,frequency,freq_1000_2000Hz,1000.0,2000.0,14.131200412710081,6.056290710291969,23.120090601568045,874235.983962828
-4,alexnet,frequency,freq_2000_3000Hz,2000.0,3000.0,15.408803350371157,4.702257601298687,33.91979250134297,857234.1348106461
-4,alexnet,frequency,freq_256_512Hz,256.0,512.0,0.23792584453661592,0.0823757030733874,0.5319548970498944,64912.14565653257
-4,alexnet,frequency,freq_512_1000Hz,512.0,1000.0,3.3637918151175534,0.547543746740833,5.359876152574424,372805.24863193464
-4,alexnet,time,time_1,0.0,0.25,1.5051790352209646,1.1318481643398832,2.142462373931049,252273.2647903884
-4,alexnet,time,time_2,0.25,0.5,4.697897223908915,1.8773481425169485,9.05305209196921,464606.4446387172
-4,alexnet,time,time_3,0.5,0.75,2.9103260584926467,1.2597261203953618,5.1773752368775465,358521.0840797138
-4,alexnet,time,time_4,0.75,1.0,0.7784177631717539,0.0917187762407473,1.3865038325130672,148436.0043840701
-4,cnntf_v2_gap,frequency,freq_0_256Hz,0.0,256.0,0.01566402403470087,0.0008026259487228,0.0442012213016552,7369.055735408256
-4,cnntf_v2_gap,frequency,freq_1000_2000Hz,1000.0,2000.0,1.3582513692422085,0.8890905396572057,1.76321144014839,244572.35594966589
-4,cnntf_v2_gap,frequency,freq_2000_3000Hz,2000.0,3000.0,0.8596793280677676,0.6047435541983458,1.0024845447091155,185516.59797118968
-4,cnntf_v2_gap,frequency,freq_256_512Hz,256.0,512.0,1.0945767404074427,0.5966487826043787,1.716625150265371,214328.30528412852
-4,cnntf_v2_gap,frequency,freq_512_1000Hz,512.0,1000.0,0.6839496373939639,0.6584420552250979,0.7135552816021725,162530.79365033293
-4,cnntf_v2_gap,time,time_1,0.0,0.25,0.13835825241292565,0.1098976668971916,0.1560631094930258,52864.78982345007
-4,cnntf_v2_gap,time,time_2,0.25,0.5,0.43337731087968345,0.2957977189767939,0.515183540438782,118840.17012033571
-4,cnntf_v2_gap,time,time_3,0.5,0.75,0.5462283841722577,0.4016336834269025,0.7293245657122671,138690.59816957798
-4,cnntf_v2_gap,time,time_4,0.75,1.0,0.39979495907394064,0.1654155852168918,0.6049885330438043,108940.77757020597
-4,rf,frequency,freq_0_256Hz,0.0,256.0,0.0,0.0,0.0,0.0
-4,rf,frequency,freq_1000_2000Hz,1000.0,2000.0,0.03483372881676106,-0.038874568210875,0.1419879546801675,8622.769835205096
-4,rf,frequency,freq_2000_3000Hz,2000.0,3000.0,0.4845920116360037,0.3303192098497595,0.5664550561278184,124227.10860856075
-4,rf,frequency,freq_256_512Hz,256.0,512.0,-7.596260528819343e-06,-2.278878158645803e-05,0.0,-3.3206102491967613
-4,rf,frequency,freq_512_1000Hz,512.0,1000.0,0.019513065770195997,-0.0404068018084694,0.0997418522126016,4030.04340808141
-4,rf,time,time_1,0.0,0.25,0.029462258614416665,-0.0166990024954938,0.0903210385945498,10580.940302500612
-4,rf,time,time_2,0.25,0.5,0.03713813022602306,-0.0221384491214909,0.1151183234172426,12716.97348634526
-4,rf,time,time_3,0.5,0.75,0.022260933544456,-0.0366829779927798,0.0895570773801983,6931.250939975344
-4,rf,time,time_4,0.75,1.0,0.03091950523584737,-0.0191631863197478,0.0933880304206955,11199.778385939753
-8,alexnet,frequency,freq_0_256Hz,0.0,256.0,0.07945647825011261,0.0469592346894628,0.1434019177025659,33146.519081318
-8,alexnet,frequency,freq_1000_2000Hz,1000.0,2000.0,23.669540431772784,21.788830226483007,27.167699995227512,1210192.2092482846
-8,alexnet,frequency,freq_2000_3000Hz,2000.0,3000.0,13.367019970002955,9.600785795576837,19.32165261802318,879615.1981115047
-8,alexnet,frequency,freq_256_512Hz,256.0,512.0,0.3454444573871296,0.1443101081584276,0.548749104786809,96624.80004526261
-8,alexnet,frequency,freq_512_1000Hz,512.0,1000.0,5.457907225839006,3.412958740849447,7.793943228904206,538465.0032419136
-8,alexnet,time,time_1,0.0,0.25,4.975832754760524,0.8536143330469189,10.502953879784306,459812.62104637624
-8,alexnet,time,time_2,0.25,0.5,9.452407581121877,1.866529282591738,21.93047176721231,641643.9005333345
-8,alexnet,time,time_3,0.5,0.75,4.226706141485162,0.5572032673829311,9.191815306479198,411519.129735827
-8,alexnet,time,time_4,0.75,1.0,0.6251365689982374,0.1360710109253433,1.088947118454207,138528.7137284763
-8,cnntf_v2_gap,frequency,freq_0_256Hz,0.0,256.0,0.013639655958608431,-0.000742379542418,0.0326426608742888,5745.66227280975
-8,cnntf_v2_gap,frequency,freq_1000_2000Hz,1000.0,2000.0,1.5743280469193257,0.6120486377081354,2.491512354911205,261317.60681295992
-8,cnntf_v2_gap,frequency,freq_2000_3000Hz,2000.0,3000.0,0.9179938157246291,0.2818123895056824,1.793912158628709,183004.82525686573
-8,cnntf_v2_gap,frequency,freq_256_512Hz,256.0,512.0,0.8048931717505773,0.6197054841137212,1.002284869688996,183021.94130572866
-8,cnntf_v2_gap,frequency,freq_512_1000Hz,512.0,1000.0,0.6115242821514523,0.4368539374810612,0.9395689467545532,151368.32510750473
-8,cnntf_v2_gap,time,time_1,0.0,0.25,0.2307063051738699,0.1182273256152033,0.4202909297902342,78279.74897212065
-8,cnntf_v2_gap,time,time_2,0.25,0.5,0.5180878307164495,0.3641779566473084,0.7024866112273248,137104.56701949317
-8,cnntf_v2_gap,time,time_3,0.5,0.75,0.5198706798019962,0.3100238449031027,0.8078553256548408,135674.9781410803
-8,cnntf_v2_gap,time,time_4,0.75,1.0,0.47079535130768707,0.1556081137323908,0.6823564531340979,124036.7405593287
-8,rf,frequency,freq_0_256Hz,0.0,256.0,0.0,0.0,0.0,0.0
-8,rf,frequency,freq_1000_2000Hz,1000.0,2000.0,0.027380715189540134,-0.0344694342484726,0.1094712265180624,8412.083902188757
-8,rf,frequency,freq_2000_3000Hz,2000.0,3000.0,0.4929331110847784,0.3682790772459471,0.5832411096562875,126786.06712661409
-8,rf,frequency,freq_256_512Hz,256.0,512.0,0.00012170073267585308,0.0,0.0003647477422042,52.82327202310262
-8,rf,frequency,freq_512_1000Hz,512.0,1000.0,0.02314664714366387,-0.04740935735626,0.1143169759728873,5424.1649674283335
-8,rf,time,time_1,0.0,0.25,0.03903323569487,-0.0144972651389249,0.1126069222928366,14396.894480182362
-8,rf,time,time_2,0.25,0.5,0.03661896073912063,-0.0195868327027334,0.1033345240901802,13990.737557586532
-8,rf,time,time_3,0.5,0.75,0.026778139560431204,-0.0349006826962359,0.0972435477015299,9329.079112592502
-8,rf,time,time_4,0.75,1.0,0.03521068229292913,-0.0154967450707583,0.1002315901992791,13409.23302401531
0,alexnet,frequency,freq_0_256Hz,0.0,256.0,0.11036774621325084,0.02551598704199,0.1847179818591283,40844.06091333393
0,alexnet,frequency,freq_1000_2000Hz,1000.0,2000.0,9.546079594356925,4.154038460678152,13.811625078475029,723964.4509332181
0,alexnet,frequency,freq_2000_3000Hz,2000.0,3000.0,9.655547269187865,4.562746339265005,16.938766561698582,710726.2569863625
0,alexnet,frequency,freq_256_512Hz,256.0,512.0,0.12505300926305407,0.0617275398562688,0.1676296627649076,43754.73686002047
0,alexnet,frequency,freq_512_1000Hz,512.0,1000.0,3.1053030142406732,1.8356943667442132,4.208088051455939,387350.87063205877
0,alexnet,time,time_1,0.0,0.25,4.584714297493652,1.4830021043143204,7.178816888414868,469438.8550714897
0,alexnet,time,time_2,0.25,0.5,8.828044990574293,2.209195621373362,20.987494835796515,610646.0336535726
0,alexnet,time,time_3,0.5,0.75,3.5271015441006064,1.671794763748772,5.455845899648556,410482.86037208914
0,alexnet,time,time_4,0.75,1.0,0.4208078171443837,0.0521100529558368,0.819288967315564,96125.28639015905
0,cnntf_v2_gap,frequency,freq_0_256Hz,0.0,256.0,0.0179465713349074,0.0052185940464946,0.0421736162583631,9592.892777825045
0,cnntf_v2_gap,frequency,freq_1000_2000Hz,1000.0,2000.0,1.4719031334078123,0.5708380277631936,1.9784900847785836,253627.0927197719
0,cnntf_v2_gap,frequency,freq_2000_3000Hz,2000.0,3000.0,0.6776008141135633,0.351752863008571,0.8979778181952752,162437.55540312812
0,cnntf_v2_gap,frequency,freq_256_512Hz,256.0,512.0,0.8189244005890913,0.3497189112489831,1.1934250747937898,182617.94415179026
0,cnntf_v2_gap,frequency,freq_512_1000Hz,512.0,1000.0,1.021686923459322,0.6993679786932773,1.2878686323393091,210542.44529482094
0,cnntf_v2_gap,time,time_1,0.0,0.25,0.17067333002832064,0.0875906313453435,0.224596668513732,63699.77945513584
0,cnntf_v2_gap,time,time_2,0.25,0.5,0.5340310011342919,0.2501192811562449,0.683009640574063,137665.12143370244
0,cnntf_v2_gap,time,time_3,0.5,0.75,0.6301669494709782,0.3633660430073624,0.8796559956511857,154360.66127631703
0,cnntf_v2_gap,time,time_4,0.75,1.0,0.4764946441999278,0.1803558425240317,0.812588767058666,124557.06930817496
0,rf,frequency,freq_0_256Hz,0.0,256.0,0.0,0.0,0.0,0.0
0,rf,frequency,freq_1000_2000Hz,1000.0,2000.0,0.03576172629810063,-0.0372548090715213,0.143125619147984,8504.427949395676
0,rf,frequency,freq_2000_3000Hz,2000.0,3000.0,0.4419803404064888,0.2997014313846785,0.5581762436952303,116095.20178991713
0,rf,frequency,freq_256_512Hz,256.0,512.0,0.0011140458922389667,0.0,0.0033421376767169,406.8422437822835
0,rf,frequency,freq_512_1000Hz,512.0,1000.0,0.020662693372197633,-0.0305048413162026,0.0925917496473688,4905.518452959391
0,rf,time,time_1,0.0,0.25,0.026572607131239035,-0.0135307173562652,0.0763952136614128,9855.68543497614
0,rf,time,time_2,0.25,0.5,0.03498551287867703,-0.0183923184245157,0.1043494142145012,12104.781262222978
0,rf,time,time_3,0.5,0.75,0.0154789505074487,-0.0360283531443964,0.0675804016617905,4817.356740146759
0,rf,time,time_4,0.75,1.0,0.030944787653461536,-0.0071281404693547,0.0791685848831362,11860.108719555648
no_noise,alexnet,frequency,freq_0_256Hz,0.0,256.0,0.06622124373558476,0.0257812143797582,0.0975563585958787,26360.35729522623
no_noise,alexnet,frequency,freq_1000_2000Hz,1000.0,2000.0,11.363217114763925,7.421859589625781,15.11389081652069,799640.3052837969
no_noise,alexnet,frequency,freq_2000_3000Hz,2000.0,3000.0,9.32104363715815,6.867177724884169,11.321722836442254,727738.9318083618
no_noise,alexnet,frequency,freq_256_512Hz,256.0,512.0,0.07686973788825537,0.046897999186381,0.0948703179046763,29968.787453226367
no_noise,alexnet,frequency,freq_512_1000Hz,512.0,1000.0,2.5865093324770854,2.086860410165513,3.285710121619451,351792.1210354262
no_noise,alexnet,time,time_1,0.0,0.25,1.5814563106294957,0.4208320786356168,2.3138418596848216,251305.15724221445
no_noise,alexnet,time,time_2,0.25,0.5,2.859640777374972,1.6222949429751707,3.5502668977123397,370533.97715834883
no_noise,alexnet,time,time_3,0.5,0.75,2.308464051406066,1.3046724415777953,3.467531595359729,326447.80113067373
no_noise,alexnet,time,time_4,0.75,1.0,0.22328697290032676,0.0314437867987202,0.319869506876328,63698.756110147864
no_noise,cnntf_v2_gap,frequency,freq_0_256Hz,0.0,256.0,0.0121975488891029,-0.001013182842975,0.0296405395618701,8164.649381099042
no_noise,cnntf_v2_gap,frequency,freq_1000_2000Hz,1000.0,2000.0,2.415492674383117,0.5038374834487986,5.055327385100132,318533.27096883557
no_noise,cnntf_v2_gap,frequency,freq_2000_3000Hz,2000.0,3000.0,0.880498825239155,0.3853645822348589,1.2601531270795796,191119.65700588
no_noise,cnntf_v2_gap,frequency,freq_256_512Hz,256.0,512.0,1.6380593397318395,1.019314622411386,2.8273280003946835,280637.73446824
no_noise,cnntf_v2_gap,frequency,freq_512_1000Hz,512.0,1000.0,1.1143636975454967,0.70223378154467,1.7103595997773882,226615.0893071768
no_noise,cnntf_v2_gap,time,time_1,0.0,0.25,0.12794624112293976,0.0947612602928829,0.1778119419703053,55464.30326619928
no_noise,cnntf_v2_gap,time,time_2,0.25,0.5,0.46978901723061667,0.3056498194893754,0.620541086349624,132537.2798726028
no_noise,cnntf_v2_gap,time,time_3,0.5,0.75,0.6130928287378448,0.3730023256321909,0.7830461892387246,156292.91519924626
no_noise,cnntf_v2_gap,time,time_4,0.75,1.0,0.47836137699194947,0.2111676672880933,0.7993087005347276,129427.291502416
no_noise,rf,frequency,freq_0_256Hz,0.0,256.0,0.0,0.0,0.0,0.0
no_noise,rf,frequency,freq_1000_2000Hz,1000.0,2000.0,0.031898109847597104,-0.0436136304084052,0.1397855872385802,6597.618912225892
no_noise,rf,frequency,freq_2000_3000Hz,2000.0,3000.0,0.4607122207721875,0.2968410441064443,0.5652336521662907,118893.73056972964
no_noise,rf,frequency,freq_256_512Hz,256.0,512.0,-0.00023637502525743334,-0.0007091250757723,0.0,-102.02317951946559
no_noise,rf,frequency,freq_512_1000Hz,512.0,1000.0,0.0094499370606738,-0.0351590292652572,0.0631628256099937,1393.566445129464
no_noise,rf,time,time_1,0.0,0.25,0.0174758967862113,-0.0218294923916635,0.0660658457657753,5713.346808507832
no_noise,rf,time,time_2,0.25,0.5,0.0239252564304364,-0.0313510782644194,0.0866554015159439,7787.987126049299
no_noise,rf,time,time_3,0.5,0.75,0.0108613495712008,-0.0432702856147636,0.0619225333859473,2758.441063065533
no_noise,rf,time,time_4,0.75,1.0,0.025486815179384833,-0.025673439654509,0.0816901339540338,9037.620224609085
