maxfreq_khz,snr,model,source_wav_id,y_true,error,fraction_squared_error
22,-20,ensemble__simple_equal,index=5.1.11E+05,111264.7017,-13336.282754687505,0.0019810320225266066
22,-20,ensemble__simple_equal,index=6.1.44E+05,144324.2618,-51628.938883333365,0.029689870586780843
22,-20,ensemble__simple_equal,index=7.1.81E+05,181378.003,-113753.981515625,0.1441302430405149
22,-20,ensemble__simple_equal,index=8.2.22E+05,221505.1102,-153989.92204895834,0.26412317209559877
22,-20,ensemble__simple_equal,index=9.2.67E+05,266907.6965,-46292.66264583339,0.023869659750329147
22,-20,ensemble__inner_holdout,index=1.3.28E-04,0.0003280469999999,141493.9585972384,0.2159348258823262
22,-20,ensemble__inner_holdout,index=10.3.15E+05,315466.1173,-44861.08060122625,0.021706327824281026
22,-20,ensemble__inner_holdout,index=11.3.69E+05,368978.105,-32295.54942180222,0.011249474905653471
22,-20,ensemble__inner_holdout,index=12.4.27E+05,427276.195,-19943.34788975102,0.00428985908843014
22,-20,ensemble__inner_holdout,index=13.4.89E+05,489453.9981,19210.085390144843,0.003980205425268251
22,-20,ensemble__inner_holdout,index=14.5.54E+05,554196.3218,-14560.062184795039,0.0022865113225612587
22,-20,ensemble__inner_holdout,index=15.6.24E+05,624442.5514,-19943.595302204718,0.004289965527043403
22,-20,ensemble__inner_holdout,index=16.6.98E+05,698421.296,1244.9083543164888,1.6715588047032053e-05
22,-20,ensemble__inner_holdout,index=17.7.77E+05,776647.2223,-48386.5256829618,0.025251999699428873
22,-20,ensemble__inner_holdout,index=18.8.59E+05,859343.9142,-97920.10070886277,0.10341668194215592
22,-20,ensemble__inner_holdout,index=2.2.36E+03,2355.33535,107872.26851975644,0.12550658724738578
22,-20,ensemble__inner_holdout,index=3.2.10E+04,20979.71604,71926.1106799754,0.055798182192724345
22,-20,ensemble__inner_holdout,index=4.5.76E+04,57593.31665,16612.230136619568,0.002976478669417035
22,-20,ensemble__inner_holdout,index=5.1.11E+05,111264.7017,1408.6405254570418,2.1401649821061107e-05
22,-20,ensemble__inner_holdout,index=6.1.44E+05,144324.2618,-52751.55111836504,0.030013549888958935
22,-20,ensemble__inner_holdout,index=7.1.81E+05,181378.003,-107493.46731582006,0.12462668412954948
22,-20,ensemble__inner_holdout,index=8.2.22E+05,221505.1102,-152440.667005611,0.2506389586033897
22,-20,ensemble__inner_holdout,index=9.2.67E+05,266907.6965,-40846.94697716966,0.017995590413558114
