seed,snr,model_key,model,region,chunks,r2,rmse,mae,mean_residual,misses,false_alarms
43,-12,randomforest,RandomForest,below,480,-0.0393574396609051,82497.14009108748,74531.87793164104,11173.458139297292,0,2
43,-12,randomforest,RandomForest,near,60,-7.060544811080695e+30,154667.56713093715,148888.3625977084,-141575.53850104165,54,0
43,-12,randomforest,RandomForest,above,540,0.6835973644136638,100348.31586468745,79056.88510814816,-77489.1981962963,45,0
43,-12,randomforest,RandomForest,all,1080,0.873387555145243,96895.23029763838,80925.29733467611,-41643.92539740722,99,2
43,-12,conformer,Conformer,below,480,-1.7037363094875597,133057.2659607168,119935.51934228957,3256.65133298729,0,3
43,-12,conformer,Conformer,near,60,-3.353483157124234e+30,106592.8838552855,94526.87229687501,-90675.960896875,55,0
43,-12,conformer,Conformer,above,540,0.8704473991376893,64211.54357942227,43936.11761024306,-31556.65621857639,59,0
43,-12,conformer,Conformer,all,1080,0.8575736254357416,102768.35657811053,80524.2269737433,-19368.48090000913,114,3
43,-12,alexnet,AlexNet,below,480,-1.4654810477429163,127059.53538177491,116590.38096115335,35776.59540087871,0,1
43,-12,alexnet,AlexNet,near,60,-2.7330036632595513e+30,96227.73296191773,88177.15816520833,-87214.58381354166,58,0
43,-12,alexnet,AlexNet,above,540,0.6174476362424526,110340.63700117862,99296.59787800926,-99296.59787800926,61,0
43,-12,alexnet,AlexNet,all,1080,0.8142066099973213,117376.00701423018,106364.97704202881,-38592.8445282553,119,1
43,-12,ensemble__simple_equal,Equal ensemble,below,480,-0.8404749578130388,109779.53453053735,103096.99240520076,16735.56829105442,0,1
43,-12,ensemble__simple_equal,Equal ensemble,near,60,-4.012531091999911e+30,116597.53062232838,109908.6327135417,-106488.69440381949,55,0
43,-12,ensemble__simple_equal,Equal ensemble,above,540,0.7681608741538335,85898.070247142,69648.47674904713,-69447.48409762738,54,0
43,-12,ensemble__simple_equal,Equal ensemble,all,1080,0.867830483402714,98998.78226265738,86751.15903869843,-33201.75027522392,109,1
43,-12,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-0.9823875701384974,113933.30920028602,106447.13426913513,14301.192950337172,0,1
43,-12,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-3.8256737355090704e+30,113850.28237859784,106572.75562228361,-103114.50292813225,55,0
43,-12,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.7983854799608665,80103.3990617911,62889.453741630496,-62309.24362423254,55,0
43,-12,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8692212956101704,98476.52546887149,84675.27296944663,-30527.11955241821,110,1
43,-16,randomforest,RandomForest,below,480,-0.021977445315827904,81804.47923643113,73677.55862393271,10416.92763799521,0,2
43,-16,randomforest,RandomForest,near,60,-7.381529228203643e+30,158144.21845150195,152638.70270187507,-145639.84527187503,54,0
43,-16,randomforest,RandomForest,above,540,0.6796095194996872,100978.71593594505,79744.84891766205,-78263.45692025463,45,0
43,-16,randomforest,RandomForest,all,1080,0.8723990993976256,97272.72258490456,81097.93399734973,-42593.085358344724,99,2
43,-16,conformer,Conformer,below,480,-1.2554685245448853,121527.57001075723,96797.58987671912,82379.29015427124,0,1
43,-16,conformer,Conformer,near,60,-1.6655398951596585e+30,75120.36118567864,71275.54442958333,-68621.38342291667,57,0
43,-16,conformer,Conformer,above,540,0.8951575589758293,57764.17884286314,43266.9567162963,-38656.50514074075,56,0
43,-16,conformer,Conformer,all,1080,0.8847539784547113,92443.66875230178,68614.38188277798,13472.466196921478,113,1
43,-16,alexnet,AlexNet,below,480,-0.13391553916384158,86168.15262979134,77457.82999132853,21502.91930466187,0,1
43,-16,alexnet,AlexNet,near,60,-5.810156685217392e+30,140305.29770595214,134197.949050625,-133311.71115729166,58,0
43,-16,alexnet,AlexNet,above,540,0.838004015188726,71802.93010644829,47911.069826666666,-42566.66995555555,62,0
43,-16,alexnet,AlexNet,all,1080,0.9059855067854676,83495.2186695766,65836.67874562519,-19132.688128888705,120,1
43,-16,ensemble__simple_equal,Equal ensemble,below,480,-0.29671678714765903,92146.53208928113,80589.63206119832,38099.712365642765,0,1
43,-16,ensemble__simple_equal,Equal ensemble,near,60,-4.5090630829532643e+30,123601.37527567345,118110.01908236115,-115857.64661736116,57,0
43,-16,ensemble__simple_equal,Equal ensemble,above,540,0.8328738256621564,72931.01837632895,54472.302677986176,-53162.210672183704,54,0
43,-16,ensemble__simple_equal,Equal ensemble,all,1080,0.9017978854200676,85334.49476792979,69615.43331521242,-16084.435763437355,111,1
43,-16,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-0.21175208735413031,89076.53539809767,78752.4678971042,31465.124550261575,0,1
43,-16,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-5.0589123560008086e+30,130920.82252727503,124999.57747910528,-122918.24022541601,56,0
43,-16,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.8248908507367186,74652.51801683063,55469.18899072279,-54249.16179253394,55,0
43,-16,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.9020236102497139,85236.36451907836,69680.11230958023,-19968.87221978494,111,1
43,-20,randomforest,RandomForest,below,480,-0.02655733818105399,81987.573758015,73727.75156445355,11488.481186172292,0,2
43,-20,randomforest,RandomForest,near,60,-7.438390470648066e+30,158752.15656086482,153682.28929041672,-146457.78290208336,54,0
43,-20,randomforest,RandomForest,above,540,0.6821802612584759,100572.78467280314,79667.9698212037,-78050.35045324074,44,0
43,-20,randomforest,RandomForest,all,1080,0.8726266888401798,97185.93587383334,81139.77945538213,-42055.727082881756,98,2
43,-20,conformer,Conformer,below,480,-0.8026563991520457,108645.79095562718,92460.57853682007,47925.68957036824,0,1
43,-20,conformer,Conformer,near,60,-3.2714174335129214e+30,105280.54616893947,98747.92867708333,-91670.34227708333,55,0
43,-20,conformer,Conformer,above,540,0.8542773088889866,68101.02261569847,46790.86249590279,-41102.85987164352,60,0
43,-20,conformer,Conformer,all,1080,0.889676217958945,90447.95927688529,69975.01774637605,-4343.920253273836,115,1
43,-20,alexnet,AlexNet,below,480,-0.2433770326999043,90231.43186796374,78562.46054809628,12165.113737747002,0,2
43,-20,alexnet,AlexNet,near,60,-6.271664223756757e+30,145771.13886689697,135208.84755322916,-131353.2575765625,58,0
43,-20,alexnet,AlexNet,above,540,0.5970008683340882,113251.01346407954,103726.37658937501,-103376.76806030094,65,0
43,-20,alexnet,AlexNet,all,1080,0.8487997087419199,105886.48107967801,94291.4400690208,-53579.070012071934,123,2
43,-20,ensemble__simple_equal,Equal ensemble,below,480,-0.22455919394177348,89546.02671754408,80137.04585453682,23859.76149809584,0,1
43,-20,ensemble__simple_equal,Equal ensemble,near,60,-5.31106150855625e+30,134143.86430457816,128358.6738810764,-123160.46091857641,55,0
43,-20,ensemble__simple_equal,Equal ensemble,above,540,0.7480135474758576,89552.69049966527,74444.53838228401,-74176.65946172846,55,0
43,-20,ensemble__simple_equal,Equal ensemble,all,1080,0.8843833564347945,92592.19517123868,79969.77145321817,-33326.239116075885,110,1
43,-20,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-0.19140877111702226,88325.64655669514,79224.10699542295,21732.60640324216,0,1
43,-20,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-5.538399432147184e+30,136984.7698699848,131091.34513735908,-126015.96731044007,55,0
43,-20,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.7344969186287166,91923.13446336024,77211.51854504539,-76966.80390736552,55,0
43,-20,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8822067089200528,93459.72089614019,81099.32600034172,-35825.35284726625,110,1
44,clean,randomforest,RandomForest,below,480,-0.010173540280174143,81330.6836800328,73335.12018424521,10009.108464818126,0,2
44,clean,randomforest,RandomForest,near,60,-6.826674598662184e+30,152084.42793725987,146327.94417187505,-139538.35985520834,55,0
44,clean,randomforest,RandomForest,above,540,0.6875955757180248,99712.27608697698,78917.27644131945,-77194.65260891205,46,0
44,clean,randomforest,RandomForest,all,1080,0.8759845792012488,95896.3433742409,80181.35520098398,-41900.96475649287,101,2
44,clean,conformer,Conformer,below,480,-0.5038524552434296,99233.66770399033,83114.13902912798,58748.13925095093,0,0
44,clean,conformer,Conformer,near,60,-2.835343420182658e+30,98012.84188667126,91031.16643208334,-90983.02977708333,59,0
44,clean,conformer,Conformer,above,540,0.8087361852660119,78020.09030982025,65795.40809506943,24747.220278819445,67,0
44,clean,conformer,Conformer,all,1080,0.8927372382329924,89184.3577621852,74894.60841781845,33429.28148554995,126,0
44,clean,alexnet,AlexNet,below,480,0.011516641001769856,80452.79008001066,71588.80780170612,50901.99730759157,0,1
44,clean,alexnet,AlexNet,near,60,-2.233218441809202e+30,86985.27688358081,79441.78518208333,-79259.18081875,59,0
44,clean,alexnet,AlexNet,above,540,0.7623319921303662,86971.18849380933,76655.1727736574,29792.077758564814,69,0
44,clean,alexnet,AlexNet,all,1080,0.9045339942177336,84137.30131293027,74558.26680881383,33115.86097050366,128,1
44,clean,ensemble__simple_equal,Equal ensemble,below,480,-0.026016275009195233,81965.9644908946,69754.15099105074,39886.41500778686,0,0
44,clean,ensemble__simple_equal,Equal ensemble,near,60,-3.5372213391257175e+30,109474.0702809658,103260.19015034725,-103260.19015034725,60,0
44,clean,ensemble__simple_equal,Equal ensemble,above,540,0.8698826583749835,64351.345647532784,49204.14699655862,-7551.784857175998,60,0
44,clean,ensemble__simple_equal,Equal ensemble,all,1080,0.9228308254722553,75646.02799409334,61340.5956137656,8214.725899853536,120,0
44,clean,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-0.0489623134880135,82877.44833985686,70556.66450390535,45318.98701788074,0,0
44,clean,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-3.0218484260553016e+30,101185.0814789886,95494.05845962968,-95494.05845962968,60,0
44,clean,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.8514488639846707,68758.75914786545,55179.37925498788,6395.680615406518,63,0
44,clean,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.9192826731620181,77365.54461935961,64253.43265476464,18034.386845670826,123,0
44,0,randomforest,RandomForest,below,480,-0.010382289073766371,81339.08659518519,73411.73099153688,9667.788412734792,0,2
44,0,randomforest,RandomForest,near,60,-6.386645484953332e+30,147101.31404155967,139893.20374354167,-132275.526521875,54,0
44,0,randomforest,RandomForest,above,540,0.6921614885358289,98980.92706067783,78431.63657615743,-76721.79753078704,46,0
44,0,randomforest,RandomForest,all,1080,0.8780731814614244,95085.39669218603,79615.0989367363,-41412.74427761556,100,2
44,0,conformer,Conformer,below,480,-1.8472032624689438,136541.8129704543,114652.52013638591,70334.0203226774,0,3
44,0,conformer,Conformer,near,60,-2.5554451176283235e+30,93049.36774704771,82897.88629291666,-80775.05008958332,56,0
44,0,conformer,Conformer,above,540,0.85901150754451,66985.66533169015,51569.21930902777,201.5270641203728,58,0
44,0,conformer,Conformer,all,1080,0.8515146763360489,104931.52068308281,81346.72339806968,26872.825337162183,114,3
44,0,alexnet,AlexNet,below,480,-2.3304637414880687,147675.61346129,126618.26181975176,-58890.32675014639,0,0
44,0,alexnet,AlexNet,near,60,-1.5550228494236598e+31,229534.79798889777,211635.39975999354,-211635.39975999354,60,0
44,0,alexnet,AlexNet,above,540,0.6606766291293812,103919.4712333476,67733.06726676795,-29254.41906399016,72,0
44,0,alexnet,AlexNet,all,1080,0.7570005654682975,134235.329529466,101898.83887327329,-52558.21029650423,132,0
44,0,ensemble__simple_equal,Equal ensemble,below,480,-0.7714791823200811,107702.17039841958,100716.37530962353,7037.160661755256,0,0
44,0,ensemble__simple_equal,Equal ensemble,near,60,-6.857969998680261e+30,152432.6282678838,142524.21265603948,-141561.99212381727,58,0
44,0,ensemble__simple_equal,Equal ensemble,above,540,0.8115405557952199,77446.00055058263,51812.040513367116,-35258.22984355235,57,0
44,0,ensemble__simple_equal,Equal ensemble,all,1080,0.8726245889233462,97186.73698962337,78586.86554185177,-22366.043078985906,115,0
44,0,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-0.7362970120853509,106627.30624468072,99396.84098362175,18638.07408457679,0,0
44,0,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-5.779626573803757e+30,139936.18732605616,130832.82074138877,-129598.00442547756,57,0
44,0,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.8286838952063162,73839.56637071558,50177.47481905277,-33987.09850920205,56,0
44,0,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8804215244556507,94165.25959882866,76533.6012212132,-15909.84990731565,113,0
44,-4,randomforest,RandomForest,below,480,-0.020044325640958816,81727.07405435832,73745.50600781292,9627.418995417083,0,2
44,-4,randomforest,RandomForest,near,60,-6.574995455720408e+30,149254.65190797223,141808.81025395833,-134470.641365625,54,0
44,-4,randomforest,RandomForest,above,540,0.6898743647421,99347.94206577637,78527.80370194446,-76805.85612453704,46,0
44,-4,randomforest,RandomForest,all,1080,0.8767250649545244,95609.62019192833,79917.94953522009,-41594.66636239565,100,2
44,-4,conformer,Conformer,below,480,-2.164798363592163,143955.89414559928,126346.48044395506,-45181.66854298418,0,0
44,-4,conformer,Conformer,near,60,-9.254335530226687e+30,177073.17243499195,168690.3902100261,-168690.3902100261,60,0
44,-4,conformer,Conformer,above,540,0.7652552438638902,86434.67268028225,58025.3386319618,-24459.37934140625,68,0
44,-4,conformer,Conformer,all,1080,0.8019259922936878,121193.11445475773,94538.34896940683,-41682.11959036421,128,0
44,-4,alexnet,AlexNet,below,480,-1.980120063563588,139692.57064373497,130489.79770814908,1659.0829118777688,0,0
44,-4,alexnet,AlexNet,near,60,-8.502088418965474e+30,169723.8817766431,157727.92936611333,-157727.92936611333,60,0
44,-4,alexnet,AlexNet,above,540,0.6769310980270651,101399.92172725678,76580.62883300638,-72381.49784726562,88,0
44,-4,alexnet,AlexNet,all,1080,0.7921294759395029,124153.98313886386,105048.44280713132,-44216.04148313788,148,0
44,-4,ensemble__simple_equal,Equal ensemble,below,480,-1.0746278136372238,116553.82397125705,109360.29368848364,-11298.388878563124,0,0
44,-4,ensemble__simple_equal,Equal ensemble,near,60,-7.750336158781016e+30,162046.78434062007,153713.56408697704,-153629.65364725483,59,0
44,-4,ensemble__simple_equal,Equal ensemble,above,540,0.7558994705938566,88140.27528697789,62445.23449384747,-57882.244437736386,69,0
44,-4,ensemble__simple_equal,Equal ensemble,all,1080,0.8465215039027241,106681.21893512046,88366.83466885964,-42497.60914529929,128,0
44,-4,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-1.0264648481340948,115192.9674241159,107945.61273464125,-12691.221662603719,0,0
44,-4,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-7.732567022843756e+30,161860.91603844034,153574.10342675933,-153483.53547890566,59,0
44,-4,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.7612529476149896,87168.39531983438,61316.19981792592,-56374.987771362,66,0
44,-4,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8496056761187285,105603.89207271585,87165.82242584572,-42354.899928999635,125,0
44,-8,randomforest,RandomForest,below,480,-0.020458450270736783,81743.66243142965,73724.8652200525,9760.170102187918,0,2
44,-8,randomforest,RandomForest,near,60,-6.595088974068065e+30,149482.54280830538,142194.82457687502,-135264.77860520832,54,0
44,-8,randomforest,RandomForest,above,540,0.6872739908074449,99763.58412405037,78631.97313293982,-77021.79320497686,46,0
44,-8,randomforest,RandomForest,all,1080,0.8760997767421314,95851.79411801248,79982.30580743073,-41687.753146249815,100,2
44,-8,conformer,Conformer,below,480,-1.9391126465928354,138728.13391011127,126276.72731935546,-6246.209472969233,0,0
44,-8,conformer,Conformer,near,60,-5.049075101895887e+30,130793.47024170862,120423.1071221875,-119556.7610921875,59,0
44,-8,conformer,Conformer,above,540,0.8398813512713036,71385.66344411817,48830.179362696756,-16456.19027528935,65,0
44,-8,conformer,Conformer,all,1080,0.8374724702125688,109781.12301593948,87228.25221896125,-17646.230519641424,124,0
44,-8,alexnet,AlexNet,below,480,-2.6331817585615536,154241.0564529152,137010.62110777962,-31720.507747136606,0,1
44,-8,alexnet,AlexNet,near,60,-1.0444434529354364e+31,188114.64761473105,169902.96205721685,-169038.5033305502,58,0
44,-8,alexnet,AlexNet,above,540,0.7355997658062237,91732.02055377972,65410.92152666161,-63847.44264480975,67,0
44,-8,alexnet,AlexNet,all,1080,0.7741586504204941,129409.4322869209,103038.12359218935,-55412.75272838505,125,1
44,-8,ensemble__simple_equal,Equal ensemble,below,480,-1.1815185304154987,119518.70582945272,111553.90362506571,-9402.182372639325,0,0
44,-8,ensemble__simple_equal,Equal ensemble,near,60,-6.876709290533702e+30,152640.7460381636,142329.84375209312,-141286.68100931536,57,0
44,-8,ensemble__simple_equal,Equal ensemble,above,540,0.8019421651282135,79393.70248179013,55283.31121305007,-52441.80870835873,58,0
44,-8,ensemble__simple_equal,Equal ensemble,all,1080,0.8544245981900842,103898.24232289556,85128.38187055942,-38248.912131425466,115,0
44,-8,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-1.1337490719174568,118202.89173073103,110457.8524859322,-8922.1866799383,0,0
44,-8,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-6.871736119400557e+30,152585.54188349147,142375.96437028295,-141256.71194218352,57,0
44,-8,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.7998443555344814,79813.06019910028,55889.330040051995,-53290.84876913278,57,0
44,-8,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8558618288401124,103384.08906839714,84946.81970101157,-38458.435794660276,114,0
44,-12,randomforest,RandomForest,below,480,-0.04335278437566825,82655.54967818299,74628.10978385458,11520.829379531668,0,2
44,-12,randomforest,RandomForest,near,60,-7.017796007983989e+30,154198.63080938355,148459.84358729172,-141459.49553229165,54,0
44,-12,randomforest,RandomForest,above,540,0.6831450212906509,100420.0214282903,79122.71153733796,-77296.74433344908,45,0
44,-12,randomforest,RandomForest,all,1080,0.8732421938416124,96950.83611387604,80977.17364967612,-41386.864416504446,99,2
44,-12,conformer,Conformer,below,480,-2.5978119133305366,153488.43447131655,127648.1206109558,84403.87430649291,0,40
44,-12,conformer,Conformer,near,60,-8.570638706746961e+29,53887.33937996072,45039.51339249999,-28341.30920416668,44,0
44,-12,conformer,Conformer,above,540,0.9475717234134295,40848.191444673415,29198.933268009256,-19073.10597986111,42,0
44,-12,conformer,Conformer,all,1080,0.8453716809448749,107080.08793416739,73834.15987179056,26401.762857168153,86,40
44,-12,alexnet,AlexNet,below,480,-0.11227772988753704,85342.04583103558,76973.40293117227,16334.967904922289,0,0
44,-12,alexnet,AlexNet,near,60,-6.440645069253293e+30,147721.8815914351,143997.00048020837,-143997.00048020837,60,0
44,-12,alexnet,AlexNet,above,540,0.4609634320070174,130978.2417603871,114479.14225050926,-114153.63231087962,76,0
44,-12,alexnet,AlexNet,all,1080,0.8243228752445152,114135.77950204462,99449.80578800944,-57816.66377993037,136,0
44,-12,ensemble__simple_equal,Equal ensemble,below,480,-0.5615117721115339,101118.13710962064,90691.21156091784,37419.89053031561,0,0
44,-12,ensemble__simple_equal,Equal ensemble,near,60,-3.7148422933684596e+30,112189.01579632136,106228.27784972225,-104599.26840555559,57,0
44,-12,ensemble__simple_equal,Equal ensemble,above,540,0.7692465841934018,85696.70251278812,70421.45012778556,-70174.49420806333,58,0
44,-12,ensemble__simple_equal,Equal ensemble,all,1080,0.8797674785026752,94422.4313861193,81419.50119372972,-24267.255113088926,115,0
44,-12,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-0.5953638009136837,102208.33074651522,91498.33956297896,38584.68373033902,0,0
44,-12,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-3.595638422691799e+30,110374.34865825372,104362.77454395812,-102368.08836949542,57,0
44,-12,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.7822088326509602,83254.97088934357,67811.1859855719,-67522.38437730727,52,0
44,-12,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8815231354891147,93730.50950989318,80369.45360655205,-22299.55988458604,109,0
44,-16,randomforest,RandomForest,below,480,-0.021792551101990743,81797.0789463795,73665.13657421917,10621.21124802125,0,2
44,-16,randomforest,RandomForest,near,60,-7.362534187224366e+30,157940.60949439442,152404.61038416674,-145292.13524583337,54,0
44,-16,randomforest,RandomForest,above,540,0.6783386040787514,101178.79739529526,80238.43267337965,-78404.16003078704,45,0
44,-16,randomforest,RandomForest,all,1080,0.8721818393978218,97355.49819032838,81326.19983546315,-42553.32697437482,99,2
44,-16,conformer,Conformer,below,480,-0.9469052941260632,112909.0729844969,101604.02994038477,-22899.422358412594,0,0
44,-16,conformer,Conformer,near,60,-7.2363108688031e+30,156580.8892866638,146738.50735276047,-144859.15988776044,57,0
44,-16,conformer,Conformer,above,540,0.8350307563972017,72458.86609616244,39471.16993752025,-22541.11988140914,58,0
44,-16,conformer,Conformer,all,1080,0.8698202369536341,98250.76490259911,73045.07090630673,-29495.812093763532,115,0
44,-16,alexnet,AlexNet,below,480,-0.07750156630863225,83997.31110163213,75330.2877858077,15946.823503880625,0,0
44,-16,alexnet,AlexNet,near,60,-6.823664306285495e+30,152050.89264357474,149265.63771979173,-149265.63771979173,60,0
44,-16,alexnet,AlexNet,above,540,0.4201049455622601,135851.5958391074,127557.27801400462,-127557.27801400462,83,0
44,-16,alexnet,AlexNet,all,1080,0.8159473975665037,116824.83681906776,105551.30234068306,-64983.697323043794,143,0
44,-16,ensemble__simple_equal,Equal ensemble,below,480,-0.20084068385865206,88674.57696357883,82888.01169729696,1222.8707978297432,0,0
44,-16,ensemble__simple_equal,Equal ensemble,near,60,-6.93970110426885e+30,153338.25979725693,147126.25544168407,-146472.31095112851,58,0
44,-16,ensemble__simple_equal,Equal ensemble,above,540,0.7268510141773886,93237.33210618318,76300.14525280774,-76167.51930873367,65,0
44,-16,ensemble__simple_equal,Equal ensemble,all,1080,0.8766386991023325,95643.10615788629,83162.86979418497,-45677.61213039409,123,0
44,-16,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-0.19100859481032284,88310.81168204304,82548.21049356609,1323.309652551413,0,0
44,-16,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-6.976284243217001e+30,153741.89544058355,147111.92685822173,-146266.309586678,58,0
44,-16,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.7330528102599774,92172.78683836565,74380.6989469447,-74196.57880488675,61,0
44,-16,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8782625934028714,95011.51093863155,82051.32785162516,-44636.05786723597,119,0
44,-20,randomforest,RandomForest,below,480,-0.026933742474898992,82002.60343307498,73732.03130078167,11799.120264948335,0,2
44,-20,randomforest,RandomForest,near,60,-7.389561174456596e+30,158230.23453835768,152942.15973312507,-146276.16688645835,54,0
44,-20,randomforest,RandomForest,above,540,0.6799245259483978,100929.06282343497,79976.35785708333,-78230.61523912037,44,0
44,-20,randomforest,RandomForest,all,1080,0.8722517925045657,97328.8538872874,81254.75726961825,-41997.707884386386,98,2
44,-20,conformer,Conformer,below,480,-13.051324565579467,303329.78790420166,288809.4289238025,288809.4289238025,0,479
44,-20,conformer,Conformer,near,60,-5.301562126300957e+30,134023.84553343448,131051.90954583333,131051.90954583333,0,0
44,-20,conformer,Conformer,above,540,0.9382065669113032,44346.68939170364,31645.492306481487,16749.368933333335,0,0
44,-20,conformer,Conformer,all,1080,0.42181532658320486,207060.6101217268,151463.1539830326,144015.09229645852,0,479
44,-20,alexnet,AlexNet,below,480,-0.5913037308381668,102078.19198461076,86996.81023459323,-28077.137793718834,0,2
44,-20,alexnet,AlexNet,near,60,-1.0531445281596993e+31,188896.5974888748,180631.14656785488,-180631.14656785488,60,0
44,-20,alexnet,AlexNet,above,540,0.5196006195892992,123649.18587446625,108539.3777255411,-108376.61065831887,84,0
44,-20,alexnet,AlexNet,all,1080,0.8077219744029621,119406.79146896106,102970.00155413726,-76702.09693569307,144,2
44,-20,ensemble__simple_equal,Equal ensemble,below,480,-1.4339108480773222,126243.42308091799,102748.07759332564,90843.80379834399,0,2
44,-20,ensemble__simple_equal,Equal ensemble,near,60,-1.677333139381009e+30,75385.8456894185,71848.17042852107,-65285.134636159986,55,0
44,-20,ensemble__simple_equal,Equal ensemble,above,540,0.847478829452575,69671.49132974535,57706.72197531933,-56619.28565470204,44,0
44,-20,ensemble__simple_equal,Equal ensemble,all,1080,0.8674891235984333,99126.54399436642,78510.73827516667,8438.429158792973,99,2
44,-20,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-1.2282221333015193,120791.3042522478,98714.07532743334,84109.21639906798,0,2
44,-20,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-1.9958702807073517e+30,82233.03195686794,79029.08373877249,-72268.92167260392,55,0
44,-20,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.8368249892129018,72063.7515119332,59297.61036250187,-58213.86124055227,44,0
44,-20,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8724668591378577,97246.89185157508,77912.2322011531,4260.003241942754,99,2
