run,experiment,maxfreq,snr,fold,model,source_csv,sample_id,method,randomized_layer,original_prediction,randomized_prediction,pearson_abs_map,cosine_abs_map,relative_l1_abs_map
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,fold2,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/top_layer_randomization_sanity.csv,low_heatflux_val0180,integrated_gradients,output,75967.34375,804172.4375,0.594401925851573,0.6494194273462095,0.8266636225739666
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,fold2,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/top_layer_randomization_sanity.csv,high_heatflux_val0300,integrated_gradients,output,796039.9375,661783.3125,0.6346244510380019,0.6404769457191632,0.8844718255591599
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv,near_onb_below_val0180,integrated_gradients,output,213155.265625,479345.3125,0.6007885794967747,0.6326836630203426,0.7436026961507378
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv,near_onb_above_val0240,integrated_gradients,output,500583.625,460983.09375,0.6176805711873723,0.6237358516469341,0.7560462644964318
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv,worst_prediction_val0222,integrated_gradients,output,175811.3125,483816.1875,0.5981723863386549,0.6300386516998535,0.7428651895021184
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv,low_heatflux_val0000,integrated_gradients,output,116289.71875,485437.84375,0.6213748397614676,0.6485887995131033,0.7372723148897153
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv,high_heatflux_val0300,integrated_gradients,output,658209.5,440155.1875,0.6053005637661266,0.6120782332775885,0.7543912947312019
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv,near_onb_below_val0180,integrated_gradients,output,273362.09375,-678722.5,0.5522059376587158,0.6362922972457635,0.8386095521727641
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv,near_onb_above_val0240,integrated_gradients,output,504452.90625,-727992.5625,0.6506074031760777,0.6549796830074943,0.8449262938968819
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv,worst_prediction_val0009,integrated_gradients,output,129155.96875,-735246.75,0.5185759035466272,0.6289261292787146,0.816199780170073
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv,low_heatflux_val0000,integrated_gradients,output,100078.71875,-721774.625,0.5349916414729826,0.6378771338557643,0.8110358937236385
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv,high_heatflux_val0300,integrated_gradients,output,706964.375,-675020.125,0.6598061827146157,0.6652067577381967,0.8389268695881104
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold1,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/top_layer_randomization_sanity.csv,near_onb_below_val0060,integrated_gradients,output,100747.1328125,509427.6875,0.5965361836672172,0.6135859588249407,0.8222267304820994
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold1,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/top_layer_randomization_sanity.csv,near_onb_above_val0120,integrated_gradients,output,529764.75,482864.875,0.5864111238319392,0.6008531111647711,0.8212851824650087
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold1,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/top_layer_randomization_sanity.csv,worst_prediction_val0008,integrated_gradients,output,382634.84375,495622.75,0.6078523942846961,0.6204545804385443,0.8191010256337381
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold1,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/top_layer_randomization_sanity.csv,low_heatflux_val0180,integrated_gradients,output,369310.4375,497452.21875,0.6275637023902648,0.6403532316665436,0.8194652904434079
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold1,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/top_layer_randomization_sanity.csv,high_heatflux_val0240,integrated_gradients,output,703563.3125,483680.0,0.5256527664392912,0.5265003314250363,0.893340297158358
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold1,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/top_layer_randomization_sanity.csv,near_onb_below_val0060,integrated_gradients,output,135030.65625,948716.3125,0.5781427738633346,0.6071523464342945,1.0399298665128343
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold1,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/top_layer_randomization_sanity.csv,near_onb_above_val0120,integrated_gradients,output,544950.4375,791056.0,0.6122471637089762,0.6319424175163071,1.0453037184528646
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold1,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/top_layer_randomization_sanity.csv,worst_prediction_val0231,integrated_gradients,output,348286.0,834220.1875,0.6148117398664236,0.63376256208634,1.052880665520767
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold1,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/top_layer_randomization_sanity.csv,low_heatflux_val0180,integrated_gradients,output,282668.15625,826960.125,0.5660268308434115,0.5860205833124584,1.088711556042362
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold1,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/top_layer_randomization_sanity.csv,high_heatflux_val0240,integrated_gradients,output,695812.5625,745013.6875,0.8069719091419651,0.8074699272637603,0.9770482343101335
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold2,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/top_layer_randomization_sanity.csv,near_onb_below_val0000,integrated_gradients,output,37494.19140625,422833.9375,0.5617972043164672,0.5869218907363194,0.8172367761249626
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold2,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/top_layer_randomization_sanity.csv,near_onb_above_val0060,integrated_gradients,output,463028.1875,428852.53125,0.5564915242618834,0.576150627096385,0.8168157726347858
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold2,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/top_layer_randomization_sanity.csv,false_negative_val0061,integrated_gradients,output,392393.125,431911.0625,0.5819888882896477,0.6018669750091942,0.8093198628443841
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold2,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/top_layer_randomization_sanity.csv,worst_prediction_val0007,integrated_gradients,output,-1667.691650390625,409225.96875,0.5507432695054345,0.5770964586414232,0.8243960821915558
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold2,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/top_layer_randomization_sanity.csv,high_heatflux_val0180,integrated_gradients,output,736993.9375,393762.53125,0.5366468427950964,0.5403230368042847,0.8481581719353217
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold2,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/top_layer_randomization_sanity.csv,near_onb_below_val0000,integrated_gradients,output,52215.98828125,1174987.25,0.5963726788880064,0.6297766589778863,0.8976192684276874
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold2,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/top_layer_randomization_sanity.csv,near_onb_above_val0060,integrated_gradients,output,457585.40625,1138985.75,0.6298820833969002,0.6537924544811736,0.9224023991365105
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold2,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/top_layer_randomization_sanity.csv,false_negative_val0062,integrated_gradients,output,417496.3125,1142282.125,0.6468425578588519,0.6675830534519797,0.9007529146512284
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold2,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/top_layer_randomization_sanity.csv,worst_prediction_val0016,integrated_gradients,output,25781.384765625,1215663.125,0.609938884888264,0.6428272038382242,0.9133384879839306
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold2,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/top_layer_randomization_sanity.csv,high_heatflux_val0180,integrated_gradients,output,787084.8125,1105894.125,0.7346227188809554,0.7363481610058323,0.9484932181790583
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv,near_onb_below_val0000,integrated_gradients,output,204712.90625,485709.0625,0.6513530997195217,0.6655164065033636,0.8135593441248772
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv,near_onb_above_val0060,integrated_gradients,output,566561.0625,441560.53125,0.8534271235393945,0.8534823486181446,0.9629782389805823
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv,false_negative_val0062,integrated_gradients,output,434055.5,470295.75,0.6203617175358319,0.6384586552873053,0.8032627382797575
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv,worst_prediction_val0054,integrated_gradients,output,94330.6640625,477617.75,0.5993533003066885,0.6167122223860201,0.821566655321579
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv,low_heatflux_val0120,integrated_gradients,output,151455.921875,494772.0,0.6076093330685493,0.6274475350679052,0.8111214587783916
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv,near_onb_below_val0000,integrated_gradients,output,309632.6875,-853196.875,0.6447367249852745,0.6671789851425323,0.7642644448215127
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv,near_onb_above_val0060,integrated_gradients,output,666633.3125,-741919.0625,0.8392996354690256,0.8393502111929734,0.690648660478774
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv,worst_prediction_val0045,integrated_gradients,output,179316.1875,-877007.625,0.6045740890706365,0.6304748095943745,0.7730839694998496
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv,low_heatflux_val0120,integrated_gradients,output,222714.0625,-817417.5625,0.6671387668535848,0.6917362354173412,0.7676342553289592
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv,high_heatflux_val0180,integrated_gradients,output,769316.75,-713948.75,0.7523265516022053,0.7542020621826587,0.7559684208441922
