snr,fold,model,sample_id,val_local_index,y_true,y_pred,abs_error,source_wav_id,chunk_index,sample_filename,sample_dir,within_onb_10pct
no_noise,1,rf,near_onb_above_val0180,180,368978.105,366777.96875,2200.1362499999814,index=11.3.69E+05,0,368978.105_src-index=11.3.69E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260915_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/near_onb_above_val0180,True
no_noise,1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,360843.4375,8134.667499999981,index=11.3.69E+05,0,368978.105_src-index=11.3.69E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260915_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/near_onb_above_val0180,True
no_noise,1,alexnet,near_onb_above_val0180,180,368978.105,384065.28125,15087.17625000002,index=11.3.69E+05,0,368978.105_src-index=11.3.69E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260915_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/near_onb_above_val0180,True
0,1,rf,near_onb_above_val0180,180,368978.105,402202.40625,33224.30125000002,index=11.3.69E+05,0,368978.105_src-index=11.3.69E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260915_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/near_onb_above_val0180,True
0,1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,395394.625,26416.52000000002,index=11.3.69E+05,0,368978.105_src-index=11.3.69E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260915_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/near_onb_above_val0180,True
0,1,alexnet,near_onb_above_val0180,180,368978.105,387017.96875,18039.86375000002,index=11.3.69E+05,0,368978.105_src-index=11.3.69E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260915_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/near_onb_above_val0180,True
-20,1,rf,near_onb_above_val0180,180,368978.105,362839.09375,6139.011249999981,index=11.3.69E+05,0,368978.105_src-index=11.3.69E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260915_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/near_onb_above_val0180,True
-20,1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,387998.96875,19020.86375000002,index=11.3.69E+05,0,368978.105_src-index=11.3.69E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260915_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/near_onb_above_val0180,True
-20,1,alexnet,near_onb_above_val0180,180,368978.105,346274.40625,22703.69874999998,index=11.3.69E+05,0,368978.105_src-index=11.3.69E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260915_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/near_onb_above_val0180,True
