snr,fold,model,evaluation_unit,aggregation,group,axis,low,high,unit,low_index,high_index,n_chunks,n_samples,n_source_wavs,n_onb_samples,base_r2,masked_r2,r2_drop,base_rmse_all,masked_rmse_all,rmse_all_increase,base_mae_all,masked_mae_all,mae_all_increase,base_rmse_onb,masked_rmse_onb,rmse_onb_increase,base_recall,masked_recall,recall_drop,base_f1,masked_f1,f1_drop,base_false_negatives,masked_false_negatives,false_negative_increase
0,3,cnntf_v2_gap,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.8670215288253676,0.504057519372636,0.36296400945273166,94566.51392568437,182625.8989816236,88059.38505593924,57840.918079700496,162590.0180661588,104749.09998645831,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.8670215288253676,0.4173479802597305,0.4496735485656371,94566.51392568437,197948.10108327714,103381.58715759277,57840.918079700496,174920.33837865878,117079.42029895828,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,cnntf_v2_gap,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.8670215288253676,0.5818800385566956,0.2851414902686721,94566.51392568437,167686.13802945043,73119.62410376607,57840.918079700496,147847.94645157547,90007.02837187497,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,alexnet,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,0,0.8924553046937376,0.8925413695063887,-8.606481265116539e-05,85043.5162677975,85009.48056196654,-34.03570583096007,54086.61646811196,53725.08517742186,-361.53129069010174,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,alexnet,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,0,0.8924553046937376,0.892923993606087,-0.0004686889123494131,85043.5162677975,84858.00049181287,-185.51577598463336,54086.61646811196,72708.08998647133,18621.473518359366,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,alexnet,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,0,0.8924553046937376,-0.5524960815056268,1.4449513861993644,85043.5162677975,323118.6071956427,238075.09092784522,54086.61646811196,299243.2741619922,245156.65769388023,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,alexnet,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,0,0.8924553046937376,-7.579847775516567,8.472303080210304,85043.5162677975,759602.7058411322,674559.1895733348,54086.61646811196,753656.8731203256,699570.2566522136,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,alexnet,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,0,0.8924553046937376,-5.390806635570091,6.283261940263829,85043.5162677975,655578.2709630448,570534.7546952474,54086.61646811196,653139.3991619922,599052.7826938803,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,alexnet,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,0,0.8924553046937376,-4.249137366474013,5.141592671167751,85043.5162677975,594142.5842134709,509099.0679456734,54086.61646811196,575592.5293703255,521505.9129022135,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,alexnet,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,0,0.8924553046937376,-0.8269072675776801,1.7193625722714176,85043.5162677975,350513.6727779203,265470.1565101228,54086.61646811196,332109.61530782556,278022.9988397136,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,alexnet,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,0,0.8924553046937376,-0.2853942640150857,1.1778495687088233,85043.5162677975,294011.88776899513,208968.37150119763,54086.61646811196,278280.4252036589,224193.80873554692,nan,nan,nan,1.0,1.0,0.0,1.0,0.5714285714285714,0.4285714285714286,0,0,0
0,3,alexnet,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.8924553046937376,-0.6031409684394096,1.4955962731331471,85043.5162677975,328346.63370080903,243303.11743301153,54086.61646811196,314446.93562032556,260360.3191522136,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.8924553046937376,-2.923354018326864,3.815809323020601,85043.5162677975,513659.6608850423,428616.1446172448,54086.61646811196,503582.2533286589,449495.6368605469,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,alexnet,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.8924553046937376,-0.55699998423272,1.4494552889264576,85043.5162677975,323586.9629109962,238543.44664319872,54086.61646811196,300603.5475994922,246516.93113138023,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,alexnet,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.8924553046937376,0.3382098129120875,0.5542454917816501,85043.5162677975,210963.28207605667,125919.76580825917,54086.61646811196,186866.4043703255,132779.78790221355,nan,nan,nan,1.0,1.0,0.0,1.0,0.8,0.19999999999999996,0,0,0
-4,1,rf,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,1,0.9692639914552975,0.9692639914552975,0.0,44200.15926307506,44200.15926307506,0.0,39352.80131416666,39352.80131416666,0.0,8689.651874999981,8689.651874999981,0.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,1,0.9692639914552975,0.9692639914552975,0.0,44200.15926307506,44200.15926307506,0.0,39352.80131416666,39352.80131416666,0.0,8689.651874999981,8689.651874999981,0.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,1,0.9692639914552975,0.9698241447017671,-0.0005601532464696302,44200.15926307506,43795.54088360017,-404.61837947488675,39352.80131416666,39017.495324583324,-335.30598958333576,8689.651874999981,9038.620624999981,348.96875,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,1,0.9692639914552975,0.9670956433732337,0.002168348082063787,44200.15926307506,45732.69573788388,1532.5364748088177,39352.80131416666,39676.65482979166,323.853515625,8689.651874999981,9781.089374999981,1091.4375,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,1,0.9692639914552975,0.5514562958423387,0.41780769561295883,44200.15926307506,168850.55119947295,124650.39193639788,39352.80131416666,136562.21431520834,97209.41300104168,8689.651874999981,63511.30812499998,54821.65625,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,1,0.9692639914552975,0.9686753491550778,0.0005886423002197105,44200.15926307506,44621.40281012368,421.24354704862344,39352.80131416666,39299.487512083324,-53.31380208333576,8689.651874999981,8918.995624999981,229.34375,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,1,0.9692639914552975,0.9691905308171436,7.346063815394377e-05,44200.15926307506,44252.9480646674,52.78880159233813,39352.80131416666,39383.652225624995,30.85091145833576,8689.651874999981,8689.651874999981,0.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,1,0.9692639914552975,0.9697063144899966,-0.00044232303469904366,44200.15926307506,43880.96364988093,-319.19561319413333,39352.80131416666,39122.703006874995,-230.09830729166424,8689.651874999981,8689.651874999981,0.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,1,0.9692639914552975,0.9529556868782771,0.01630830457702037,44200.15926307506,54683.16788973107,10483.00862665601,39352.80131416666,46657.24582041667,7304.444506250009,8689.651874999981,6245.386249999981,-2444.265625,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,1,0.9692639914552975,0.9499344333041353,0.01932955815116222,44200.15926307506,56411.762428050446,12211.603164975386,39352.80131416666,48391.20675791667,9038.405443750009,8689.651874999981,11939.308124999981,3249.65625,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,1,0.9692639914552975,0.9458800088187842,0.023383982636513312,44200.15926307506,58651.47772747593,14451.318464400872,39352.80131416666,49468.92160166667,10116.120287500009,8689.651874999981,8576.433124999981,-113.21875,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,1,0.9692639914552975,0.9535950939124931,0.015668897542804427,44200.15926307506,54310.28091357511,10110.121650500048,39352.80131416666,47134.82850270834,7782.0271885416805,8689.651874999981,16385.29249999998,7695.640625,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,cnntf_v2_gap,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,1,0.9751345193142946,0.9744293290965452,0.0007051902177493963,39755.619898427016,40315.41748813019,559.797589703172,28362.158156354184,30205.569614687516,1843.4114583333321,2523.8793750000186,2127.2543750000186,-396.625,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,1,cnntf_v2_gap,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,1,0.9751345193142946,0.6705408505730784,0.3045936687412162,39755.619898427016,144710.78070502842,104955.1608066014,28362.158156354184,112803.41353395833,84441.25537760415,2523.8793750000186,18044.24562499998,15520.366249999963,1.0,0.6666666666666666,0.33333333333333337,1.0,0.8,0.19999999999999996,0,1,1
-4,1,cnntf_v2_gap,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,1,0.9751345193142946,-0.009471334266125897,0.9846058535804205,39755.619898427016,253306.944056492,213551.324158065,28362.158156354184,220147.56235583336,191785.40419947918,2523.8793750000186,74250.84812500002,71726.96875,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,1,cnntf_v2_gap,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,1,0.9751345193142946,0.33356117011312025,0.6415733492011744,39755.619898427016,205816.5275449701,166060.90764654308,28362.158156354184,180724.56496000002,152362.40680364583,2523.8793750000186,65363.31687500002,62839.4375,1.0,1.0,0.0,1.0,0.8571428571428571,0.1428571428571429,0,0,0
-4,1,cnntf_v2_gap,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,1,0.9751345193142946,0.08471848120654912,0.8904160381077455,39755.619898427016,241200.0795550197,201444.4596565927,28362.158156354184,209225.53110583336,180863.37294947918,2523.8793750000186,138382.27000000002,135858.390625,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,1,cnntf_v2_gap,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,1,0.9751345193142946,0.07844244562976632,0.8966920736845283,39755.619898427016,242025.6147215166,202269.9948230896,28362.158156354184,189853.46757041666,161491.30941406247,2523.8793750000186,174494.47999999998,171970.60062499996,1.0,0.0,1.0,1.0,0.0,1.0,0,3,3
-4,1,cnntf_v2_gap,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,1,0.9751345193142946,0.23310767671483834,0.7420268425994563,39755.619898427016,220783.84647145378,181028.22657302677,28362.158156354184,193656.75766833336,165294.59951197918,2523.8793750000186,52909.11375000002,50385.234375,1.0,1.0,0.0,1.0,0.8571428571428571,0.1428571428571429,0,0,0
-4,1,cnntf_v2_gap,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,1,0.9751345193142946,0.7220868943068839,0.25304762500741074,39755.619898427016,132909.06837819534,93153.44847976833,28362.158156354184,97644.03655375,69281.87839739582,2523.8793750000186,15476.214374999981,12952.334999999963,1.0,0.6666666666666666,0.33333333333333337,1.0,0.8,0.19999999999999996,0,1,1
-4,1,cnntf_v2_gap,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,1,0.9751345193142946,0.8253814447927026,0.14975307452159203,39755.619898427016,105352.60905258324,65596.98915415622,28362.158156354184,82876.83147562502,54514.673319270834,2523.8793750000186,25284.19874999998,22760.319374999963,1.0,0.6666666666666666,0.33333333333333337,1.0,0.8,0.19999999999999996,0,1,1
-4,1,cnntf_v2_gap,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,1,0.9751345193142946,0.6769804885876126,0.298154030726682,39755.619898427016,143289.5365571703,103533.91665874328,28362.158156354184,107502.07447041669,79139.9163140625,2523.8793750000186,6119.832500000019,3595.953125,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,1,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,1,0.9751345193142946,0.5685950847770439,0.4065394345372507,39755.619898427016,165593.2556006092,125837.63570218219,28362.158156354184,128579.56089750002,100217.40274114584,2523.8793750000186,15019.558124999981,12495.678749999963,1.0,0.6666666666666666,0.33333333333333337,1.0,0.8,0.19999999999999996,0,1,1
-4,1,cnntf_v2_gap,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,1,0.9751345193142946,0.7115374380620376,0.263597081252257,39755.619898427016,135408.1573639434,95652.53746551639,28362.158156354184,107976.77068916669,79614.6125328125,2523.8793750000186,9926.691875000019,7402.8125,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,1,alexnet,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,1,0.911817045532604,0.9145742471691307,-0.002757201636526707,74867.34337662475,73687.61623240805,-1179.7271442166966,63898.81888062501,61911.375684010425,-1987.4431966145858,21722.94874999998,21766.97999999998,44.03125,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,alexnet,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,1,0.911817045532604,0.7535010227747394,0.1583160227578646,74867.34337662475,125172.13530612065,50304.7919294959,63898.81888062501,97191.65563192709,33292.83675130208,21722.94874999998,17002.29249999998,-4720.65625,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,alexnet,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,1,0.911817045532604,-22.626833501617032,23.538650547149636,74867.34337662475,1225470.4980035003,1150603.1546268757,63898.81888062501,1159946.190885,1096047.3720043749,21722.94874999998,1402108.395,1380385.44625,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-4,1,alexnet,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,1,0.911817045532604,-32.262924769827855,33.174741815360456,74867.34337662475,1454053.2681553187,1379185.9247786938,63898.81888062501,1374519.9044266667,1310621.0855460416,21722.94874999998,1695959.2075,1674236.25875,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-4,1,alexnet,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,1,0.911817045532604,-8.600792880140496,9.5126099256731,74867.34337662475,781184.5590786858,706317.2157020611,63898.81888062501,742559.222135,678660.4032543751,21722.94874999998,864389.5825,842666.63375,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-4,1,alexnet,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,1,0.911817045532604,-4.608029647621558,5.519846693154163,74867.34337662475,597042.504683286,522175.1613066612,63898.81888062501,572095.7273433333,508196.9084627083,21722.94874999998,497440.9575,475718.00875000004,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-4,1,alexnet,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,1,0.911817045532604,0.13676420147076973,0.7750528440618343,74867.34337662475,234242.02899800584,159374.6856213811,63898.81888062501,223250.08411416668,159351.26523354166,21722.94874999998,254490.33250000002,232767.38375000004,0.6666666666666666,1.0,-0.33333333333333337,0.8,1.0,-0.19999999999999996,1,0,-1
-4,1,alexnet,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,1,0.911817045532604,0.300259086115089,0.611557959417515,74867.34337662475,210896.19003512524,136028.8466585005,63898.81888062501,200353.45130166665,136454.63242104164,21722.94874999998,275994.4575,254271.50875000004,0.6666666666666666,1.0,-0.33333333333333337,0.8,1.0,-0.19999999999999996,1,0,-1
-4,1,alexnet,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,1,0.911817045532604,-1.7191695327243814,2.6309865782569855,74867.34337662475,415736.5836048597,340869.24022823496,63898.81888062501,407982.034635,344083.215754375,21722.94874999998,440522.895,418799.94625000004,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-4,1,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,1,0.911817045532604,-10.254308963606906,11.16612600913951,74867.34337662475,845784.1007203043,770916.7573436796,63898.81888062501,836062.6388016666,772163.8199210416,21722.94874999998,999465.645,977742.69625,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-4,1,alexnet,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,1,0.911817045532604,-2.6905109866066024,3.6023280321392064,74867.34337662475,484332.2089541214,409464.86557749665,63898.81888062501,469567.5111975,405668.692316875,21722.94874999998,536401.30125,514678.35250000004,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-4,1,alexnet,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,1,0.911817045532604,-0.3555435540870677,1.2673605996196717,74867.34337662475,293532.9357567323,218665.59238010756,63898.81888062501,273733.1960933333,209834.3772127083,21722.94874999998,334320.92625,312597.97750000004,0.6666666666666666,1.0,-0.33333333333333337,0.8,1.0,-0.19999999999999996,1,0,-1
-4,2,rf,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,0,0.8830841123012888,0.8830841123012888,0.0,94560.56339344563,94560.56339344563,0.0,73978.83205104167,73978.83205104167,0.0,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,0,0.8830841123012888,0.8830841123012888,0.0,94560.56339344563,94560.56339344563,0.0,73978.83205104167,73978.83205104167,0.0,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,0,0.8830841123012888,0.9338470165667003,-0.050762904265411524,94560.56339344563,71129.2129071471,-23431.35048629853,73978.83205104167,61581.363301041674,-12397.468749999993,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,0,0.8830841123012888,0.9206368311964341,-0.03755271889514533,94560.56339344563,77908.13090925792,-16652.43248418771,73978.83205104167,67039.19923854167,-6939.6328125,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,0,0.8830841123012888,0.3220051076376734,0.5610790046636154,94560.56339344563,227712.30342650332,133151.7400330577,73978.83205104167,179282.57619166668,105303.74414062501,nan,nan,nan,1.0,0.6666666666666666,0.33333333333333337,1.0,0.8,0.19999999999999996,0,1,1
-4,2,rf,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,0,0.8830841123012888,0.9143757453238026,-0.03129163302251381,94560.56339344563,80922.94647699279,-13637.61691645284,73978.83205104167,65110.67840520834,-8868.153645833328,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,0,0.8830841123012888,0.8899971841234653,-0.006913071822176486,94560.56339344563,91722.35283377272,-2838.210559672909,73978.83205104167,71243.32033229167,-2735.51171875,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,0,0.8830841123012888,0.8856450895316388,-0.002560977230349981,94560.56339344563,93519.18092485738,-1041.3824685882428,73978.83205104167,73277.79363958334,-701.0384114583285,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.8830841123012888,0.9156086931823272,-0.03252458088103838,94560.56339344563,80338.20821014633,-14222.355183299296,73978.83205104167,72026.83791041667,-1951.994140625,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.8830841123012888,0.9134544374746534,-0.030370325173364576,94560.56339344563,81357.1427627375,-13203.420630708133,73978.83205104167,70984.39390000001,-2994.438151041657,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.8830841123012888,0.9411095807124348,-0.058025468411145975,94560.56339344563,67111.29336034469,-27449.27003310094,73978.83205104167,61834.50848333334,-12144.323567708328,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.8830841123012888,0.9171187225284794,-0.034034610227190565,94560.56339344563,79616.21067340417,-14944.352720041454,73978.83205104167,70522.43100937501,-3456.401041666657,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,0,0.9661677512254687,0.9655601779126939,0.000607573312774834,50867.30374244785,51322.01922157035,454.7154791224966,41439.50957916667,41696.35788645833,256.84830729166424,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,0,0.9661677512254687,0.9221405531983671,0.044027198027101644,50867.30374244785,77166.52479917408,26299.221056726223,41439.50957916667,66569.36395208334,25129.85437291667,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,0,0.9661677512254687,0.18345369860264293,0.7827140526228258,50867.30374244785,249898.5253402594,199031.22159781156,41439.50957916667,204986.96153333332,163547.45195416664,nan,nan,nan,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,0,0.9661677512254687,-0.47941443500245806,1.4455821862279268,50867.30374244785,336370.7405156903,285503.4367732424,41439.50957916667,293627.33653333335,252187.8269541667,nan,nan,nan,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,0,0.9661677512254687,-1.6560082555126208,2.6221760067380897,50867.30374244785,450700.4541103533,399833.15036790544,41439.50957916667,387931.89903333335,346492.3894541667,nan,nan,nan,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,0,0.9661677512254687,0.38163869278588725,0.5845290584395815,50867.30374244785,217467.53845467887,166600.23471223103,41439.50957916667,190095.1245,148655.61492083332,nan,nan,nan,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,0,0.9661677512254687,-0.06602295733799068,1.0321907085634594,50867.30374244785,285533.1681689035,234665.86442645564,41439.50957916667,214124.27150416668,172684.761925,nan,nan,nan,1.0,0.0,1.0,1.0,0.0,1.0,0,3,3
-4,2,cnntf_v2_gap,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,0,0.9661677512254687,-2.7223611820883873,3.6885289333138562,50867.30374244785,533559.1114685583,482691.80772611045,41439.50957916667,521588.78714938153,480149.2775702149,nan,nan,nan,1.0,0.0,1.0,1.0,0.0,1.0,0,3,3
-4,2,cnntf_v2_gap,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.9661677512254687,0.8078497884711968,0.1583179627542719,50867.30374244785,121225.42595896755,70358.1222165197,41439.50957916667,83014.12179166666,41574.6122125,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.9661677512254687,0.6152233443660053,0.3509444068594634,50867.30374244785,171544.8336603762,120677.52991792835,41439.50957916667,147454.983875,106015.47429583334,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.9661677512254687,0.5157271136981751,0.4504406375272936,50867.30374244785,192450.19810145255,141582.89435900468,41439.50957916667,171326.77814583332,129887.26856666665,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.9661677512254687,0.7291768015004088,0.23699094972505996,50867.30374244785,143918.3651004303,93051.06135798244,41439.50957916667,125799.31720833333,84359.80762916667,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,alexnet,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,0,0.9167149474385974,0.9165756215903513,0.00013932584824605243,79809.90933349542,79876.63761444009,66.7282809446624,66253.17222031251,66341.12241562501,87.9501953125,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
