created_at,run_instance_id,run_hash,run_dir,save_path,experiment_name,data_source_dir,max_freq_hz,noise_dir_name,snr_value,threshold_available,threshold,parameter_set,model_key,model_label,lr,batch_size,n_estimators,max_depth,subsample,colsample_bynode,builder_params_json,requested_batch_size,actual_batch_sizes,min_actual_batch_size,epochs_completed,stopped_by_memory_error,r2_mean,r2_se,rmse_all_mean,rmse_all_se,mae_all_mean,mae_all_se,r2_high_mean,r2_high_se,rmse_high_mean,rmse_high_se,mae_high_mean,mae_high_se,rmse_onb_mean,rmse_onb_se,mae_onb_mean,mae_onb_se,auc_binary_mean,auc_binary_se,roc_auc_cont_mean,roc_auc_cont_se,pr_auc_cont_mean,pr_auc_cont_se,accuracy_mean,accuracy_se,precision_mean,precision_se,recall_mean,recall_se,f1_mean,f1_se
2026-09-15T11:22:25,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-12\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-12,-12,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,rf,RandomForest,,,300,4,0.6,0.6,"{""colsample_bynode"": 0.6, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.6}",,,,,0,0.8994644846,0.01655478764,82908.99231,8654.106895,69907.25351,7947.342433,0.7788719872,0.09212728223,63140.86326,9380.718096,55293.15451,9384.956708,25084.27431,0,15491.31246,0,0.9564814815,0.03551260909,0.9986316872,0.001368312757,0.9987605241,0.001239475883,0.9546296296,0.0348546856,0.9791666667,0.02083333333,0.9240740741,0.07592592593,0.9464050966,0.03860578622
2026-09-15T11:22:25,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-12\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-12,-12,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,cnntf_v2_gap,CNN+Tf v2 GAP,0.001,16,,,,,{},16,16,16,300,0,0.9004290297,0.03461911527,80483.82573,14623.86036,58700.9904,9340.814853,0.9299230686,0.02905155641,35585.12388,5103.291498,28742.69611,4078.876133,27903.66749,0,21170.02137,0,0.9615740741,0.0363624916,0.9975514403,0.002448559671,0.9974194397,0.0025805603,0.9611111111,0.0361467061,0.9876862041,0.006272616435,0.9314814815,0.06851851852,0.9563453836,0.03959432658
2026-09-15T11:22:25,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-12\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-12,-12,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,alexnet,AlexNet,0.001,16,,,,,{},16,16,16,300,0,0.9088179269,0.01439482648,78898.89684,6891.359342,61295.46173,4547.527631,0.8709447548,0.007494457858,53589.70218,8429.164068,44734.56029,6380.935911,51392.88244,0,41573.06429,0,0.9472222222,0.05277777778,0.9985288066,0.001471193416,0.9985381764,0.001461823554,0.9472222222,0.05277777778,1,0,0.8944444444,0.1055555556,0.9372937294,0.06270627063
2026-09-15T11:22:25,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-12\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-12,-12,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,ensemble__simple_equal,ensemble__simple_equal,,,,,,,{},,,,,0,0.9173256936,0.01929685835,74616.6258,9978.991123,56919.6344,7713.497516,0.9192560982,0.01923667956,41762.40401,8922.127143,34031.95408,6592.805121,30445.1667,0,21751.14969,0,0.9592592593,0.04074074074,0.9988477366,0.001152263374,0.9988780383,0.001121961681,0.9592592593,0.04074074074,1,0,0.9185185185,0.08148148148,0.9535864979,0.04641350211
2026-09-15T11:22:25,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-12\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-12,-12,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,ensemble__inner_holdout,ensemble__inner_holdout,,,,,,,{},,,,,0,0.9165249651,0.02068024753,74836.72232,10437.75248,55565.88961,7272.750681,0.9350835915,0.01844956459,38146.57575,9715.930912,30099.62012,7608.311613,30576.71287,0,22240.15849,0,0.9583333333,0.04166666667,0.9988477366,0.001152263374,0.9988751198,0.001124880236,0.9583333333,0.04166666667,1,0,0.9166666667,0.08333333333,0.9523809524,0.04761904762
2026-09-15T11:43:31,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-16\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-16,-16,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,rf,RandomForest,,,300,4,0.6,0.6,"{""colsample_bynode"": 0.6, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.6}",,,,,0,0.8988967788,0.01657119025,83136.26281,8543.955027,70289.1095,7821.208433,0.7774072427,0.09088667858,63586.21127,9021.782001,55920.76141,8863.789827,26745.74172,0,17205.65831,0,0.95,0.04194352464,0.997962963,0.002037037037,0.998155392,0.001844607997,0.9481481481,0.04124269898,0.9791666667,0.02083333333,0.9111111111,0.08888888889,0.9379652605,0.04684067869
2026-09-15T11:43:31,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-16\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-16,-16,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,cnntf_v2_gap,CNN+Tf v2 GAP,0.001,16,,,,,{},16,16,16,300,0,0.9357892168,0.0134778458,65750.43258,6309.040632,49860.76782,4781.351212,0.9533853993,0.01175255208,30737.0454,3828.298852,24296.63919,2547.020421,30822.82409,0,23388.09527,0,0.9611111111,0.03888888889,0.9970473251,0.002952674897,0.9969835758,0.003016424193,0.9611111111,0.03888888889,0.9976190476,0.002380952381,0.9240740741,0.07592592593,0.95625,0.04375
2026-09-15T11:43:31,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-16\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-16,-16,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,alexnet,AlexNet,0.001,16,,,,,{},16,16,16,300,0,0.8767514272,0.008386134025,92204.65735,5141.752269,73692.0206,4229.792296,0.8625962792,0.04865301041,55310.33507,14940.35,47009.14766,14135.18881,52052.34907,0,41316.57978,0,0.9530092593,0.04595300967,0.9976028807,0.002397119342,0.9974206119,0.002579388071,0.9527777778,0.04584034739,0.9947199265,0.002647512074,0.9092592593,0.09074074074,0.9451980707,0.05274084439
2026-09-15T11:43:31,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-16\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-16,-16,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,ensemble__simple_equal,ensemble__simple_equal,,,,,,,{},,,,,0,0.9298182527,0.005685139708,69596.14781,4564.613819,56475.86896,4345.465728,0.9217579014,0.009540511535,41575.65444,7045.648656,34200.12557,4957.444579,33268.67796,0,25179.333,0,0.9564814815,0.04351851852,0.9984053498,0.001594650206,0.9983788422,0.001621157825,0.9564814815,0.04351851852,0.9975308642,0.002469135802,0.9148148148,0.08518518519,0.9502645503,0.04973544974
2026-09-15T11:43:31,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-16\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-16,-16,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,ensemble__inner_holdout,ensemble__inner_holdout,,,,,,,{},,,,,0,0.931923664,0.005745923907,68484.89205,4113.300422,54966.33676,3802.017774,0.9336092576,0.009675278803,38732.55482,7709.017264,31255.24231,5792.820569,33124.08796,0,25239.13133,0,0.9564814815,0.04351851852,0.9983333333,0.001666666667,0.9983093645,0.001690635485,0.9564814815,0.04351851852,0.9975308642,0.002469135802,0.9148148148,0.08518518519,0.9502645503,0.04973544974
2026-09-15T12:04:32,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-20\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-20,-20,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,rf,RandomForest,,,300,4,0.6,0.6,"{""colsample_bynode"": 0.6, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.6}",,,,,0,0.8963096799,0.01797083537,84096.76619,8716.350059,71219.39371,8221.08651,0.7775393294,0.09194040567,63428.27784,9224.248813,55826.03907,8992.59552,27113.81091,0,17389.94925,0,0.9453703704,0.04654562492,0.9984259259,0.001574074074,0.9985726417,0.001427358344,0.9435185185,0.04582164086,0.9791666667,0.02083333333,0.9018518519,0.09814814815,0.9317011663,0.05299437146
2026-09-15T12:04:32,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-20\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-20,-20,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,cnntf_v2_gap,CNN+Tf v2 GAP,0.001,16,,,,,{},16,16,16,300,0,0.9084635291,0.01456820152,78999.35903,6503.598985,60974.22631,4232.000903,0.9319647362,0.01417260469,39250.34895,8829.364164,31605.13098,6476.391972,40854.38672,0,33265.48079,0,0.950462963,0.04746894516,0.9984567901,0.001543209877,0.9983620698,0.001637930153,0.95,0.04724944749,0.9919714166,0.00473536522,0.9055555556,0.09444444444,0.9413312006,0.05458872623
2026-09-15T12:04:32,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-20\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-20,-20,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,alexnet,AlexNet,0.001,16,,,,,{},16,16,16,300,0,0.8826901158,0.02225022764,89469.20725,10646.1771,71121.11301,9773.05613,0.8681895806,0.03979063095,55039.80656,14823.7545,47191.28819,13729.59766,79775.21315,0,68746.73185,0,0.9435185185,0.05372764473,0.9977983539,0.002201646091,0.9977430938,0.002256906217,0.9435185185,0.05372764473,0.9972899729,0.0027100271,0.8888888889,0.1056042773,0.933231312,0.06399571556
2026-09-15T12:04:32,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-20\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-20,-20,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,ensemble__simple_equal,ensemble__simple_equal,,,,,,,{},,,,,0,0.9121095505,0.01069496256,77836.03583,6896.233944,61742.01203,5699.797722,0.9062754814,0.01512319887,45967.5656,9341.359626,38251.37536,7016.886142,46154.92416,0,38015.24401,0,0.9456018519,0.05335987074,0.998909465,0.001090534979,0.9989195225,0.001080477465,0.9453703704,0.05324677905,0.9972451791,0.002754820937,0.8925925926,0.1074074074,0.9345992141,0.06333742459
2026-09-15T12:04:32,093628,2b4cef,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\202609\15_selected_log_architecture\maxfreq=22kHz\heatflux_reference_SNR=-20\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=22kHz,heatflux_reference_SNR=-20,-20,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,ensemble__inner_holdout,ensemble__inner_holdout,,,,,,,{},,,,,0,0.9102654046,0.01089331552,78576.06733,6659.786149,61857.18568,5322.413305,0.9109724809,0.01523075179,44723.38501,9154.027791,36900.36055,6792.281531,43752.5571,0,35638.66639,0,0.9458333333,0.05209722037,0.9991049383,0.0008950617284,0.9991236446,0.000876355447,0.9453703704,0.05187664751,0.9945355191,0.005464480874,0.8944444444,0.1055555556,0.9345389084,0.06137524637
