snr,fold,model,sample_id,method,repeat,noise_fraction_of_sample_std,pearson_abs_map,cosine_abs_map,relative_l1_abs_map
-8,2,alexnet,near_onb_below_val0060,integrated_gradients,1,0.01,0.999886277419129,0.9998889077973986,0.05139386897554185
-8,2,alexnet,near_onb_below_val0060,integrated_gradients,2,0.01,0.9998894358307788,0.9998920587477693,0.050250533736543763
-8,2,alexnet,near_onb_above_val0120,integrated_gradients,1,0.01,0.9999820853167342,0.9999820576061499,0.025998198961296917
-8,2,alexnet,near_onb_above_val0120,integrated_gradients,2,0.01,0.9999817297643351,0.9999817022865486,0.02587344452683379
-8,2,alexnet,false_negative_val0152,integrated_gradients,1,0.01,0.9999851131283369,0.9999850730482861,0.02105886415016006
-8,2,alexnet,false_negative_val0152,integrated_gradients,2,0.01,0.999984695527484,0.9999846696843558,0.02094274054638782
-8,2,alexnet,worst_prediction_val0001,integrated_gradients,1,0.01,0.9998379285130363,0.9998411623300094,0.060489021572130604
-8,2,alexnet,worst_prediction_val0001,integrated_gradients,2,0.01,0.9998501689423314,0.9998535331453688,0.05848993446226236
-8,2,alexnet,low_heatflux_val0180,integrated_gradients,1,0.01,0.9998963251701384,0.9998989163272196,0.04764065463398031
-8,2,alexnet,low_heatflux_val0180,integrated_gradients,2,0.01,0.9998893041054986,0.9998920604311076,0.04902024286827621
-8,3,cnntf_v2_gap,near_onb_below_val0180,integrated_gradients,1,0.01,0.9999333256328733,0.9999349328266399,0.047783237929810686
-8,3,cnntf_v2_gap,near_onb_below_val0180,integrated_gradients,2,0.01,0.9999343937364217,0.9999359938436742,0.04762666376871418
-8,3,cnntf_v2_gap,near_onb_above_val0240,integrated_gradients,1,0.01,0.9999622226488737,0.9999613745357386,0.04603932446489439
-8,3,cnntf_v2_gap,near_onb_above_val0240,integrated_gradients,2,0.01,0.9999624959161703,0.9999616754667747,0.045650044033273614
-8,3,cnntf_v2_gap,worst_prediction_val0039,integrated_gradients,1,0.01,0.9999103515305294,0.9999120796244065,0.05535165808126988
-8,3,cnntf_v2_gap,worst_prediction_val0039,integrated_gradients,2,0.01,0.9999104688614671,0.9999121241542888,0.05501146420169816
-8,3,cnntf_v2_gap,low_heatflux_val0000,integrated_gradients,1,0.01,0.99988765290673,0.999892243208382,0.04943118994083869
-8,3,cnntf_v2_gap,low_heatflux_val0000,integrated_gradients,2,0.01,0.999892917511424,0.999897323877411,0.04866651858385484
-8,3,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999649287939911,0.9999642234978555,0.04499819767892423
-8,3,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999648878243022,0.999964199223363,0.04521674149977202
-8,3,alexnet,near_onb_below_val0180,integrated_gradients,1,0.01,0.9999459105749564,0.9999464239880139,0.04703468123445665
-8,3,alexnet,near_onb_below_val0180,integrated_gradients,2,0.01,0.9999406702846311,0.9999412065928767,0.04852645969930048
-8,3,alexnet,near_onb_above_val0240,integrated_gradients,1,0.01,0.9999889105261007,0.9999888380053155,0.026113174020947302
-8,3,alexnet,near_onb_above_val0240,integrated_gradients,2,0.01,0.9999884876701096,0.9999884164777968,0.026122123645683046
-8,3,alexnet,worst_prediction_val0020,integrated_gradients,1,0.01,0.9996705895489836,0.9996759977819425,0.08090119408792626
-8,3,alexnet,worst_prediction_val0020,integrated_gradients,2,0.01,0.999682720704006,0.9996879453940215,0.08033595397028888
-8,3,alexnet,low_heatflux_val0000,integrated_gradients,1,0.01,0.9997920277946594,0.9997987368719153,0.06079458407438502
-8,3,alexnet,low_heatflux_val0000,integrated_gradients,2,0.01,0.999788656651917,0.9997955307253222,0.06165503801438386
-8,3,alexnet,high_heatflux_val0300,integrated_gradients,1,0.01,0.999977177850642,0.9999772142381796,0.028757509041648616
-8,3,alexnet,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999763169033459,0.999976388689586,0.029060166663188645
-12,1,cnntf_v2_gap,near_onb_below_val0120,integrated_gradients,1,0.01,0.9999044279349977,0.9999083254037815,0.04410145390359317
-12,1,cnntf_v2_gap,near_onb_below_val0120,integrated_gradients,2,0.01,0.9999064947242138,0.9999103070678502,0.043763600424794845
-12,1,cnntf_v2_gap,near_onb_above_val0180,integrated_gradients,1,0.01,0.9999736497603893,0.9999737495783783,0.03760160892917932
-12,1,cnntf_v2_gap,near_onb_above_val0180,integrated_gradients,2,0.01,0.9999734290445632,0.9999735475971482,0.037572915891341395
-12,1,cnntf_v2_gap,false_negative_val0230,integrated_gradients,1,0.01,0.9999610240802873,0.9999615715010648,0.04152250334158798
-12,1,cnntf_v2_gap,false_negative_val0230,integrated_gradients,2,0.01,0.9999615624856207,0.999962099457007,0.04106137998328671
-12,1,cnntf_v2_gap,worst_prediction_val0133,integrated_gradients,1,0.01,0.9999143657703962,0.9999161169810927,0.05261812403781044
-12,1,cnntf_v2_gap,worst_prediction_val0133,integrated_gradients,2,0.01,0.9999140148407185,0.9999158257373824,0.05276674912881065
-12,1,cnntf_v2_gap,low_heatflux_val0060,integrated_gradients,1,0.01,0.9999063712870131,0.9999102222527467,0.043972715211431514
-12,1,cnntf_v2_gap,low_heatflux_val0060,integrated_gradients,2,0.01,0.9999025482356673,0.9999065566459555,0.04447706511474829
-12,1,alexnet,near_onb_below_val0120,integrated_gradients,1,0.01,0.9999010151912577,0.9999033669315197,0.047450726422338455
-12,1,alexnet,near_onb_below_val0120,integrated_gradients,2,0.01,0.9998988224017269,0.9999012407128862,0.047593054804146356
-12,1,alexnet,near_onb_above_val0180,integrated_gradients,1,0.01,0.999969553214435,0.9999699007387255,0.029368600151395776
-12,1,alexnet,near_onb_above_val0180,integrated_gradients,2,0.01,0.9999711155732883,0.9999714804235655,0.02897409357561702
-12,1,alexnet,false_negative_val0236,integrated_gradients,1,0.01,0.9999694371522175,0.9999699489972742,0.028045462346096835
-12,1,alexnet,false_negative_val0236,integrated_gradients,2,0.01,0.9999695216187082,0.9999699921845944,0.02834038920171785
-12,1,alexnet,worst_prediction_val0161,integrated_gradients,1,0.01,0.9997945619866567,0.99979735593941,0.06477133537197916
-12,1,alexnet,worst_prediction_val0161,integrated_gradients,2,0.01,0.9998103343465842,0.9998138395692218,0.06230320762049069
-12,1,alexnet,low_heatflux_val0060,integrated_gradients,1,0.01,0.9999015226507706,0.9999038775651317,0.046578083764228104
-12,1,alexnet,low_heatflux_val0060,integrated_gradients,2,0.01,0.9999007027916433,0.9999031230716621,0.04651979618402551
-12,2,cnntf_v2_gap,near_onb_below_val0060,integrated_gradients,1,0.01,0.9999291309310915,0.9999314966315097,0.04231627654571049
-12,2,cnntf_v2_gap,near_onb_below_val0060,integrated_gradients,2,0.01,0.9999302166988842,0.9999325465629221,0.04210491306729751
-12,2,cnntf_v2_gap,near_onb_above_val0120,integrated_gradients,1,0.01,0.999952306090806,0.9999519792662407,0.0450717817910672
-12,2,cnntf_v2_gap,near_onb_above_val0120,integrated_gradients,2,0.01,0.9999520841607717,0.9999518066926301,0.04500621389668118
-12,2,cnntf_v2_gap,worst_prediction_val0056,integrated_gradients,1,0.01,0.9999336244146272,0.9999351705995463,0.04592350374900126
-12,2,cnntf_v2_gap,worst_prediction_val0056,integrated_gradients,2,0.01,0.9999347236936844,0.9999362427811309,0.045730595309932114
-12,2,cnntf_v2_gap,low_heatflux_val0180,integrated_gradients,1,0.01,0.9999312111656995,0.9999335150117389,0.041549778186362324
-12,2,cnntf_v2_gap,low_heatflux_val0180,integrated_gradients,2,0.01,0.9999306144996668,0.9999329462488168,0.04151882229372924
-12,2,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999780825986174,0.9999779682562843,0.0329822967053444
-12,2,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999779311671625,0.9999778393638428,0.03298095382665957
-12,2,alexnet,near_onb_below_val0060,integrated_gradients,1,0.01,0.9999438021857974,0.9999450277489934,0.03798451129752109
-12,2,alexnet,near_onb_below_val0060,integrated_gradients,2,0.01,0.9999418714158002,0.9999431459380261,0.03843677848006767
-12,2,alexnet,near_onb_above_val0120,integrated_gradients,1,0.01,0.9999832774949643,0.9999832546170558,0.02951170649097461
-12,2,alexnet,near_onb_above_val0120,integrated_gradients,2,0.01,0.9999838144275792,0.9999837859857137,0.029248994442712246
-12,2,alexnet,worst_prediction_val0018,integrated_gradients,1,0.01,0.999945924691044,0.9999467681618187,0.04097900087410215
-12,2,alexnet,worst_prediction_val0018,integrated_gradients,2,0.01,0.9999463557518504,0.9999471154924806,0.041104900807980245
-12,2,alexnet,low_heatflux_val0180,integrated_gradients,1,0.01,0.999941989966808,0.9999432810860471,0.037612216431240304
-12,2,alexnet,low_heatflux_val0180,integrated_gradients,2,0.01,0.9999421114698226,0.9999434082824695,0.03789815634625925
-12,2,alexnet,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999815381150117,0.999981644864573,0.025189155342737343
-12,2,alexnet,high_heatflux_val0300,integrated_gradients,2,0.01,0.999981210424446,0.9999813276999133,0.025316181018746903
-12,3,cnntf_v2_gap,near_onb_below_val0180,integrated_gradients,1,0.01,0.9999359333917253,0.9999381281874948,0.0384235847853277
-12,3,cnntf_v2_gap,near_onb_below_val0180,integrated_gradients,2,0.01,0.999936739355908,0.9999389234309262,0.0380420845585061
-12,3,cnntf_v2_gap,near_onb_above_val0240,integrated_gradients,1,0.01,0.9999684059462323,0.9999678558450273,0.043125285275372786
-12,3,cnntf_v2_gap,near_onb_above_val0240,integrated_gradients,2,0.01,0.9999683206078394,0.9999677870752258,0.043026746226853645
-12,3,cnntf_v2_gap,worst_prediction_val0023,integrated_gradients,1,0.01,0.9999410034776762,0.9999425807238829,0.04090796786460294
-12,3,cnntf_v2_gap,worst_prediction_val0023,integrated_gradients,2,0.01,0.9999411724546764,0.9999426834711936,0.041139412512322796
-12,3,cnntf_v2_gap,low_heatflux_val0000,integrated_gradients,1,0.01,0.9999323733031646,0.9999345705351618,0.04118884349739009
-12,3,cnntf_v2_gap,low_heatflux_val0000,integrated_gradients,2,0.01,0.9999314184954644,0.9999336770186404,0.041448059801106635
-12,3,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,1,0.01,0.999975097589539,0.9999746062391216,0.04020553798308199
-12,3,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999742594390054,0.9999737361598208,0.040572609543117935
-12,3,alexnet,near_onb_below_val0180,integrated_gradients,1,0.01,0.9999378931327219,0.9999391360326325,0.03649314286889039
-12,3,alexnet,near_onb_below_val0180,integrated_gradients,2,0.01,0.9999406970485547,0.9999418997950581,0.036504788379329974
-12,3,alexnet,near_onb_above_val0240,integrated_gradients,1,0.01,0.9999814012587205,0.9999814556656405,0.024296363769887714
-12,3,alexnet,near_onb_above_val0240,integrated_gradients,2,0.01,0.9999799642107036,0.999980028329045,0.024577427668244414
-12,3,alexnet,worst_prediction_val0040,integrated_gradients,1,0.01,0.9998118665549027,0.9998157613534401,0.05910824605823656
-12,3,alexnet,worst_prediction_val0040,integrated_gradients,2,0.01,0.9997987453959583,0.9998028352776703,0.059581353228682785
-12,3,alexnet,low_heatflux_val0000,integrated_gradients,1,0.01,0.9998448212795014,0.9998493055651183,0.04858086148693688
-12,3,alexnet,low_heatflux_val0000,integrated_gradients,2,0.01,0.999848383534763,0.9998528109424858,0.04840203126151102
-12,3,alexnet,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999718596465305,0.999972072319037,0.02768706696708288
-12,3,alexnet,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999715181178855,0.9999717369391015,0.0279454408217229
-16,1,cnntf_v2_gap,near_onb_below_val0120,integrated_gradients,1,0.01,0.9999338507665689,0.9999361676611843,0.037747528051910076
-16,1,cnntf_v2_gap,near_onb_below_val0120,integrated_gradients,2,0.01,0.9999346491373904,0.9999369377766569,0.03777728287093891
-16,1,cnntf_v2_gap,near_onb_above_val0180,integrated_gradients,1,0.01,0.9999601446906903,0.9999608531193206,0.03615837135420008
-16,1,cnntf_v2_gap,near_onb_above_val0180,integrated_gradients,2,0.01,0.9999608597560384,0.9999615688372729,0.035950818481115226
-16,1,cnntf_v2_gap,false_negative_val0230,integrated_gradients,1,0.01,0.9999507014989765,0.9999516444286518,0.04062870190177895
-16,1,cnntf_v2_gap,false_negative_val0230,integrated_gradients,2,0.01,0.999951669495844,0.9999525769874262,0.040218642627833354
-16,1,cnntf_v2_gap,worst_prediction_val0164,integrated_gradients,1,0.01,0.9999523762696919,0.999953643385479,0.03578348483349121
-16,1,cnntf_v2_gap,worst_prediction_val0164,integrated_gradients,2,0.01,0.999951943374763,0.9999532448338645,0.035852434319428486
-16,1,cnntf_v2_gap,low_heatflux_val0060,integrated_gradients,1,0.01,0.999933071351256,0.9999354223081165,0.03804658450288749
-16,1,cnntf_v2_gap,low_heatflux_val0060,integrated_gradients,2,0.01,0.9999324594517804,0.9999348318543274,0.0381080169680067
-16,1,alexnet,near_onb_below_val0120,integrated_gradients,1,0.01,0.9999709109850129,0.9999712746380306,0.03500331277471295
-16,1,alexnet,near_onb_below_val0120,integrated_gradients,2,0.01,0.9999718667181164,0.9999722199188558,0.034872009875120576
-16,1,alexnet,near_onb_above_val0180,integrated_gradients,1,0.01,0.9999791428530019,0.9999794261760941,0.02618446252526124
-16,1,alexnet,near_onb_above_val0180,integrated_gradients,2,0.01,0.9999792267272981,0.999979523058619,0.02621659029032389
-16,1,alexnet,false_negative_val0230,integrated_gradients,1,0.01,0.9999674304044407,0.9999677989563042,0.03482244902819623
-16,1,alexnet,false_negative_val0230,integrated_gradients,2,0.01,0.9999680893179913,0.9999684509254216,0.03432987990369157
-16,1,alexnet,worst_prediction_val0154,integrated_gradients,1,0.01,0.9999656403930959,0.9999656787881364,0.045467498410944156
-16,1,alexnet,worst_prediction_val0154,integrated_gradients,2,0.01,0.9999654380526883,0.9999655443563291,0.04561964460718744
-16,1,alexnet,low_heatflux_val0060,integrated_gradients,1,0.01,0.9999722578518531,0.9999725983532285,0.03455305282220644
-16,1,alexnet,low_heatflux_val0060,integrated_gradients,2,0.01,0.9999712832425155,0.9999716413609832,0.034888070808782506
-16,2,cnntf_v2_gap,near_onb_below_val0060,integrated_gradients,1,0.01,0.9999201381348835,0.9999230766670465,0.03955190785287416
-16,2,cnntf_v2_gap,near_onb_below_val0060,integrated_gradients,2,0.01,0.9999229947338159,0.9999258222384266,0.03924638635280688
-16,2,cnntf_v2_gap,near_onb_above_val0120,integrated_gradients,1,0.01,0.9999682305448547,0.9999682685856431,0.04093898093489434
-16,2,cnntf_v2_gap,near_onb_above_val0120,integrated_gradients,2,0.01,0.9999676097112773,0.9999676954639599,0.040836292120825186
-16,2,cnntf_v2_gap,worst_prediction_val0205,integrated_gradients,1,0.01,0.999947376331653,0.9999486720364197,0.037963489695674535
-16,2,cnntf_v2_gap,worst_prediction_val0205,integrated_gradients,2,0.01,0.9999481968547835,0.999949440981719,0.0377085262561679
-16,2,cnntf_v2_gap,low_heatflux_val0180,integrated_gradients,1,0.01,0.9999198389675067,0.9999227765460399,0.03921194295545246
-16,2,cnntf_v2_gap,low_heatflux_val0180,integrated_gradients,2,0.01,0.9999233700377222,0.9999261919998543,0.03906480178970402
-16,2,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999743125159792,0.9999742505212496,0.03438086212409636
-16,2,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999730842854012,0.9999730271310837,0.03465701754148471
-16,2,alexnet,near_onb_below_val0060,integrated_gradients,1,0.01,0.9999311444788193,0.9999330376547605,0.03684042962008734
-16,2,alexnet,near_onb_below_val0060,integrated_gradients,2,0.01,0.9999306881801177,0.9999325955670704,0.036927209986984476
-16,2,alexnet,near_onb_above_val0120,integrated_gradients,1,0.01,0.9999767206826177,0.9999768522411937,0.03172994638517374
-16,2,alexnet,near_onb_above_val0120,integrated_gradients,2,0.01,0.9999759212870529,0.9999760764893806,0.031814164265916545
-16,2,alexnet,worst_prediction_val0104,integrated_gradients,1,0.01,0.9999258588480341,0.9999276412725739,0.04079674011479804
-16,2,alexnet,worst_prediction_val0104,integrated_gradients,2,0.01,0.9999260989428388,0.9999278277921609,0.0403443037441687
-16,2,alexnet,low_heatflux_val0180,integrated_gradients,1,0.01,0.9999316152815274,0.9999334899848835,0.03669962064744221
-16,2,alexnet,low_heatflux_val0180,integrated_gradients,2,0.01,0.9999336187466009,0.9999354550304275,0.036502800590691
-16,2,alexnet,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999853538195034,0.9999854016284507,0.026470241409547658
-16,2,alexnet,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999853237419639,0.999985401091077,0.026371452789744884
-16,3,cnntf_v2_gap,near_onb_below_val0180,integrated_gradients,1,0.01,0.999921926076978,0.9999252577500096,0.03629146211889665
-16,3,cnntf_v2_gap,near_onb_below_val0180,integrated_gradients,2,0.01,0.999924645116962,0.9999278707580466,0.03610167225231394
-16,3,cnntf_v2_gap,near_onb_above_val0240,integrated_gradients,1,0.01,0.9999642366993975,0.9999639952682576,0.04409062931570533
-16,3,cnntf_v2_gap,near_onb_above_val0240,integrated_gradients,2,0.01,0.9999631048449727,0.9999628567553589,0.04430930928937088
-16,3,cnntf_v2_gap,worst_prediction_val0197,integrated_gradients,1,0.01,0.9999200586899629,0.9999216309939694,0.050011247796811764
-16,3,cnntf_v2_gap,worst_prediction_val0197,integrated_gradients,2,0.01,0.9999236545395989,0.9999251838262606,0.04938525991265495
-16,3,cnntf_v2_gap,low_heatflux_val0000,integrated_gradients,1,0.01,0.9999213999912885,0.9999245643371335,0.037955226742226296
-16,3,cnntf_v2_gap,low_heatflux_val0000,integrated_gradients,2,0.01,0.9999221790372588,0.9999253176453665,0.03796470027078412
-16,3,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999620738764206,0.9999615379404395,0.04484018232071114
-16,3,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999616062353889,0.999961020785271,0.04508851848206469
-16,3,alexnet,near_onb_below_val0180,integrated_gradients,1,0.01,0.9998622560158279,0.9998669803111644,0.04201037286184114
-16,3,alexnet,near_onb_below_val0180,integrated_gradients,2,0.01,0.9998646585981725,0.9998693124271987,0.04178727741658418
-16,3,alexnet,near_onb_above_val0240,integrated_gradients,1,0.01,0.9999897021274318,0.9999897242534137,0.021968121390755973
-16,3,alexnet,near_onb_above_val0240,integrated_gradients,2,0.01,0.9999897481731113,0.9999897703954178,0.022024066188564635
-16,3,alexnet,worst_prediction_val0042,integrated_gradients,1,0.01,0.9994671860566997,0.9994740613012358,0.10497733756493738
-16,3,alexnet,worst_prediction_val0042,integrated_gradients,2,0.01,0.9994813642207918,0.9994874181212762,0.10445240890611218
-16,3,alexnet,low_heatflux_val0000,integrated_gradients,1,0.01,0.9998209883423936,0.9998270496541112,0.048841516402914044
-16,3,alexnet,low_heatflux_val0000,integrated_gradients,2,0.01,0.9998102516862171,0.9998167079686874,0.04911411148553591
-16,3,alexnet,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999905476405648,0.9999905546861059,0.023759170997632615
-16,3,alexnet,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999905672030587,0.9999905738842735,0.023874549768105983
-20,1,cnntf_v2_gap,near_onb_below_val0120,integrated_gradients,1,0.01,0.9999439138510939,0.9999457173402448,0.03484306745460391
-20,1,cnntf_v2_gap,near_onb_below_val0120,integrated_gradients,2,0.01,0.9999463603542733,0.9999480814445516,0.034450940732601035
-20,1,cnntf_v2_gap,near_onb_above_val0180,integrated_gradients,1,0.01,0.9999457742747764,0.9999478249119086,0.03127357246764446
-20,1,cnntf_v2_gap,near_onb_above_val0180,integrated_gradients,2,0.01,0.9999442018519767,0.9999463310524328,0.03141677407825745
-20,1,cnntf_v2_gap,false_negative_val0229,integrated_gradients,1,0.01,0.9999578329794165,0.9999581033164329,0.04944251851876113
-20,1,cnntf_v2_gap,false_negative_val0229,integrated_gradients,2,0.01,0.9999596798007738,0.9999599306370425,0.048798024208832946
-20,1,cnntf_v2_gap,worst_prediction_val0135,integrated_gradients,1,0.01,0.9999365535802344,0.999937837311581,0.04263266436451159
-20,1,cnntf_v2_gap,worst_prediction_val0135,integrated_gradients,2,0.01,0.9999370217529913,0.9999383734192415,0.04251514593380175
-20,1,cnntf_v2_gap,low_heatflux_val0060,integrated_gradients,1,0.01,0.9999467030691529,0.9999484179486983,0.03432387363857813
-20,1,cnntf_v2_gap,low_heatflux_val0060,integrated_gradients,2,0.01,0.9999452557720663,0.9999470172724513,0.034552670908784396
-20,1,alexnet,near_onb_below_val0120,integrated_gradients,1,0.01,0.9999243650849052,0.9999264378959478,0.037940458461115
-20,1,alexnet,near_onb_below_val0120,integrated_gradients,2,0.01,0.9999244132200971,0.9999264729913921,0.03795216432152817
-20,1,alexnet,near_onb_above_val0180,integrated_gradients,1,0.01,0.9999672165909231,0.9999680207891687,0.02608827449484964
-20,1,alexnet,near_onb_above_val0180,integrated_gradients,2,0.01,0.9999673858988531,0.9999681852211513,0.026119119334607595
-20,1,alexnet,false_negative_val0230,integrated_gradients,1,0.01,0.9999208348757644,0.9999224093629794,0.0432896962821798
-20,1,alexnet,false_negative_val0230,integrated_gradients,2,0.01,0.9999209940845919,0.9999226026857111,0.042688257736153486
-20,1,alexnet,worst_prediction_val0137,integrated_gradients,1,0.01,0.9999647557356443,0.9999649892335927,0.04186535269288908
-20,1,alexnet,worst_prediction_val0137,integrated_gradients,2,0.01,0.9999658865387653,0.9999661582515748,0.04188206773020911
-20,1,alexnet,low_heatflux_val0060,integrated_gradients,1,0.01,0.9999267135406552,0.9999287173619671,0.037594681753491566
-20,1,alexnet,low_heatflux_val0060,integrated_gradients,2,0.01,0.9999238581965367,0.9999259547170241,0.03806440106058499
-20,2,cnntf_v2_gap,near_onb_below_val0060,integrated_gradients,1,0.01,0.9999476259576308,0.999949032709728,0.036673146933900995
-20,2,cnntf_v2_gap,near_onb_below_val0060,integrated_gradients,2,0.01,0.9999494495418301,0.9999508042474715,0.036522628044969196
-20,2,cnntf_v2_gap,near_onb_above_val0120,integrated_gradients,1,0.01,0.999959291986261,0.9999599198946434,0.03816795223530031
-20,2,cnntf_v2_gap,near_onb_above_val0120,integrated_gradients,2,0.01,0.9999583964237545,0.9999590773979307,0.03832927149905795
-20,2,cnntf_v2_gap,worst_prediction_val0064,integrated_gradients,1,0.01,0.9999180023680808,0.9999201891357558,0.0431172906322776
-20,2,cnntf_v2_gap,worst_prediction_val0064,integrated_gradients,2,0.01,0.9999188446666563,0.9999209834065376,0.04266329808615013
-20,2,cnntf_v2_gap,low_heatflux_val0180,integrated_gradients,1,0.01,0.9999489985772482,0.9999503569678561,0.03644708880646804
-20,2,cnntf_v2_gap,low_heatflux_val0180,integrated_gradients,2,0.01,0.9999489197461082,0.9999502872653525,0.03655810089660773
-20,2,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999771248191843,0.9999770742112637,0.03445818800511937
-20,2,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999765201465095,0.9999764702709316,0.03467779564511452
-20,2,alexnet,near_onb_below_val0060,integrated_gradients,1,0.01,0.9999576805676799,0.9999583618004025,0.037068216474982124
-20,2,alexnet,near_onb_below_val0060,integrated_gradients,2,0.01,0.9999583841670969,0.9999590560774201,0.03668424872254496
-20,2,alexnet,near_onb_above_val0120,integrated_gradients,1,0.01,0.9999840735099675,0.9999842331364638,0.026388537263361368
-20,2,alexnet,near_onb_above_val0120,integrated_gradients,2,0.01,0.9999843566029322,0.9999845009131403,0.026236634452331514
-20,2,alexnet,false_negative_val0152,integrated_gradients,1,0.01,0.9999777813018095,0.9999780470520625,0.024334790466344985
-20,2,alexnet,false_negative_val0152,integrated_gradients,2,0.01,0.9999782026149809,0.9999784526390814,0.02415454781290758
-20,2,alexnet,worst_prediction_val0090,integrated_gradients,1,0.01,0.999957061303778,0.9999577084182969,0.03707205433531762
-20,2,alexnet,worst_prediction_val0090,integrated_gradients,2,0.01,0.9999575485329953,0.999958215525794,0.03695904994337025
-20,2,alexnet,low_heatflux_val0180,integrated_gradients,1,0.01,0.9999587684736111,0.9999594318021441,0.03673370961818883
-20,2,alexnet,low_heatflux_val0180,integrated_gradients,2,0.01,0.999957821312784,0.9999585093049671,0.03694700106898742
-20,3,cnntf_v2_gap,near_onb_below_val0180,integrated_gradients,1,0.01,0.9999403815628282,0.9999424229944548,0.03534107599396312
-20,3,cnntf_v2_gap,near_onb_below_val0180,integrated_gradients,2,0.01,0.9999412367109503,0.9999432520075464,0.03524048280814223
-20,3,cnntf_v2_gap,near_onb_above_val0240,integrated_gradients,1,0.01,0.9999786558883652,0.9999785769934613,0.04103334441503522
-20,3,cnntf_v2_gap,near_onb_above_val0240,integrated_gradients,2,0.01,0.9999790705499203,0.9999790319674453,0.04070048512237437
-20,3,cnntf_v2_gap,worst_prediction_val0031,integrated_gradients,1,0.01,0.9999463988292643,0.9999474031958575,0.04292696074554604
-20,3,cnntf_v2_gap,worst_prediction_val0031,integrated_gradients,2,0.01,0.9999482604868744,0.9999491798382579,0.042461164359921935
-20,3,cnntf_v2_gap,low_heatflux_val0000,integrated_gradients,1,0.01,0.9999410630034276,0.9999429984585251,0.0360197358944512
-20,3,cnntf_v2_gap,low_heatflux_val0000,integrated_gradients,2,0.01,0.9999406227510179,0.9999425823351231,0.03615469446319192
-20,3,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999682668944101,0.9999679489102989,0.04396266886484887
-20,3,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999674251778059,0.9999670579415944,0.04437125517985588
-20,3,alexnet,near_onb_below_val0180,integrated_gradients,1,0.01,0.9998791112751061,0.9998834256088007,0.04039434176840821
-20,3,alexnet,near_onb_below_val0180,integrated_gradients,2,0.01,0.9998808428084416,0.9998850887534942,0.040419199360703796
-20,3,alexnet,near_onb_above_val0240,integrated_gradients,1,0.01,0.9999743552633414,0.9999746334829693,0.027818805302357426
-20,3,alexnet,near_onb_above_val0240,integrated_gradients,2,0.01,0.9999749804375068,0.9999752360493184,0.027629663708908323
-20,3,alexnet,worst_prediction_val0233,integrated_gradients,1,0.01,0.9999572073416613,0.9999575555538296,0.045947056557232226
-20,3,alexnet,worst_prediction_val0233,integrated_gradients,2,0.01,0.9999580197861213,0.9999583732551558,0.045397342553854185
-20,3,alexnet,low_heatflux_val0000,integrated_gradients,1,0.01,0.9998787650490469,0.9998827969789267,0.0421792052836156
-20,3,alexnet,low_heatflux_val0000,integrated_gradients,2,0.01,0.9998780948923496,0.9998821744283807,0.042286916230906905
-20,3,alexnet,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999798802362544,0.9999799190582128,0.029890407970728363
-20,3,alexnet,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999796932141772,0.9999797552670439,0.02972353852060083
