snr,fold,model,sample_id,val_local_index,y_true,y_pred,abs_error,method,attribution_units,attribution_sum,output_delta_from_baseline,completeness_error,completeness_relative_error,deletion_prediction_auc,deletion_linear_auc,deletion_area_between_curve,insertion_prediction_auc,insertion_linear_auc,insertion_area_between_curve,top_frequency_bin,top_frequency_hz,top_time_frame,top_time_s
0,1,cnntf_v2_gap,false_negative_val0230,230,368978.105,259186.453125,109791.65187499998,integrated_gradients,heat_flux,-323758528.0,-51673.890625,-323706854.109375,6264.418068663182,238961.753515625,285015.9453125,-46054.191796875006,208513.59609375,285015.9453125,-76502.34921875,23,2308.035714285714,140,0.6272321428571429
0,1,cnntf_v2_gap,false_negative_val0230,230,368978.105,259186.453125,109791.65187499998,group_occlusion,heat_flux_change,nan,-51673.890625,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,168,0.7522321428571429
0,1,cnntf_v2_gap,worst_prediction_val0133,133,266907.6965,27086.4609375,239821.23556250002,integrated_gradients,heat_flux,-9477035.0,-283773.8828125,-9193261.1171875,32.39643136314215,157743.2962890625,168935.58203125,-11192.285742187494,148904.3716796875,168935.58203125,-20031.210351562506,139,13700.892857142857,165,0.7388392857142857
0,1,cnntf_v2_gap,worst_prediction_val0133,133,266907.6965,27086.4609375,239821.23556250002,group_occlusion,heat_flux_change,nan,-283773.8828125,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,168,0.7522321428571429
0,1,cnntf_v2_gap,low_heatflux_val0060,60,20979.71604,92230.78125,71251.06521,integrated_gradients,heat_flux,-6400989.0,-218629.5625,-6182359.4375,28.27778351109311,176478.5125,201551.25,-25072.73749999999,178820.228125,201551.25,-22731.021875000006,139,13700.892857142857,143,0.640625
0,1,cnntf_v2_gap,low_heatflux_val0060,60,20979.71604,92230.78125,71251.06521,group_occlusion,heat_flux_change,nan,-218629.5625,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,168,0.7522321428571429
0,1,alexnet,near_onb_below_val0120,120,266907.6965,88685.6953125,178222.00118750002,integrated_gradients,heat_flux,-857407.5,-237297.6796875,-620109.8203125,2.6132148495051855,1605137.7259765626,207334.51953125,1397803.2064453126,1192508.822265625,207334.51953125,985174.302734375,138,13602.67857142857,145,0.6495535714285714
0,1,alexnet,near_onb_below_val0120,120,266907.6965,88685.6953125,178222.00118750002,grad_cam,relative_importance,nan,-237297.6796875,nan,nan,989086.7404296875,207334.51953125,781752.2208984375,859754.155078125,207334.51953125,652419.635546875,215,21165.178571428572,215,0.9620535714285714
0,1,alexnet,near_onb_below_val0120,120,266907.6965,88685.6953125,178222.00118750002,group_occlusion,heat_flux_change,nan,-237297.6796875,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
0,1,alexnet,near_onb_above_val0180,180,368978.105,387017.96875,18039.86375000002,integrated_gradients,heat_flux,-618185536.0,61034.59375,-618246570.59375,10129.445165574645,2568572.1296875,356500.90625,2212071.2234375,1928349.6062500002,356500.90625,1571848.7000000002,22,2209.8214285714284,117,0.5245535714285714
0,1,alexnet,near_onb_above_val0180,180,368978.105,387017.96875,18039.86375000002,grad_cam,relative_importance,nan,61034.59375,nan,nan,1351606.5578125,356500.90625,995105.6515625,1176738.996875,356500.90625,820238.090625,0,49.107142857142854,215,0.9620535714285714
0,1,alexnet,near_onb_above_val0180,180,368978.105,387017.96875,18039.86375000002,group_occlusion,heat_flux_change,nan,61034.59375,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
0,1,alexnet,false_negative_val0230,230,368978.105,273692.0,95286.10499999998,integrated_gradients,heat_flux,84952784.0,-52291.375,85005075.375,1625.6041340469628,1620967.76171875,299837.796875,1321129.96484375,1237000.8390624998,299837.796875,937163.0421874998,23,2308.035714285714,120,0.5379464285714286
0,1,alexnet,false_negative_val0230,230,368978.105,273692.0,95286.10499999998,grad_cam,relative_importance,nan,-52291.375,nan,nan,1296894.73671875,299837.796875,997056.9398437501,1146473.2390625,299837.796875,846635.4421875,215,21165.178571428572,215,0.9620535714285714
0,1,alexnet,false_negative_val0230,230,368978.105,273692.0,95286.10499999998,group_occlusion,heat_flux_change,nan,-52291.375,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
0,1,alexnet,worst_prediction_val0128,128,266907.6965,-21666.935546875,288574.632046875,integrated_gradients,heat_flux,1497054.25,-347650.310546875,1844704.560546875,5.306207141437737,1492282.9596191407,152158.1298828125,1340124.8297363282,1088084.1336914063,152158.1298828125,935926.0038085938,138,13602.67857142857,129,0.578125
0,1,alexnet,worst_prediction_val0128,128,266907.6965,-21666.935546875,288574.632046875,grad_cam,relative_importance,nan,-347650.310546875,nan,nan,645637.7542480469,152158.1298828125,493479.6243652344,609443.8508789062,152158.1298828125,457285.7209960937,215,21165.178571428572,215,0.9620535714285714
0,1,alexnet,worst_prediction_val0128,128,266907.6965,-21666.935546875,288574.632046875,group_occlusion,heat_flux_change,nan,-347650.310546875,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
0,1,alexnet,low_heatflux_val0060,60,20979.71604,9661.7646484375,11317.9513915625,integrated_gradients,heat_flux,-690366.9375,-316321.6103515625,-374045.3271484375,1.1824842657215875,1599093.7948242188,167822.521484375,1431271.2733398438,1188411.3326171874,167822.521484375,1020588.8111328124,7,736.6071428571429,145,0.6495535714285714
0,1,alexnet,low_heatflux_val0060,60,20979.71604,9661.7646484375,11317.9513915625,grad_cam,relative_importance,nan,-316321.6103515625,nan,nan,699266.8638671875,167822.521484375,531444.3423828125,845187.2904296875,167822.521484375,677364.7689453125,215,21165.178571428572,140,0.6272321428571429
0,1,alexnet,low_heatflux_val0060,60,20979.71604,9661.7646484375,11317.9513915625,group_occlusion,heat_flux_change,nan,-316321.6103515625,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
0,2,rf,near_onb_below_val0060,60,221505.1102,58533.77734375,162971.33285625,group_occlusion,heat_flux_change,nan,-131042.19140625,nan,nan,nan,nan,nan,nan,nan,nan,5,540.1785714285714,112,0.5022321428571429
0,2,rf,near_onb_above_val0120,120,427276.195,389616.71875,37659.47625000001,group_occlusion,heat_flux_change,nan,200040.75,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,0,0.002232142857142857
0,2,rf,worst_prediction_val0185,185,57593.31665,240659.03125,183065.7146,group_occlusion,heat_flux_change,nan,51083.0625,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,112,0.5022321428571429
0,2,rf,low_heatflux_val0180,180,57593.31665,53267.34765625,4325.968993750001,group_occlusion,heat_flux_change,nan,-136308.62109375,nan,nan,nan,nan,nan,nan,nan,nan,5,540.1785714285714,112,0.5022321428571429
0,2,rf,high_heatflux_val0300,300,859343.9142,746651.1875,112692.7267,group_occlusion,heat_flux_change,nan,557075.21875,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,56,0.25223214285714285
0,2,cnntf_v2_gap,near_onb_below_val0060,60,221505.1102,204442.71875,17062.391449999996,integrated_gradients,heat_flux,-3326587.5,-36866.484375,-3289721.015625,89.23338016618244,210994.8298828125,222883.7421875,-11888.912304687488,204197.032421875,222883.7421875,-18686.70976562501,139,13700.892857142857,143,0.640625
0,2,cnntf_v2_gap,near_onb_below_val0060,60,221505.1102,204442.71875,17062.391449999996,group_occlusion,heat_flux_change,nan,-36866.484375,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,168,0.7522321428571429
0,2,cnntf_v2_gap,near_onb_above_val0120,120,427276.195,403077.21875,24198.976250000007,integrated_gradients,heat_flux,1333616512.0,161768.015625,1333454743.984375,8243.006127215545,412006.23828125,322188.3515625,89817.88671875,259535.603125,322188.3515625,-62652.748437500006,23,2308.035714285714,7,0.033482142857142856
0,2,cnntf_v2_gap,near_onb_above_val0120,120,427276.195,403077.21875,24198.976250000007,group_occlusion,heat_flux_change,nan,161768.015625,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,168,0.7522321428571429
0,2,cnntf_v2_gap,worst_prediction_val0048,48,181378.003,62519.1875,118858.8155,integrated_gradients,heat_flux,-8593306.0,-178790.015625,-8414515.984375,47.06367945078029,228435.5486328125,151944.68359375,76490.86503906251,166784.9734375,151944.68359375,14840.289843750012,139,13700.892857142857,141,0.6316964285714286
0,2,cnntf_v2_gap,worst_prediction_val0048,48,181378.003,62519.1875,118858.8155,group_occlusion,heat_flux_change,nan,-178790.015625,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,56,0.25223214285714285
0,2,cnntf_v2_gap,low_heatflux_val0180,180,57593.31665,103980.1875,46386.87085,integrated_gradients,heat_flux,-2945048.25,-137329.015625,-2807719.234375,20.445200321263133,248473.8734375,172596.45703125,75877.41640625,176625.733984375,172596.45703125,4029.276953124994,139,13700.892857142857,143,0.640625
0,2,cnntf_v2_gap,low_heatflux_val0180,180,57593.31665,103980.1875,46386.87085,group_occlusion,heat_flux_change,nan,-137329.015625,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,56,0.25223214285714285
0,2,cnntf_v2_gap,high_heatflux_val0300,300,859343.9142,824710.375,34633.5392,integrated_gradients,heat_flux,37903306752.0,583401.171875,37902723350.828125,64968.54167949665,520428.83671875,533040.4453125,-12611.608593749988,357047.3912109375,533040.4453125,-175993.05410156248,23,2308.035714285714,69,0.31026785714285715
0,2,cnntf_v2_gap,high_heatflux_val0300,300,859343.9142,824710.375,34633.5392,group_occlusion,heat_flux_change,nan,583401.171875,nan,nan,nan,nan,nan,nan,nan,nan,153,15075.892857142857,112,0.5022321428571429
0,2,alexnet,near_onb_below_val0060,60,221505.1102,137808.5625,83696.5477,integrated_gradients,heat_flux,7342311.0,-392732.75,7735043.75,19.695438564774648,2099373.43984375,334174.953125,1765198.48671875,1626184.9125,334174.953125,1292009.959375,138,13602.67857142857,144,0.6450892857142857
0,2,alexnet,near_onb_below_val0060,60,221505.1102,137808.5625,83696.5477,grad_cam,relative_importance,nan,-392732.75,nan,nan,1261295.28359375,334174.953125,927120.3304687501,1289939.275,334174.953125,955764.3218749999,215,21165.178571428572,215,0.9620535714285714
0,2,alexnet,near_onb_below_val0060,60,221505.1102,137808.5625,83696.5477,group_occlusion,heat_flux_change,nan,-392732.75,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
0,2,alexnet,near_onb_above_val0120,120,427276.195,369415.5,57860.69500000001,integrated_gradients,heat_flux,1591246080.0,-161125.8125,1591407205.8125,9876.798640270626,3361879.72265625,449978.796875,2911900.92578125,2322200.890625,449978.796875,1872222.09375,23,2308.035714285714,8,0.03794642857142857
0,2,alexnet,near_onb_above_val0120,120,427276.195,369415.5,57860.69500000001,grad_cam,relative_importance,nan,-161125.8125,nan,nan,1417739.73515625,449978.796875,967760.93828125,1577278.646875,449978.796875,1127299.85,215,21165.178571428572,215,0.9620535714285714
0,2,alexnet,near_onb_above_val0120,120,427276.195,369415.5,57860.69500000001,group_occlusion,heat_flux_change,nan,-161125.8125,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
0,2,alexnet,false_negative_val0132,132,427276.195,362736.21875,64539.97625000001,integrated_gradients,heat_flux,821699520.0,-167805.09375,821867325.09375,4897.7495660423,3336671.6609375,446639.0625,2890032.5984375,2267546.9421875,446639.0625,1820907.8796875002,23,2308.035714285714,112,0.5022321428571429
0,2,alexnet,false_negative_val0132,132,427276.195,362736.21875,64539.97625000001,grad_cam,relative_importance,nan,-167805.09375,nan,nan,1993926.8359375,446639.0625,1547287.7734375,1994296.4296875,446639.0625,1547657.3671875,215,21165.178571428572,215,0.9620535714285714
0,2,alexnet,false_negative_val0132,132,427276.195,362736.21875,64539.97625000001,group_occlusion,heat_flux_change,nan,-167805.09375,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
0,2,alexnet,worst_prediction_val0006,6,181378.003,-20118.830078125,201496.833078125,integrated_gradients,heat_flux,952885.5,-550660.142578125,1503545.642578125,2.7304421117873248,2153940.335644531,255211.119140625,1898729.216503906,1610921.5705078125,255211.11914062503,1355710.4513671875,138,13602.67857142857,114,0.5111607142857143
0,2,alexnet,worst_prediction_val0006,6,181378.003,-20118.830078125,201496.833078125,grad_cam,relative_importance,nan,-550660.142578125,nan,nan,1000528.3133789062,255211.119140625,745317.1942382812,1011459.6970703125,255211.11914062503,756248.5779296875,215,21165.178571428572,215,0.9620535714285714
0,2,alexnet,worst_prediction_val0006,6,181378.003,-20118.830078125,201496.833078125,group_occlusion,heat_flux_change,nan,-550660.142578125,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
0,2,alexnet,low_heatflux_val0180,180,57593.31665,109639.0625,52045.74585,integrated_gradients,heat_flux,6991093.0,-420902.25,7411995.25,17.609778161081344,2421112.972265625,320090.1640625,2101022.808203125,1588078.77421875,320090.1640625,1267988.61015625,138,13602.67857142857,144,0.6450892857142857
0,2,alexnet,low_heatflux_val0180,180,57593.31665,109639.0625,52045.74585,grad_cam,relative_importance,nan,-420902.25,nan,nan,999638.666015625,320090.1640625,679548.501953125,1297072.63671875,320090.1640625,976982.47265625,215,21165.178571428572,215,0.9620535714285714
0,2,alexnet,low_heatflux_val0180,180,57593.31665,109639.0625,52045.74585,group_occlusion,heat_flux_change,nan,-420902.25,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
0,3,rf,near_onb_below_val0180,180,315466.1173,266046.34375,49419.77354999998,group_occlusion,heat_flux_change,nan,46400.15625,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,112,0.5022321428571429
0,3,rf,near_onb_above_val0240,240,489453.9981,564300.0,74846.00189999997,group_occlusion,heat_flux_change,nan,344653.8125,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,0,0.002232142857142857
0,3,rf,worst_prediction_val0040,40,0.000328047,215283.0,215282.999671953,group_occlusion,heat_flux_change,nan,-4363.1875,nan,nan,nan,nan,nan,nan,nan,nan,51,5058.035714285715,56,0.25223214285714285
0,3,rf,low_heatflux_val0000,0,0.000328047,94631.109375,94631.109046953,group_occlusion,heat_flux_change,nan,-125015.078125,nan,nan,nan,nan,nan,nan,nan,nan,5,540.1785714285714,56,0.25223214285714285
0,3,rf,high_heatflux_val0300,300,698421.296,785668.875,87247.57900000003,group_occlusion,heat_flux_change,nan,566022.6875,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,0,0.002232142857142857
0,3,cnntf_v2_gap,near_onb_below_val0180,180,315466.1173,277549.25,37916.86729999998,integrated_gradients,heat_flux,-9270419.0,130203.3125,-9400622.3125,72.19956337516375,265976.144921875,212429.359375,53546.78554687498,302714.0015625,212429.359375,90284.64218750002,23,2308.035714285714,60,0.2700892857142857
0,3,cnntf_v2_gap,near_onb_below_val0180,180,315466.1173,277549.25,37916.86729999998,group_occlusion,heat_flux_change,nan,130203.3125,nan,nan,nan,nan,nan,nan,nan,nan,102,10066.964285714286,168,0.7522321428571429
0,3,cnntf_v2_gap,near_onb_above_val0240,240,489453.9981,475324.28125,14129.716850000026,integrated_gradients,heat_flux,-2020967936.0,327978.34375,-2021295914.34375,6162.894449776457,326891.484375,311352.578125,15538.90625,324696.31015625,311352.578125,13343.732031250023,22,2209.8214285714284,18,0.08258928571428571
0,3,cnntf_v2_gap,near_onb_above_val0240,240,489453.9981,475324.28125,14129.716850000026,group_occlusion,heat_flux_change,nan,327978.34375,nan,nan,nan,nan,nan,nan,nan,nan,102,10066.964285714286,168,0.7522321428571429
0,3,cnntf_v2_gap,worst_prediction_val0041,41,0.000328047,274929.5,274929.499671953,integrated_gradients,heat_flux,-200604.28125,127583.5625,-328187.84375,2.5723364148104895,244389.298828125,211145.28125,33244.017578125,298252.48515625,211145.28125,87107.20390625001,138,13602.67857142857,215,0.9620535714285714
0,3,cnntf_v2_gap,worst_prediction_val0041,41,0.000328047,274929.5,274929.499671953,group_occlusion,heat_flux_change,nan,127583.5625,nan,nan,nan,nan,nan,nan,nan,nan,102,10066.964285714286,168,0.7522321428571429
0,3,cnntf_v2_gap,low_heatflux_val0000,0,0.000328047,160196.90625,160196.905921953,integrated_gradients,heat_flux,-5660146.0,12850.96875,-5672996.96875,441.44508317709506,239304.43828125,153769.5,85534.93828125001,265527.7796875,153769.5,111758.27968749998,139,13700.892857142857,145,0.6495535714285714
0,3,cnntf_v2_gap,low_heatflux_val0000,0,0.000328047,160196.90625,160196.905921953,group_occlusion,heat_flux_change,nan,12850.96875,nan,nan,nan,nan,nan,nan,nan,nan,51,5058.035714285715,112,0.5022321428571429
0,3,cnntf_v2_gap,high_heatflux_val0300,300,698421.296,727916.5625,29495.266500000027,integrated_gradients,heat_flux,-24851853312.0,580570.625,-24852433882.625,42806.90894863136,386634.60546875,437608.96875,-50974.36328125,376474.65625,437608.96875,-61134.3125,23,2308.035714285714,199,0.890625
0,3,cnntf_v2_gap,high_heatflux_val0300,300,698421.296,727916.5625,29495.266500000027,group_occlusion,heat_flux_change,nan,580570.625,nan,nan,nan,nan,nan,nan,nan,nan,102,10066.964285714286,112,0.5022321428571429
0,3,alexnet,near_onb_below_val0180,180,315466.1173,281645.125,33820.99229999998,integrated_gradients,heat_flux,-10646470.0,-28965.875,-10617504.125,366.55216267418126,1263066.459375,296128.1875,966938.2718750001,1307726.94375,296128.1875,1011598.7562500001,23,2308.035714285714,19,0.08705357142857142
0,3,alexnet,near_onb_below_val0180,180,315466.1173,281645.125,33820.99229999998,grad_cam,relative_importance,nan,-28965.875,nan,nan,826581.2859375,296128.1875,530453.0984375,716131.559375,296128.1875,420003.37187499995,215,21165.178571428572,0,0.002232142857142857
0,3,alexnet,near_onb_below_val0180,180,315466.1173,281645.125,33820.99229999998,group_occlusion,heat_flux_change,nan,-28965.875,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
0,3,alexnet,near_onb_above_val0240,240,489453.9981,470543.9375,18910.060600000026,integrated_gradients,heat_flux,3261344512.0,159932.9375,3261184579.0625,20390.950294791528,2565831.8859375,390577.71875,2175254.1671875,2029608.4906249999,390577.71875,1639030.7718749999,23,2308.035714285714,18,0.08258928571428571
0,3,alexnet,near_onb_above_val0240,240,489453.9981,470543.9375,18910.060600000026,grad_cam,relative_importance,nan,159932.9375,nan,nan,1263659.4390625,390577.71875,873081.7203124999,1135060.4375,390577.71875,744482.71875,139,13700.892857142857,0,0.002232142857142857
0,3,alexnet,near_onb_above_val0240,240,489453.9981,470543.9375,18910.060600000026,group_occlusion,heat_flux_change,nan,159932.9375,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
0,3,alexnet,worst_prediction_val0043,43,0.000328047,267007.875,267007.874671953,integrated_gradients,heat_flux,1831887.75,-43603.125,1875490.875,43.01276284669964,1108831.93984375,288809.515625,820022.4242187501,1170328.0765625,288809.515625,881518.5609375001,138,13602.67857142857,18,0.08258928571428571
0,3,alexnet,worst_prediction_val0043,43,0.000328047,267007.875,267007.874671953,grad_cam,relative_importance,nan,-43603.125,nan,nan,703600.06796875,288809.515625,414790.55234375,582738.078125,288809.515625,293928.5625,215,21165.178571428572,215,0.9620535714285714
0,3,alexnet,worst_prediction_val0043,43,0.000328047,267007.875,267007.874671953,group_occlusion,heat_flux_change,nan,-43603.125,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,56,0.25223214285714285
0,3,alexnet,low_heatflux_val0000,0,0.000328047,100050.4453125,100050.444984453,integrated_gradients,heat_flux,3145140.5,-210560.5546875,3355701.0546875,15.93698810144098,1157282.523046875,205330.6484375,951951.8746093749,1289034.67421875,205330.6484375,1083704.02578125,138,13602.67857142857,144,0.6450892857142857
0,3,alexnet,low_heatflux_val0000,0,0.000328047,100050.4453125,100050.444984453,grad_cam,relative_importance,nan,-210560.5546875,nan,nan,784799.799609375,205330.6484375,579469.151171875,567949.36953125,205330.6484375,362618.72109375,215,21165.178571428572,215,0.9620535714285714
0,3,alexnet,low_heatflux_val0000,0,0.000328047,100050.4453125,100050.444984453,group_occlusion,heat_flux_change,nan,-210560.5546875,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
0,3,alexnet,high_heatflux_val0300,300,698421.296,717180.6875,18759.391500000027,integrated_gradients,heat_flux,32236834816.0,406569.6875,32236428246.3125,79288.81379360703,3052803.021875,513897.0625,2538905.959375,2505146.93125,513897.0625,1991249.86875,23,2308.035714285714,16,0.07366071428571429
0,3,alexnet,high_heatflux_val0300,300,698421.296,717180.6875,18759.391500000027,grad_cam,relative_importance,nan,406569.6875,nan,nan,1134629.7375,513897.0625,620732.675,1477159.228125,513897.0625,963262.1656249999,158,15566.964285714286,0,0.002232142857142857
0,3,alexnet,high_heatflux_val0300,300,698421.296,717180.6875,18759.391500000027,group_occlusion,heat_flux_change,nan,406569.6875,nan,nan,nan,nan,nan,nan,nan,nan,51,5058.035714285715,56,0.25223214285714285
-4,1,rf,near_onb_below_val0120,120,266907.6965,70665.125,196242.57150000002,group_occlusion,heat_flux_change,nan,-99612.09375,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,112,0.5022321428571429
-4,1,rf,near_onb_above_val0180,180,368978.105,364539.3125,4438.792499999981,group_occlusion,heat_flux_change,nan,194262.09375,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,56,0.25223214285714285
-4,1,rf,false_negative_val0237,237,368978.105,285394.6875,83583.41749999998,group_occlusion,heat_flux_change,nan,115117.46875,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,0,0.002232142857142857
-4,1,rf,low_heatflux_val0060,60,20979.71604,93261.4765625,72281.7605225,group_occlusion,heat_flux_change,nan,-77015.7421875,nan,nan,nan,nan,nan,nan,nan,nan,5,540.1785714285714,0,0.002232142857142857
-4,1,rf,high_heatflux_val0300,300,776647.2223,688698.9375,87948.28480000002,group_occlusion,heat_flux_change,nan,518421.71875,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,56,0.25223214285714285
-4,1,cnntf_v2_gap,near_onb_below_val0120,120,266907.6965,171279.625,95628.07150000002,integrated_gradients,heat_flux,5987105.0,-208353.1875,6195458.1875,29.735365519665976,303598.18671875,275503.078125,28095.10859374999,333707.79375,275503.078125,58204.71562500001,139,13700.892857142857,145,0.6495535714285714
-4,1,cnntf_v2_gap,near_onb_below_val0120,120,266907.6965,171279.625,95628.07150000002,group_occlusion,heat_flux_change,nan,-208353.1875,nan,nan,nan,nan,nan,nan,nan,nan,5,540.1785714285714,168,0.7522321428571429
-4,1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,412358.0625,43379.95750000002,integrated_gradients,heat_flux,521505952.0,32725.25,521473226.75,15934.889015362754,333947.14921875,396014.421875,-62067.27265624999,340867.67421875,396014.421875,-55146.74765625002,22,2209.8214285714284,86,0.3861607142857143
-4,1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,412358.0625,43379.95750000002,group_occlusion,heat_flux_change,nan,32725.25,nan,nan,nan,nan,nan,nan,nan,nan,51,5058.035714285715,112,0.5022321428571429
-4,1,cnntf_v2_gap,false_negative_val0230,230,368978.105,241638.53125,127339.57374999998,integrated_gradients,heat_flux,157645904.0,-137994.28125,157783898.28125,1143.4089648642596,302491.592578125,310683.9921875,-8192.399609374988,290403.33359375,310683.9921875,-20280.658593749977,23,2308.035714285714,138,0.6183035714285714
-4,1,cnntf_v2_gap,false_negative_val0230,230,368978.105,241638.53125,127339.57374999998,group_occlusion,heat_flux_change,nan,-137994.28125,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,56,0.25223214285714285
-4,1,cnntf_v2_gap,worst_prediction_val0128,128,266907.6965,35661.92578125,231245.77071875002,integrated_gradients,heat_flux,-7562541.5,-343970.88671875,-7218570.61328125,20.985992977898622,322849.4208007812,207678.306640625,115171.11416015623,271159.7845703125,207678.306640625,63481.47792968748,138,13602.67857142857,55,0.24776785714285715
-4,1,cnntf_v2_gap,worst_prediction_val0128,128,266907.6965,35661.92578125,231245.77071875002,group_occlusion,heat_flux_change,nan,-343970.88671875,nan,nan,nan,nan,nan,nan,nan,nan,5,540.1785714285714,112,0.5022321428571429
-4,1,cnntf_v2_gap,low_heatflux_val0060,60,20979.71604,59689.2109375,38709.4948975,integrated_gradients,heat_flux,5892401.5,-319943.6015625,6212345.1015625,19.41700059392792,316437.60283203126,219688.556640625,96749.04619140626,273058.3458984375,219688.556640625,53369.78925781249,139,13700.892857142857,145,0.6495535714285714
-4,1,cnntf_v2_gap,low_heatflux_val0060,60,20979.71604,59689.2109375,38709.4948975,group_occlusion,heat_flux_change,nan,-319943.6015625,nan,nan,nan,nan,nan,nan,nan,nan,20,2013.392857142857,168,0.7522321428571429
-4,1,alexnet,near_onb_below_val0120,120,266907.6965,128815.15625,138092.54025000002,integrated_gradients,heat_flux,10316742.0,-140814.0,10457556.0,74.26503046572074,1695207.798046875,199222.1953125,1495985.602734375,1794223.44375,199222.1953125,1595001.2484375,138,13602.67857142857,145,0.6495535714285714
-4,1,alexnet,near_onb_below_val0120,120,266907.6965,128815.15625,138092.54025000002,grad_cam,relative_importance,nan,-140814.0,nan,nan,1213263.369921875,199222.1953125,1014041.174609375,750445.8374999999,199222.1953125,551223.6421874999,215,21165.178571428572,65,0.2924107142857143
-4,1,alexnet,near_onb_below_val0120,120,266907.6965,128815.15625,138092.54025000002,group_occlusion,heat_flux_change,nan,-140814.0,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
-4,1,alexnet,near_onb_above_val0180,180,368978.105,404026.625,35048.52000000002,integrated_gradients,heat_flux,253905152.0,134397.46875,253770754.53125,1888.2108189351595,2812389.58359375,336828.09375,2475561.48984375,2160633.34296875,336828.09375,1823805.2492187498,23,2308.035714285714,49,0.22098214285714285
-4,1,alexnet,near_onb_above_val0180,180,368978.105,404026.625,35048.52000000002,grad_cam,relative_importance,nan,134397.46875,nan,nan,1616586.45859375,336828.09375,1279758.36484375,1036286.0992187499,336828.09375,699458.0054687499,0,49.107142857142854,0,0.002232142857142857
-4,1,alexnet,near_onb_above_val0180,180,368978.105,404026.625,35048.52000000002,group_occlusion,heat_flux_change,nan,134397.46875,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
-4,1,alexnet,false_negative_val0230,230,368978.105,239837.8125,129140.29249999998,integrated_gradients,heat_flux,-49738172.0,-29791.34375,-49708380.65625,1668.551142687211,1868021.8191406252,254733.8671875,1613287.9519531252,1907050.2109375,254733.8671875,1652316.34375,23,2308.035714285714,119,0.5334821428571429
-4,1,alexnet,false_negative_val0230,230,368978.105,239837.8125,129140.29249999998,grad_cam,relative_importance,nan,-29791.34375,nan,nan,1204351.331640625,254733.8671875,949617.4644531249,957061.8078125,254733.8671875,702327.940625,215,21165.178571428572,0,0.002232142857142857
-4,1,alexnet,false_negative_val0230,230,368978.105,239837.8125,129140.29249999998,group_occlusion,heat_flux_change,nan,-29791.34375,nan,nan,nan,nan,nan,nan,nan,nan,10,1031.25,56,0.25223214285714285
-4,1,alexnet,worst_prediction_val0135,135,266907.6965,-56529.921875,323437.618375,integrated_gradients,heat_flux,-3438461.0,-326159.078125,-3112301.921875,9.54228206606046,1855975.3778320313,106549.541015625,1749425.8368164063,1575544.1166015626,106549.541015625,1468994.5755859376,138,13602.67857142857,29,0.13169642857142858
